0C,0599,05FB,064B,0687,0634
0C,059A,05FC,064D,0688,0636
0C,059B,05FD,064E,0689,0637
0C,059C,05FD,064D,0689,0636
0C,059D,05FC,064C,0688,0635
0C,059E,05FA,064A,0687,0634
0C,059F,05FC,064D,0689,0636
0C,05A0,05FE,064E,0689,0637
0C,05A1,05FD,064D,0688,0636
0C,05A2,05FB,064B,0688,0634
0C,05A3,05FB,064B,0687,0634
0C,05A4,05FD,064E,0688,0636
0C,05A5,05FD,064F,0689,0637
0C,05A6,05FC,064E,0688,0636
0C,05A7,05FB,064B,0687,0635
0C,05A8,05FB,064B,0687,0635
0C,05A9,05FC,064D,0688,0636
0C,05AA,05FE,064F,0689,0637
0C,05AB,05FD,064D,0689,0636
0C,05AC,05FB,064C,0688,0635
0C,05AD,05FB,064B,0687,0634
0C,05AE,05FC,064D,0689,0636
0C,05AF,05FE,064F,0689,0637
0C,05B0,05FD,064D,0688,0636
0C,05B1,05FB,064B,0687,0634
0C,05B2,05FB,064B,0687,0634
0C,05B3,05FC,064E,0689,0636
0C,05B4,05FE,064E,0689,0638
0C,05B5,05FC,064D,0688,0636
0C,05B6,05FB,064C,0688,0635
0C,05B7,05FB,064B,0687,0634
0C,05B8,05FC,064D,0689,0636
0C,05B9,05FE,064F,068A,0637
0C,05BA,05FC,064D,0688,0636
0C,05BB,05FB,064B,0687,0634
0C,05BC,05FB,064B,0687,0634
0C,05BD,05FD,064E,0688,0636
0C,05BE,05FD,064F,0689,0637
0C,05BF,05FC,064D,0689,0636
0C,05C0,05FB,064B,0687,0634
0C,05C1,05FA,064B,0687,0634
0C,05C2,05FD,064D,0688,0636
0C,05C3,05FE,064F,0689,0637
0C,05C4,05FC,064D,0689,0636
0C,05C5,05FB,064B,0687,0634
0C,05C6,05FB,064B,0687,0634
0C,05C7,05FD,064E,0689,0636
0C,05C8,05FE,064F,0689,0637
0C,05C9,05FC,064D,0688,0636
0C,05CA,05FB,064B,0687,0634
0C,05CB,05FA,064B,0687,0634
0C,05CC,05FD,064E,0689,0636
0C,05CD,05FE,064F,0689,0637
0C,05CE,05FC,064D,0688,0636
0C,05CF,05FB,064B,0688,0634
0C,05D0,05FB,064B,0687,0634
0C,05D1,05FD,064E,0688,0636
0C,05D2,05FD,064F,0689,0637
0C,05D3,05FC,064C,0688,0635
0C,05D4,05FB,064B,0688,0635
0C,05D5,05FB,064A,0687,0634
0C,05D6,05FD,064E,0689,0637
0C,05D7,05FE,064F,0689,0637
0C,05D8,05FB,064D,0688,0636
0C,05D9,05FB,064B,0687,0634
0C,05DA,05FB,064B,0687,0634
0C,05DB,05FD,064E,0689,0636
0C,05DC,05FE,064F,068A,0637
0C,05DD,05FD,064C,0689,0636
0C,05DE,05FB,064B,0687,0634
0C,05DF,05FB,064C,0688,0635
0C,05E0,05FD,064E,0689,0637
0C,05E1,05FE,064F,0689,0637
0C,05E2,05FC,064C,0688,0636
0C,05E3,05FB,064B,0687,0634
0C,05E4,05FB,064B,0687,0635
0C,05E5,05FD,064E,0689,0637
0C,05E6,05FD,064E,0689,0637
0C,05E7,05FC,064D,0688,0636
0C,05E8,05FB,064B,0688,0634
0C,05E9,05FB,064B,0687,0635
0C,05EA,05FD,064E,0689,0637
0C,05EB,05FE,064E,0689,0637
0C,05EC,05FC,064D,0688,0635
0C,05ED,05FB,064B,0687,0634
0C,05EE,05FB,064C,0688,0635
0C,05EF,05FD,064E,0689,0637
0C,05F0,05FD,064E,0688,0636
0C,05F1,05FC,064C,0688,0635
0C,05F2,05FA,064A,0687,0634
0C,05F3,05FB,064C,0687,0635
0C,05F4,05FD,064E,0689,0636
0C,05F5,05FD,064E,0689,0637
0C,05F6,05FC,064D,0688,0636
0C,05F7,05FB,064B,0687,0634
0C,05F8,05FB,064B,0687,0635
0C,05F9,05FD,064E,0689,0636
0C,05FA,05FD,064E,0688,0636
0C,05FB,05FC,064C,0688,0635
0C,05FC,05FB,064B,0687,0634
0C,05FD,05FC,064B,0688,0634
0C,05FE,05FD,064E,0689,0636
0C,05FF,05FD,064E,0689,0637
0C,0600,05FC,064D,0689,0636
0C,0601,05FB,064A,0687,0634
0C,0602,05FB,064C,0688,0635
0C,0603,05FD,064E,0689,0636
0C,0604,05FD,064E,0689,0636
0C,0605,05FC,064C,0688,0635
0C,0606,05FA,064B,0688,0634
0C,0607,05FB,064C,0688,0635
0C,0608,05FD,064E,0689,0637
0C,0609,05FD,064F,0689,0637
0C,060A,05FC,064D,0689,0635
0C,060B,05FB,064B,0687,0634
0C,060C,05FB,064C,0688,0635
0C,060D,05FD,064E,0689,0637
0C,060E,05FD,064E,0689,0636
0C,060F,05FC,064C,0688,0636
0C,0610,05FB,064B,0687,0634
0C,0611,05FC,064C,0688,0636
0C,0612,05FE,064E,0689,0637
0C,0613,05FD,064E,0689,0637
0C,0614,05FC,064C,0688,0635
0C,0615,05FB,064B,0687,0634
0C,0616,05FA,064C,0688,0636
0C,0617,05FD,064E,0689,0637
0C,0618,05FD,064E,0688,0636
0C,0619,05FC,064C,0688,0635
0C,061A,05FB,064A,0687,0634
0C,061B,05FC,064C,0688,0636
0C,061C,05FD,064E,0689,0637
0C,061D,05FD,064E,0689,0636
0C,061E,05FC,064C,0688,0635
0C,061F,05FB,064A,0686,0634
0C,0620,05FC,064C,0688,0635
0C,0621,05FD,064F,0689,0637
0C,0622,05FD,064D,0689,0636
0C,0623,05FB,064C,0688,0635
0C,0624,05FB,064B,0687,0634
0C,0625,05FC,064D,0688,0636
0C,0626,05FD,064E,0689,0637
0C,0627,05FD,064E,0689,0636
0C,0628,05FC,064C,0688,0635
0C,0629,05FB,064B,0687,0635
0C,062A,05FC,064D,0688,0636
0C,062B,05FD,064F,0689,0637
0C,062C,05FD,064E,0689,0636
0C,062D,05FB,064B,0688,0635
0C,062E,05FA,064B,0687,0634
0C,062F,05FC,064D,0688,0635
0C,0630,05FD,064E,0689,0637
0C,0631,05FC,064E,0689,0636
0C,0632,05FB,064C,0688,0635
0C,0633,05FB,064A,0687,0635
0C,0634,05FC,064D,0688,0636
0C,0635,05FE,064E,0689,0637
0C,0636,05FC,064D,0688,0637
0C,0637,05FB,064B,0687,0635
0C,0638,05FB,064B,0687,0634
0C,0639,05FC,064D,0689,0636
0C,063A,05FD,064E,0689,0637
0C,063B,05FD,064E,0688,0636
0C,063C,05FC,064B,0688,0635
0C,063D,05FB,064B,0688,0635
0C,063E,05FD,064D,0688,0636
0C,063F,05FD,064F,0689,0637
0C,0640,05FC,064D,0688,0636
0C,0641,05FB,064B,0688,0635
0C,0642,05FB,064B,0686,0634
0C,0643,05FC,064D,0688,0636
0C,0644,05FD,064E,0689,0637
0C,0645,05FD,064E,0688,0636
0C,0646,05FB,064B,0687,0634
0C,0647,05FB,064B,0687,0635
0C,0648,05FC,064D,0689,0636
0C,0649,05FE,064E,0689,0637
0C,064A,05FC,064D,0689,0636
0C,064B,05FC,064C,0687,0635
0C,064C,05FB,064A,0687,0634
0C,064D,05FC,064D,0689,0636
0C,064E,05FD,064F,0689,0637
0C,064F,05FC,064D,0688,0636
0C,0650,05FB,064B,0688,0634
0C,0651,05FA,064B,0687,0635
0C,0652,05FC,064D,0688,0636
0C,0653,05FE,064F,068A,0638
0C,0654,05FC,064D,0689,0636
0C,0655,05FC,064D,0688,0635
0C,0656,05FA,064B,0687,0634
0C,0657,05FD,064D,0689,0636
0C,0658,05FD,064F,0689,0636
0C,0659,05FC,064D,0688,0636
0C,065A,05FB,064B,0688,0634
0C,065B,05FB,064B,0687,0634
0C,065C,05FD,064D,0689,0637
0C,065D,05FD,064E,0689,0638
0C,065E,05FC,064D,0689,0636
0C,065F,05FC,064B,0687,0634
0C,0660,05FB,064B,0687,0634
0C,0661,05FD,064E,0689,0636
0C,0662,05FE,064F,068A,0637
0C,0663,05FC,064D,0689,0636
0C,0664,05FB,064B,0687,0635
0C,0665,05FB,064B,0688,0635
0C,0666,05FD,064E,0689,0636
0C,0667,05FE,064F,0689,0637
0C,0668,05FC,064D,0689,0635
0C,0669,05FB,064B,0687,0635
0C,066A,05FB,064B,0687,0635
0C,066B,05FD,064E,0689,0637
0C,066C,05FE,064F,0689,0638
0C,066D,05FC,064D,0689,0636
0C,066E,05FB,064B,0688,0635
0C,066F,05FB,064C,0687,0634
0C,0670,05FD,064E,0689,0637
0C,0671,05FD,064E,0689,0637
0C,0672,05FC,064D,0688,0636
0C,0673,05FB,064B,0687,0634
0C,0674,05FB,064B,0687,0635
0C,0675,05FC,064D,0688,0636
0C,0676,05FD,064E,0689,0637
0C,0677,05FC,064D,0688,0636
0C,0678,05FB,064B,0688,0635
0C,0679,05FB,064C,0688,0634
0C,067A,05FD,064E,0689,0636
0C,067B,05FD,064F,0689,0638
0C,067C,05FC,064D,0688,0635
0C,067D,05FB,064A,0687,0634
0C,067E,05FB,064C,0688,0635
0C,067F,05FE,064F,0689,0637
0C,0680,05FE,064E,0689,0637
0C,0681,05FC,064C,0688,0635
0C,0682,05FA,064B,0687,0634
0C,0683,05FB,064C,0687,0634
0C,0684,05FD,064D,0689,0637
0C,0685,05FE,064F,068A,0637
0C,0686,05FD,064D,0688,0636
0C,0687,05FB,064B,0687,0635
0C,0688,05FB,064B,0688,0635
0C,0689,05FD,064E,0689,0636
0C,068A,05FE,064E,0689,0637
0C,068B,05FC,064C,0688,0635
0C,068C,05FB,064B,0687,0634
0C,068D,05FB,064B,0687,0635
0C,068E,05FD,064E,0689,0637
0C,068F,05FD,064E,0689,0637
0C,0690,05FD,064D,0688,0636
0C,0691,05FA,064A,0687,0634
0C,0692,05FB,064B,0687,0635
0C,0693,05FE,064E,0688,0637
0C,0694,05FD,064E,0688,0637
0C,0695,05FC,064D,0688,0636
0C,0696,05FB,064B,0688,0634
0C,0697,05FC,064C,0688,0636
0C,0698,05FD,064E,0689,0637
0C,0699,05FD,064F,0689,0637
0C,069A,05FC,064C,0688,0635
0C,069B,05FA,064A,0687,0634
0C,069C,05FB,064C,0688,0635
0C,069D,05FD,064E,0689,0637
0C,069E,05FD,064E,0689,0637
0C,069F,05FC,064D,0688,0635
0C,06A0,05FB,064B,0687,0634
0C,06A1,05FB,064C,0687,0635
0C,06A2,05FD,064E,0689,0637
0C,06A3,05FD,064F,068A,0637
0C,06A4,05FC,064C,0688,0635
0C,06A5,05FB,064B,0688,0635
0C,06A6,05FB,064C,0688,0635
0C,06A7,05FD,064E,0689,0637
0C,06A8,05FE,064E,0689,0637
0C,06A9,05FC,064B,0688,0635
0C,06AA,05FB,064B,0687,0634
0C,06AB,05FC,064C,0688,0636
0C,06AC,05FD,064E,0689,0637
0C,06AD,05FE,064F,0688,0637
0C,06AE,05FB,064B,0688,0635
0C,06AF,05FA,064B,0687,0634
0C,06B0,05FC,064D,0688,0635
0C,06B1,05FE,064D,0689,0637
0C,06B2,05FD,064E,0689,0637
0C,06B3,05FC,064C,0688,0635
0C,06B4,05FB,064B,0687,0634
0C,06B5,05FC,064C,0688,0635
0C,06B6,05FD,064E,0689,0637
0C,06B7,05FD,064E,0688,0636
0C,06B8,05FC,064C,0688,0635
0C,06B9,05FA,064B,0687,0634
0C,06BA,05FC,064D,0687,0635
0C,06BB,05FD,064E,0689,0636
0C,06BC,05FD,064E,0689,0636
0C,06BD,05FC,064B,0688,0635
0C,06BE,05FA,064B,0686,0634
0C,06BF,05FC,064D,0688,0636
0C,06C0,05FD,064E,0689,0636
0C,06C1,05FD,064E,0689,0636
0C,06C2,05FB,064C,0688,0634
0C,06C3,05FA,064B,0687,0634
0C,06C4,05FD,064D,0688,0635
0C,06C5,05FD,064E,0689,0637
0C,06C6,05FC,064E,0689,0636
0C,06C7,05FC,064C,0687,0635
0C,06C8,05FB,064A,0687,0634
0C,06C9,05FC,064D,0689,0636
0C,06CA,05FE,064E,0689,0637
0C,06CB,05FD,064D,0688,0637
0C,06CC,05FC,064C,0688,0635
0C,06CD,05FB,064C,0687,0635
0C,06CE,05FC,064D,0688,0636
0C,06CF,05FD,064E,068A,0637
0C,06D0,05FD,064E,0689,0636
0C,06D1,05FB,064B,0687,0635
0C,06D2,05FA,064A,0687,0634
0C,06D3,05FC,064D,0688,0636
0C,06D4,05FD,064E,0689,0637
0C,06D5,05FD,064D,0688,0636
0C,06D6,05FB,064C,0688,0634
0C,06D7,05FB,064B,0687,0633
0C,06D8,05FC,064C,0688,0636
0C,06D9,05FD,064F,0689,0637
0C,06DA,05FD,064E,0689,0636
0C,06DB,05FB,064B,0687,0635
0C,06DC,05FB,064B,0687,0634
0C,06DD,05FC,064D,0689,0636
0C,06DE,05FE,064E,0689,0637
0C,06DF,05FD,064D,0688,0637
0C,06E0,05FB,064B,0688,0635
0C,06E1,05FB,064B,0687,0634
0C,06E2,05FD,064E,0689,0636
0C,06E3,05FD,064F,068A,0637
0C,06E4,05FD,064D,0688,0636
0C,06E5,05FB,064B,0687,0635
0C,06E6,05FB,064B,0687,0634
0C,06E7,05FD,064E,0688,0636
0C,06E8,05FD,064F,0689,0637
0C,06E9,05FD,064D,0689,0636
0C,06EA,05FB,064B,0688,0635
0C,06EB,05FB,064B,0687,0634
0C,06EC,05FD,064D,0689,0636
0C,06ED,05FE,064E,0689,0637
0C,06EE,05FD,064E,0688,0636
0C,06EF,05FB,064B,0688,0635
0C,06F0,05FA,064B,0687,0634
0C,06F1,05FD,064D,0689,0637
0C,06F2,05FE,064F,0689,0637
0C,06F3,05FC,064D,0689,0636
0C,06F4,05FB,064B,0688,0635
0C,06F5,05FB,064B,0687,0634
0C,06F6,05FC,064D,0689,0636
0C,06F7,05FE,064F,068A,0637
0C,06F8,05FD,064D,0688,0636
0C,06F9,05FB,064B,0687,0635
0C,06FA,05FB,064B,0687,0634
0C,06FB,05FD,064D,0688,0637
0C,06FC,05FD,064E,0689,0637
0C,06FD,05FC,064D,0689,0635
0C,06FE,05FB,064B,0688,0635
0C,06FF,05FA,064B,0687,0635
0C,0700,05FD,064D,0688,0637
0C,0701,05FE,064F,068A,0637
0C,0702,05FD,064D,0689,0636
0C,0703,05FB,064B,0688,0635
0C,0704,05FB,064C,0687,0634
0C,0705,05FD,064D,0689,0637
0C,0706,05FE,064F,0689,0637
0C,0707,05FC,064E,0689,0636
0C,0708,05FB,064B,0687,0634
0C,0709,05FB,064B,0687,0635
0C,070A,05FD,064D,0689,0636
0C,070B,05FE,064F,0689,0637
0C,070C,05FC,064D,0688,0636
0C,070D,05FB,064B,0687,0635
0C,070E,05FA,064C,0688,0634
0C,070F,05FD,064D,0689,0637
0C,0710,05FD,064E,0689,0638
0C,0711,05FD,064D,0688,0636
0C,0712,05FB,064B,0688,0635
0C,0713,05FB,064B,0687,0635
0C,0714,05FD,064E,0689,0636
0C,0715,05FE,064F,0689,0637
0C,0716,05FC,064C,0688,0636
0C,0717,05FB,064B,0688,0635
0C,0718,05FB,064C,0687,0634
0C,0719,05FD,064D,0689,0637
0C,071A,05FE,064F,0689,0637
0C,071B,05FC,064D,0688,0636
0C,071C,05FB,064B,0687,0634
0C,071D,05FB,064B,0688,0635
0C,071E,05FD,064D,0688,0637
0C,071F,05FD,064F,0689,0637
0C,0720,05FC,064C,0688,0636
0C,0721,05FB,064B,0688,0635
0C,0722,05FC,064C,0688,0634
0C,0723,05FD,064E,0689,0637
0C,0724,05FD,064F,068A,0637
0C,0725,05FD,064D,0688,0636
0C,0726,05FC,064B,0687,0635
0C,0727,05FB,064C,0687,0635
0C,0728,05FD,064E,0689,0636
0C,0729,05FE,064F,0689,0637
0C,072A,05FC,064D,0689,0636
0C,072B,05FB,064C,0687,0635
0C,072C,05FC,064C,0687,0635
0C,072D,05FD,064E,068A,0637
0C,072E,05FD,064F,0689,0637
0C,072F,05FC,064D,0689,0635
0C,0730,05FB,064B,0688,0635
0C,0731,05FB,064C,0688,0636
0C,0732,05FD,064E,0689,0637
0C,0733,05FE,064E,0689,0637
0C,0734,05FC,064C,0688,0635
0C,0735,05FA,064B,0687,0634
0C,0736,05FC,064C,0687,0635
0C,0737,05FC,064E,0688,0637
0C,0738,05FD,064F,0689,0637
0C,0739,05FC,064D,0688,0636
0C,073A,05FB,064B,0688,0635
0C,073B,05FC,064C,0688,0635
0C,073C,05FD,064E,068A,0637
0C,073D,05FD,064E,0689,0637
0C,073E,05FD,064C,0689,0636
0C,073F,05FB,064B,0688,0634
0C,0740,05FB,064C,0688,0636
0C,0741,05FD,064E,0689,0637
0C,0742,05FE,064E,0689,0637
0C,0743,05FC,064C,0689,0636
0C,0744,05FB,064B,0688,0634
0C,0745,05FC,064D,0688,0635
0C,0746,05FD,064E,0689,0637
0C,0747,05FD,064E,0689,0637
0C,0748,05FC,064D,0688,0636
0C,0749,05FB,064B,0687,0634
0C,074A,05FB,064D,0688,0636
0C,074B,05FD,064F,0689,0637
0C,074C,05FE,064F,0689,0637
0C,074D,05FC,064C,0689,0636
0C,074E,05FB,064B,0688,0635
0C,074F,05FC,064D,0688,0635
0C,0750,05FD,064F,0689,0637
0C,0751,05FD,064F,0689,0637
0C,0752,05FD,064C,0688,0636
0C,0753,05FB,064B,0687,0635
0C,0754,05FC,064C,0688,0636
0C,0755,05FD,064F,068A,0637
0C,0756,05FD,064E,0689,0637
0C,0757,05FB,064C,0689,0635
0C,0758,05FB,064B,0688,0634
0C,0759,05FC,064D,0688,0636
0C,075A,05FD,064E,0689,0638
0C,075B,05FD,064E,0689,0637
0C,075C,05FC,064D,0689,0636
0C,075D,05FB,064B,0687,0634
0C,075E,05FC,064C,0688,0636
0C,075F,05FD,064F,068A,0637
0C,0760,05FE,064D,0689,0637
0C,0761,05FB,064C,0688,0635
0C,0762,05FB,064C,0687,0634
0C,0763,05FC,064C,0687,0636
0C,0764,05FD,064F,0689,0638
0C,0765,05FD,064E,0689,0637
0C,0766,05FC,064C,0688,0635
0C,0767,05FB,064B,0687,0634
0C,0768,05FC,064D,0689,0636
0C,0769,05FE,064F,068A,0637
0C,076A,05FD,064D,0689,0637
0C,076B,05FB,064C,0689,0635
0C,076C,05FB,064B,0688,0634
0C,076D,05FC,064C,0688,0636
0C,076E,05FD,064F,068A,0637
0C,076F,05FD,064E,0689,0637
0C,0770,05FC,064C,0688,0635
0C,0771,05FB,064B,0687,0635
0C,0772,05FC,064D,0688,0637
0C,0773,05FE,064F,068A,0638
0C,0774,05FE,064E,0688,0636
0C,0775,05FB,064C,0688,0635
0C,0776,05FB,064B,0688,0634
0C,0777,05FC,064D,0689,0636
0C,0778,05FE,064F,068A,0637
0C,0779,05FD,064E,0689,0636
0C,077A,05FC,064B,0688,0635
0C,077B,05FA,064B,0687,0635
0C,077C,05FD,064D,0688,0636
0C,077D,05FE,064F,0689,0637
0C,077E,05FD,064D,0689,0636
0C,077F,05FB,064B,0688,0635
0C,0780,05FB,064B,0687,0634
0C,0781,05FC,064D,0689,0636
0C,0782,05FE,064F,068A,0637
0C,0783,05FD,064E,0689,0636
0C,0784,05FB,064C,0688,0635
0C,0785,05FB,064B,0688,0635
0C,0786,05FD,064D,0689,0637
0C,0787,05FE,064F,0689,0638
0C,0788,05FD,064E,0689,0636
0C,0789,05FB,064C,0688,0635
0C,078A,05FB,064B,0687,0635
0C,078B,05FC,064C,0689,0637
0C,078C,05FD,064E,0689,0638
0C,078D,05FD,064D,0689,0636
0C,078E,05FB,064C,0688,0635
0C,078F,05FB,064B,0688,0635
0C,0790,05FC,064D,0689,0636
0C,0791,05FE,064E,068A,0637
0C,0792,05FD,064D,0689,0636
0C,0793,05FC,064B,0688,0635
0C,0794,05FB,064B,0687,0635
0C,0795,05FC,064E,0689,0636
0C,0796,05FE,064F,068A,0637
0C,0797,05FD,064D,0688,0636
0C,0798,05FB,064C,0688,0635
0C,0799,05FB,064C,0688,0634
0C,079A,05FD,064E,0688,0637
0C,079B,05FE,064F,068A,0637
0C,079C,05FD,064D,0689,0636
0C,079D,05FC,064C,0688,0634
0C,079E,05FB,064B,0687,0635
0C,079F,05FD,064D,0689,0637
0C,07A0,05FE,064F,0689,0637
0C,07A1,05FD,064C,0688,0636
0C,07A2,05FB,064C,0688,0635
0C,07A3,05FB,064B,0687,0634
0C,07A4,05FD,064D,0689,0637
0C,07A5,05FE,064F,068A,0638
0C,07A6,05FD,064D,0688,0636
0C,07A7,05FC,064C,0688,0634
0C,07A8,05FB,064B,0687,0635
0C,07A9,05FD,064E,0689,0637
0C,07AA,05FE,064F,068A,0637
0C,07AB,05FC,064D,0689,0636
0C,07AC,05FB,064C,0688,0635
0C,07AD,05FB,064C,0687,0635
0C,07AE,05FD,064E,0689,0637
0C,07AF,05FE,064F,068A,0637
0C,07B0,05FD,064D,0688,0636
0C,07B1,05FC,064B,0688,0635
0C,07B2,05FB,064B,0688,0635
0C,07B3,05FD,064E,0689,0637
0C,07B4,05FE,064F,0689,0637
0C,07B5,05FC,064E,0689,0636
0C,07B6,05FB,064C,0688,0635
0C,07B7,05FB,064B,0688,0634
0C,07B8,05FD,064E,0689,0636
0C,07B9,05FE,0650,068A,0638
0C,07BA,05FD,064D,0689,0636
0C,07BB,05FB,064B,0688,0635
0C,07BC,05FB,064C,0688,0635
0C,07BD,05FD,064E,068A,0637
0C,07BE,05FE,064F,068A,0637
0C,07BF,05FC,064D,0689,0636
0C,07C0,05FB,064C,0687,0634
0C,07C1,05FB,064B,0687,0635
0C,07C2,05FD,064F,068A,0637
0C,07C3,05FE,064F,068A,0637
0C,07C4,05FC,064D,0689,0636
0C,07C5,05FB,064B,0688,0635
0C,07C6,05FB,064C,0688,0635
0C,07C7,05FD,064E,0689,0636
0C,07C8,05FE,064E,0689,0637
0C,07C9,05FC,064D,0689,0636
0C,07CA,05FC,064B,0687,0635
0C,07CB,05FB,064B,0688,0636
0C,07CC,05FD,064F,0689,0637
0C,07CD,05FE,064F,0689,0637
0C,07CE,05FC,064D,0689,0636
0C,07CF,05FB,064C,0688,0635
0C,07D0,05FB,064C,0688,0635
0C,07D1,05FD,064E,0689,0637
0C,07D2,05FE,064F,0689,0637
0C,07D3,05FD,064D,0689,0636
0C,07D4,05FC,064B,0687,0634
0C,07D5,05FB,064C,0688,0635
0C,07D6,05FD,064E,0689,0636
0C,07D7,05FE,064F,0689,0637
0C,07D8,05FC,064D,0689,0636
0C,07D9,05FB,064B,0687,0635
0C,07DA,05FB,064B,0688,0635
0C,07DB,05FD,064F,0689,0637
0C,07DC,05FE,064F,068A,0638
0C,07DD,05FC,064D,0689,0636
0C,07DE,05FB,064B,0688,0635
0C,07DF,05FB,064C,0688,0635
0C,07E0,05FE,064F,0689,0637
0C,07E1,05FE,064F,0689,0637
0C,07E2,05FD,064D,0689,0636
0C,07E3,05FB,064B,0687,0634
0C,07E4,05FC,064C,0688,0635
0C,07E5,05FD,064E,0689,0637
0C,07E6,05FE,064F,068A,0638
0C,07E7,05FC,064D,0689,0636
0C,07E8,05FB,064B,0688,0635
0C,07E9,05FB,064C,0688,0635
0C,07EA,05FD,064E,0689,0637
0C,07EB,05FE,064F,0689,0637
0C,07EC,05FD,064D,0688,0636
0C,07ED,05FB,064B,0688,0634
0C,07EE,05FC,064C,0687,0636
0C,07EF,05FD,064F,0689,0637
0C,07F0,05FE,064F,0689,0637
0C,07F1,05FC,064D,0689,0636
0C,07F2,05FC,064B,0688,0635
0C,07F3,05FC,064C,0688,0635
0C,07F4,05FD,064F,0689,0637
0C,07F5,05FE,064E,068A,0637
0C,07F6,05FB,064D,0689,0635
0C,07F7,05FC,064B,0688,0635
0C,07F8,05FC,064C,0688,0635
0C,07F9,05FD,064E,0689,0637
0C,07FA,05FE,064F,0689,0637
0C,07FB,05FC,064D,0689,0635
0C,07FC,05FB,064B,0688,0635
0C,07FD,05FC,064D,0688,0636
0C,07FE,05FD,064E,0689,0637
0C,07FF,05FD,064F,0689,0637
0C,0800,05FD,064D,0688,0636
0C,0801,05FB,064B,0687,0634
0C,0802,05FC,064D,0688,0636
0C,0803,05FD,064E,0689,0637
0C,0804,05FE,064F,0689,0637
0C,0805,05FC,064C,0689,0636
0C,0806,05FB,064C,0688,0635
0C,0807,05FC,064D,0688,0636
0C,0808,05FE,064E,0689,0637
0C,0809,05FD,064F,068A,0637
0C,080A,05FC,064C,0689,0635
0C,080B,05FB,064A,0687,0635
0C,080C,05FD,064D,0688,0636
0C,080D,05FE,064F,0689,0637
0C,080E,05FE,064F,0689,0637
0C,080F,05FC,064C,0689,0636
0C,0810,05FB,064B,0688,0635
0C,0811,05FC,064C,0688,0636
