0F,1D43,053D,063E,0681,0573
0F,1D44,053D,063D,0680,0573
0F,1D45,053C,063E,067F,0571
0F,1D46,053B,063D,067E,0570
0F,1D47,053D,063E,0680,0572
0F,1D48,053D,063E,0680,0574
0F,1D49,053D,063D,0680,0573
0F,1D4A,053D,063D,067E,0572
0F,1D4B,053C,063C,067E,0571
0F,1D4C,053D,063D,067F,0572
0F,1D4D,053D,063E,0680,0573
0F,1D4E,053D,063D,067F,0573
0F,1D4F,053C,063D,067F,0571
0F,1D50,053C,063D,067E,0570
0F,1D51,053C,063E,0680,0572
0F,1D52,053D,063F,0681,0573
0F,1D53,053D,063E,0680,0573
0F,1D54,053C,063E,0680,0571
0F,1D55,053C,063E,067F,0570
0F,1D56,053C,063E,0680,0572
0F,1D57,053D,063E,0681,0573
0F,1D58,053D,063E,0680,0573
0F,1D59,053D,063E,0680,0572
0F,1D5A,053B,063D,067F,0570
0F,1D5B,053C,063E,0680,0572
0F,1D5C,053D,063F,0681,0573
0F,1D5D,053D,063E,0680,0573
0F,1D5E,053C,063E,067F,0571
0F,1D5F,053C,063D,067E,0570
0F,1D60,053C,063E,0680,0572
0F,1D61,053D,063E,0681,0574
0F,1D62,053D,063E,0680,0573
0F,1D63,053C,063E,067F,0572
0F,1D64,053C,063D,067E,0571
0F,1D65,053D,063E,0680,0572
0F,1D66,053D,063F,0680,0574
0F,1D67,053D,063E,0681,0573
0F,1D68,053D,063E,067F,0571
0F,1D69,053C,063D,067F,0571
0F,1D6A,053C,063E,0680,0572
0F,1D6B,053D,063F,0681,0574
0F,1D6C,053D,063E,0681,0573
0F,1D6D,053C,063E,067F,0571
0F,1D6E,053C,063D,067E,0570
0F,1D6F,053C,063E,067F,0572
0F,1D70,053C,063E,0681,0573
0F,1D71,053D,063E,0680,0573
0F,1D72,053C,063E,0680,0571
0F,1D73,053B,063E,067F,0571
0F,1D74,053C,063E,067F,0572
0F,1D75,053D,063F,0681,0574
0F,1D76,053D,063F,0680,0573
0F,1D77,053C,063E,067F,0571
0F,1D78,053B,063D,067F,0570
0F,1D79,053C,063F,067F,0572
0F,1D7A,053D,063F,0681,0573
0F,1D7B,053D,063F,0681,0573
0F,1D7C,053C,063E,0680,0571
0F,1D7D,053C,063E,067F,0570
0F,1D7E,053C,063E,0680,0572
0F,1D7F,053E,063F,0681,0574
0F,1D80,053D,063E,0680,0573
0F,1D81,053D,063E,067F,0572
0F,1D82,053C,063D,067F,0570
0F,1D83,053D,063D,067F,0573
0F,1D84,053D,063E,0680,0574
0F,1D85,053D,063E,0680,0573
0F,1D86,053C,063E,0680,0571
0F,1D87,053C,063D,067E,0570
0F,1D88,053C,063E,0680,0572
0F,1D89,053D,063E,0680,0574
0F,1D8A,053C,063E,0681,0573
0F,1D8B,053C,063E,0680,0571
0F,1D8C,053B,063D,067F,0570
0F,1D8D,053C,063E,0680,0572
0F,1D8E,053C,063E,0681,0574
0F,1D8F,053D,063E,0680,0573
0F,1D90,053C,063E,067F,0571
0F,1D91,053B,063D,067F,0570
0F,1D92,053C,063E,0680,0572
0F,1D93,053D,063E,0681,0574
0F,1D94,053C,063E,0681,0573
0F,1D95,053C,063F,0680,0571
0F,1D96,053C,063D,067F,0571
0F,1D97,053C,063E,0680,0572
0F,1D98,053D,063E,0681,0574
0F,1D99,053D,063E,0681,0574
0F,1D9A,053D,063E,0680,0572
0F,1D9B,053C,063D,067E,0570
0F,1D9C,053D,063E,0680,0573
0F,1D9D,053D,063E,0681,0574
0F,1D9E,053D,063F,0680,0574
0F,1D9F,053C,063E,0680,0571
0F,1DA0,053C,063E,067F,0570
0F,1DA1,053C,063E,0680,0572
0F,1DA2,053D,063E,0680,0573
0F,1DA3,053D,063E,0680,0573
0F,1DA4,053D,063E,0680,0571
0F,1DA5,053C,063E,067F,0570
0F,1DA6,053C,063F,0680,0572
0F,1DA7,053D,063F,0681,0573
0F,1DA8,053D,063F,0681,0574
0F,1DA9,053C,063F,0680,0571
0F,1DAA,053C,063D,067F,0570
0F,1DAB,053C,063E,0680,0572
0F,1DAC,053D,063F,0680,0573
0F,1DAD,053D,063E,0680,0574
0F,1DAE,053D,063E,0680,0572
0F,1DAF,053C,063D,067F,0571
0F,1DB0,053D,063D,0680,0572
0F,1DB1,053D,063E,0680,0574
0F,1DB2,053D,063E,0680,0574
0F,1DB3,053D,063E,067F,0572
0F,1DB4,053C,063D,067E,0571
0F,1DB5,053C,063E,0680,0572
0F,1DB6,053D,063E,0680,0574
0F,1DB7,053D,063E,0680,0574
0F,1DB8,053C,063E,067F,0572
0F,1DB9,053C,063D,067E,0571
0F,1DBA,053C,063E,0680,0572
0F,1DBB,053D,063E,0681,0573
0F,1DBC,053C,063F,0680,0572
0F,1DBD,053C,063E,0680,0571
0F,1DBE,053C,063D,067E,0571
0F,1DBF,053C,063E,0680,0572
0F,1DC0,053C,063E,0681,0573
0F,1DC1,053C,063F,0681,0573
0F,1DC2,053C,063E,0680,0571
0F,1DC3,053C,063D,0680,0571
0F,1DC4,053C,063E,0680,0572
0F,1DC5,053D,063F,0681,0573
0F,1DC6,053D,063F,0681,0573
0F,1DC7,053C,063E,0680,0571
0F,1DC8,053C,063E,067E,0570
0F,1DC9,053C,063E,0680,0572
0F,1DCA,053D,063F,0680,0573
0F,1DCB,053D,063F,0680,0573
0F,1DCC,053D,063D,067F,0572
0F,1DCD,053B,063D,067F,0570
0F,1DCE,053C,063D,067F,0572
0F,1DCF,053E,063E,0680,0574
0F,1DD0,053D,063E,0680,0574
0F,1DD1,053D,063E,0680,0572
0F,1DD2,053C,063D,067F,0571
0F,1DD3,053C,063E,0680,0572
0F,1DD4,053D,063F,0680,0573
0F,1DD5,053C,063E,0680,0573
0F,1DD6,053C,063E,067F,0571
0F,1DD7,053C,063D,067E,0570
0F,1DD8,053C,063E,0680,0572
0F,1DD9,053D,063F,0681,0573
0F,1DDA,053D,063E,0681,0573
0F,1DDB,053D,063F,0680,0572
0F,1DDC,053C,063D,067E,0570
0F,1DDD,053D,063F,067F,0571
0F,1DDE,053D,063F,0682,0573
0F,1DDF,053D,063F,0681,0573
0F,1DE0,053D,063F,0680,0571
0F,1DE1,053C,063D,067F,0571
0F,1DE2,053C,063E,0680,0572
0F,1DE3,053D,063F,0681,0573
0F,1DE4,053C,063F,0681,0573
0F,1DE5,053C,063E,0680,0572
0F,1DE6,053C,063D,067F,0570
0F,1DE7,053C,063D,0680,0572
0F,1DE8,053D,063E,0680,0573
0F,1DE9,053D,063F,0680,0573
0F,1DEA,053D,063F,067F,0571
0F,1DEB,053C,063C,067E,0571
0F,1DEC,053D,063E,067F,0572
0F,1DED,053E,063E,0680,0574
0F,1DEE,053D,063F,0681,0573
0F,1DEF,053D,063E,0680,0572
0F,1DF0,053C,063D,067F,0571
0F,1DF1,053C,063E,0680,0572
0F,1DF2,053D,063F,0681,0574
0F,1DF3,053D,063F,0681,0573
0F,1DF4,053C,063F,0681,0572
0F,1DF5,053C,063E,067F,0570
0F,1DF6,053C,063E,0680,0572
0F,1DF7,053D,063F,0681,0574
0F,1DF8,053D,063E,0681,0574
0F,1DF9,053D,063F,0680,0572
0F,1DFA,053C,063E,067F,0570
0F,1DFB,053C,063E,0680,0572
0F,1DFC,053D,063F,0681,0574
0F,1DFD,053D,063F,0681,0574
0F,1DFE,053D,063E,0680,0572
0F,1DFF,053C,063D,067F,0570
0F,1E00,053C,063E,0680,0572
0F,1E01,053D,063F,0681,0573
0F,1E02,053D,063E,0681,0574
0F,1E03,053D,063F,067F,0571
0F,1E04,053C,063D,067F,0570
0F,1E05,053C,063E,067F,0572
0F,1E06,053D,063E,0681,0574
0F,1E07,053D,063F,0681,0573
0F,1E08,053D,063E,0680,0572
0F,1E09,053C,063D,067F,0571
0F,1E0A,053D,063E,067F,0572
0F,1E0B,053E,063E,0680,0574
0F,1E0C,053D,063F,0680,0574
0F,1E0D,053D,063E,0680,0572
0F,1E0E,053D,063E,067E,0571
0F,1E0F,053C,063E,0680,0572
0F,1E10,053E,063F,0680,0574
0F,1E11,053D,063F,0681,0574
0F,1E12,053C,063F,0680,0572
0F,1E13,053C,063E,067F,0571
0F,1E14,053C,063D,0680,0572
0F,1E15,053D,063E,0681,0574
0F,1E16,053D,063F,0681,0573
0F,1E17,053C,063F,0680,0572
0F,1E18,053B,063D,067F,0570
0F,1E19,053C,063F,067F,0571
0F,1E1A,053D,063E,0680,0574
0F,1E1B,053C,063F,0681,0573
0F,1E1C,053C,063F,0680,0571
0F,1E1D,053C,063E,067F,0570
0F,1E1E,053C,063E,067F,0571
0F,1E1F,053D,063E,0681,0573
0F,1E20,053D,063E,0680,0573
0F,1E21,053C,063E,0680,0572
0F,1E22,053C,063E,067E,0570
0F,1E23,053C,063E,0680,0572
0F,1E24,053D,063E,0680,0574
0F,1E25,053D,063F,0681,0573
0F,1E26,053D,063E,0680,0572
0F,1E27,053C,063D,067F,0571
0F,1E28,053D,063E,067F,0572
0F,1E29,053E,063F,0680,0574
0F,1E2A,053D,063E,0680,0574
0F,1E2B,053D,063E,0680,0572
0F,1E2C,053C,063D,067E,0570
0F,1E2D,053C,063E,067F,0572
0F,1E2E,053D,063E,0680,0574
0F,1E2F,053D,063F,0680,0573
0F,1E30,053C,063E,0680,0572
0F,1E31,053C,063E,067F,0570
0F,1E32,053C,063E,0680,0572
0F,1E33,053D,063F,0681,0573
0F,1E34,053C,063F,0681,0573
0F,1E35,053C,063F,0680,0571
0F,1E36,053B,063E,0680,0570
0F,1E37,053C,063E,0680,0571
0F,1E38,053D,063F,0680,0573
0F,1E39,053D,063F,0681,0573
0F,1E3A,053D,063F,0680,0571
0F,1E3B,053C,063E,067F,0570
0F,1E3C,053C,063E,0680,0572
0F,1E3D,053D,063F,0681,0574
0F,1E3E,053D,063F,0680,0573
0F,1E3F,053C,063E,0680,0571
0F,1E40,053C,063E,067F,0570
0F,1E41,053D,063E,067F,0572
0F,1E42,053D,063E,0680,0574
0F,1E43,053D,063E,0681,0574
0F,1E44,053D,063E,067F,0572
0F,1E45,053C,063E,067F,0571
0F,1E46,053D,063E,067F,0572
0F,1E47,053E,063E,0680,0574
0F,1E48,053D,063E,0680,0574
0F,1E49,053D,063E,067F,0572
0F,1E4A,053C,063E,067E,0570
0F,1E4B,053C,063C,067F,0572
0F,1E4C,053D,063E,0680,0574
0F,1E4D,053E,063E,0681,0574
0F,1E4E,053D,063E,0680,0572
0F,1E4F,053B,063D,0680,0570
0F,1E50,053C,063E,0680,0571
0F,1E51,053D,063F,0681,0573
0F,1E52,053C,063F,0681,0573
0F,1E53,053C,063E,0680,0571
0F,1E54,053B,063D,067F,0570
0F,1E55,053B,063E,0680,0571
0F,1E56,053D,063F,0680,0573
0F,1E57,053D,063E,0681,0574
0F,1E58,053D,063E,067F,0572
0F,1E59,053C,063E,067F,0571
0F,1E5A,053C,063E,067F,0572
0F,1E5B,053D,063F,0681,0573
0F,1E5C,053C,063F,0681,0573
0F,1E5D,053D,063F,0680,0572
0F,1E5E,053B,063D,067F,0570
0F,1E5F,053C,063E,067F,0572
0F,1E60,053D,063E,0681,0573
0F,1E61,053D,063F,0681,0574
0F,1E62,053D,063E,0680,0571
0F,1E63,053C,063D,067E,0571
0F,1E64,053C,063E,0680,0572
0F,1E65,053D,063F,0681,0573
0F,1E66,053D,063F,0680,0574
0F,1E67,053D,063E,067F,0572
0F,1E68,053C,063D,067E,0570
0F,1E69,053D,063D,067F,0573
0F,1E6A,053E,063E,0680,0574
0F,1E6B,053D,063F,0681,0573
0F,1E6C,053D,063E,0680,0572
0F,1E6D,053C,063E,067F,0570
0F,1E6E,053C,063D,067F,0572
0F,1E6F,053D,063F,0681,0573
0F,1E70,053D,063E,0681,0573
0F,1E71,053D,063F,0680,0571
0F,1E72,053C,063D,067E,0571
0F,1E73,053D,063D,067F,0572
0F,1E74,053C,063E,0681,0573
0F,1E75,053D,063E,0680,0574
0F,1E76,053C,063E,0680,0572
0F,1E77,053C,063D,067F,0570
0F,1E78,053C,063D,067F,0572
0F,1E79,053D,063E,0681,0574
0F,1E7A,053D,063E,0680,0573
0F,1E7B,053D,063E,0680,0572
0F,1E7C,053C,063D,067F,0570
0F,1E7D,053C,063E,0680,0572
0F,1E7E,053D,063E,0681,0573
0F,1E7F,053C,063E,0681,0573
0F,1E80,053C,063E,0680,0571
0F,1E81,053C,063E,067F,0570
0F,1E82,053C,063D,067F,0572
0F,1E83,053D,063E,0681,0573
0F,1E84,053C,063E,0680,0573
0F,1E85,053D,063F,067F,0572
0F,1E86,053C,063E,067F,0570
0F,1E87,053D,063D,067F,0572
0F,1E88,053D,063E,0680,0574
0F,1E89,053D,063F,0680,0573
0F,1E8A,053D,063E,067F,0572
0F,1E8B,053C,063D,067E,0571
0F,1E8C,053C,063D,067F,0572
0F,1E8D,053D,063F,0680,0573
0F,1E8E,053D,063E,0681,0573
0F,1E8F,053D,063E,067F,0572
0F,1E90,053C,063D,067F,0570
0F,1E91,053C,063E,0680,0572
0F,1E92,053D,063F,0681,0573
0F,1E93,053D,063F,0681,0573
0F,1E94,053D,063F,0680,0572
0F,1E95,053C,063E,0680,0571
0F,1E96,053D,063E,067F,0573
0F,1E97,053D,063E,0681,0574
0F,1E98,053D,063F,0681,0574
0F,1E99,053C,063F,0681,0572
0F,1E9A,053C,063E,067F,0571
0F,1E9B,053C,063D,067F,0572
0F,1E9C,053D,063F,0681,0573
0F,1E9D,053D,063E,0681,0573
0F,1E9E,053C,063E,0680,0571
0F,1E9F,053B,063E,0680,0570
0F,1EA0,053C,063E,0680,0573
0F,1EA1,053D,063F,0682,0574
0F,1EA2,053D,063F,0681,0574
0F,1EA3,053D,063F,0680,0571
0F,1EA4,053C,063E,067F,0571
0F,1EA5,053D,063E,067F,0572
0F,1EA6,053D,063E,0681,0574
0F,1EA7,053D,063E,0680,0574
0F,1EA8,053D,063E,067F,0572
0F,1EA9,053C,063E,067F,0571
0F,1EAA,053D,063E,067F,0572
0F,1EAB,053E,063F,0681,0574
0F,1EAC,053D,063E,0681,0574
0F,1EAD,053D,063F,067F,0572
0F,1EAE,053C,063D,067F,0570
0F,1EAF,053C,063D,067F,0572
0F,1EB0,053D,063E,0681,0573
0F,1EB1,053D,063F,0681,0573
0F,1EB2,053D,063E,0680,0572
0F,1EB3,053C,063D,067F,0570
0F,1EB4,053C,063D,067F,0572
0F,1EB5,053E,063E,0680,0574
0F,1EB6,053D,063E,0680,0574
0F,1EB7,053D,063F,067F,0571
0F,1EB8,053C,063D,067F,0570
0F,1EB9,053C,063D,0680,0572
0F,1EBA,053D,063F,0681,0573
0F,1EBB,053D,063F,0681,0574
0F,1EBC,053C,063F,0681,0571
0F,1EBD,053B,063F,0680,0570
0F,1EBE,053C,063E,0680,0572
0F,1EBF,053C,063F,0681,0573
0F,1EC0,053D,063F,0681,0573
0F,1EC1,053C,063F,0680,0571
0F,1EC2,053C,063D,067F,0570
0F,1EC3,053C,063F,067F,0571
0F,1EC4,053D,063F,0681,0574
0F,1EC5,053D,063E,0681,0573
0F,1EC6,053D,063F,0680,0572
0F,1EC7,053C,063E,067E,0571
0F,1EC8,053C,063E,0680,0572
0F,1EC9,053D,063F,0681,0573
0F,1ECA,053D,063E,0680,0574
0F,1ECB,053D,063E,067F,0572
0F,1ECC,053C,063D,067E,0571
0F,1ECD,053D,063E,067F,0572
0F,1ECE,053E,063E,0680,0574
0F,1ECF,053E,063E,0680,0574
0F,1ED0,053D,063E,067F,0573
0F,1ED1,053C,063D,067E,0571
0F,1ED2,053D,063E,067F,0571
0F,1ED3,053D,063F,0680,0574
0F,1ED4,053D,063E,0681,0573
0F,1ED5,053D,063F,067F,0571
0F,1ED6,053C,063E,067F,0570
0F,1ED7,053B,063E,0680,0571
0F,1ED8,053C,063F,0681,0573
0F,1ED9,053D,063F,0681,0573
0F,1EDA,053C,063F,0681,0571
0F,1EDB,053B,063E,067F,0570
0F,1EDC,053C,063E,0680,0572
0F,1EDD,053C,063F,0681,0573
0F,1EDE,053D,063F,0681,0573
0F,1EDF,053D,063E,0680,0571
0F,1EE0,053C,063D,067E,0571
0F,1EE1,053C,063E,067F,0572
0F,1EE2,053E,063F,0680,0574
0F,1EE3,053D,063E,0681,0574
0F,1EE4,053D,063E,0680,0572
0F,1EE5,053C,063D,067E,0571
0F,1EE6,053C,063D,067F,0572
0F,1EE7,053D,063E,0680,0574
0F,1EE8,053D,063E,0680,0574
0F,1EE9,053D,063E,067F,0572
0F,1EEA,053C,063D,067E,0571
0F,1EEB,053D,063D,067E,0572
0F,1EEC,053D,063E,0680,0573
0F,1EED,053D,063E,0680,0574
0F,1EEE,053D,063E,0680,0572
0F,1EEF,053C,063E,067F,0571
0F,1EF0,053C,063D,0680,0572
0F,1EF1,053D,063F,0680,0573
0F,1EF2,053D,063E,0681,0573
0F,1EF3,053C,063F,0680,0571
0F,1EF4,053B,063E,0680,0570
0F,1EF5,053C,063E,0680,0572
0F,1EF6,053D,063F,0682,0573
0F,1EF7,053D,063F,0681,0573
0F,1EF8,053C,063F,0680,0571
0F,1EF9,053B,063D,0680,0570
0F,1EFA,053C,063E,067F,0571
0F,1EFB,053D,063F,0681,0574
0F,1EFC,053E,063E,0680,0574
0F,1EFD,053D,063F,0680,0571
0F,1EFE,053C,063D,067E,0570
0F,1EFF,053C,063E,067F,0572
0F,1F00,053D,063E,0680,0574
0F,1F01,053D,063E,0680,0574
0F,1F02,053D,063E,067F,0572
0F,1F03,053C,063D,067E,0570
0F,1F04,053C,063D,067F,0572
0F,1F05,053E,063E,0680,0574
0F,1F06,053D,063E,0680,0574
0F,1F07,053D,063E,067F,0572
0F,1F08,053C,063D,067F,0571
0F,1F09,053D,063E,067F,0572
0F,1F0A,053D,063E,0680,0574
0F,1F0B,053D,063E,0680,0574
0F,1F0C,053D,063E,0680,0572
0F,1F0D,053C,063E,067F,0570
0F,1F0E,053C,063F,0680,0571
0F,1F0F,053D,063F,0681,0573
0F,1F10,053D,063F,0680,0573
0F,1F11,053C,063F,0680,0571
0F,1F12,053B,063E,067F,056F
0F,1F13,053C,063E,0680,0571
0F,1F14,053C,063F,0681,0573
0F,1F15,053C,063F,0681,0573
0F,1F16,053C,063E,0680,0571
0F,1F17,053B,063D,0680,0570
0F,1F18,053C,063E,0680,0572
0F,1F19,053D,063F,0681,0573
0F,1F1A,053D,063E,0681,0573
0F,1F1B,053D,063E,067F,0572
0F,1F1C,053C,063D,067E,0570
0F,1F1D,053C,063D,067F,0572
0F,1F1E,053D,063E,0680,0574
0F,1F1F,053E,063E,067F,0573
0F,1F20,053D,063E,067F,0572
0F,1F21,053C,063D,067E,0571
0F,1F22,053C,063D,067E,0572
0F,1F23,053E,063E,067F,0574
0F,1F24,053D,063E,0680,0574
0F,1F25,053D,063E,0680,0572
0F,1F26,053C,063E,067F,0571
0F,1F27,053C,063E,0680,0572
0F,1F28,053D,063F,0681,0573
0F,1F29,053C,063E,0681,0574
0F,1F2A,053C,063F,0680,0571
0F,1F2B,053B,063E,067F,0570
0F,1F2C,053C,063E,0680,0572
0F,1F2D,053C,063F,0681,0573
0F,1F2E,053C,063F,0681,0573
0F,1F2F,053D,063E,0680,0572
0F,1F30,053B,063E,0680,0570
0F,1F31,053C,063E,0680,0572
0F,1F32,053D,063E,0681,0574
0F,1F33,053D,063E,0681,0573
0F,1F34,053D,063F,0680,0572
0F,1F35,053C,063D,067F,0571
0F,1F36,053C,063E,0680,0572
0F,1F37,053D,063E,0681,0573
0F,1F38,053D,063E,0680,0574
0F,1F39,053D,063E,0680,0572
0F,1F3A,053C,063D,067F,0571
0F,1F3B,053C,063E,0680,0572
0F,1F3C,053D,063F,0681,0574
0F,1F3D,053D,063E,0680,0573
0F,1F3E,053D,063E,067F,0572
0F,1F3F,053C,063D,067E,0571
0F,1F40,053C,063E,0680,0572
0F,1F41,053E,063F,0680,0574
0F,1F42,053D,063E,0680,0574
0F,1F43,053D,063E,067F,0572
0F,1F44,053C,063D,067E,0571
0F,1F45,053C,063E,0680,0571
0F,1F46,053D,063F,0681,0573
0F,1F47,053C,063E,0681,0573
0F,1F48,053C,063F,067F,0571
0F,1F49,053B,063E,067F,0570
0F,1F4A,053C,063E,067F,0572
0F,1F4B,053C,063F,0682,0573
0F,1F4C,053C,063F,0681,0573
0F,1F4D,053D,063E,0680,0572
0F,1F4E,053C,063E,067E,0571
0F,1F4F,053C,063E,0680,0572
0F,1F50,053C,063F,0681,0573
0F,1F51,053C,063E,0681,0573
0F,1F52,053D,063E,0680,0572
0F,1F53,053D,063E,067F,0571
0F,1F54,053C,063E,0680,0573
0F,1F55,053D,063F,0681,0574
0F,1F56,053D,063F,0681,0573
0F,1F57,053D,063E,0680,0572
0F,1F58,053C,063D,067F,0571
0F,1F59,053D,063D,067F,0573
0F,1F5A,053E,063E,0680,0574
0F,1F5B,053D,063F,0681,0573
0F,1F5C,053D,063F,0680,0572
0F,1F5D,053C,063D,067E,0571
0F,1F5E,053C,063E,067F,0572
0F,1F5F,053D,063E,0680,0574
0F,1F60,053D,063F,0681,0574
0F,1F61,053C,063F,0680,0572
0F,1F62,053C,063E,067F,0570
0F,1F63,053C,063E,0680,0572
0F,1F64,053D,063F,0682,0574
0F,1F65,053D,063F,0682,0573
0F,1F66,053C,063F,0680,0571
0F,1F67,053B,063E,0680,0570
0F,1F68,053C,063E,0680,0572
0F,1F69,053D,063F,0681,0573
0F,1F6A,053D,063F,0681,0573
0F,1F6B,053C,063F,0680,0571
0F,1F6C,053C,063E,067F,0571
0F,1F6D,053D,063E,067F,0572
0F,1F6E,053D,063F,0681,0574
0F,1F6F,053D,063F,0681,0574
0F,1F70,053D,063F,0680,0572
0F,1F71,053C,063D,067E,0571
0F,1F72,053D,063D,067F,0573
0F,1F73,053D,063E,0680,0573
0F,1F74,053E,063F,0680,0573
0F,1F75,053D,063E,0680,0572
0F,1F76,053C,063D,067E,0571
0F,1F77,053D,063D,067F,0573
0F,1F78,053E,063E,0680,0575
0F,1F79,053D,063F,0680,0573
0F,1F7A,053D,063E,0680,0572
0F,1F7B,053C,063D,067F,0571
0F,1F7C,053C,063E,0680,0572
0F,1F7D,053D,063F,0681,0573
0F,1F7E,053D,063F,0680,0573
0F,1F7F,053C,063F,0680,0571
0F,1F80,053C,063F,067F,0570
0F,1F81,053C,063E,0680,0572
0F,1F82,053D,063F,0682,0573
0F,1F83,053D,063F,0682,0573
0F,1F84,053D,063F,0681,0571
0F,1F85,053C,063F,0680,0570
0F,1F86,053C,063F,0680,0572
0F,1F87,053E,063F,0681,0573
0F,1F88,053D,063E,0681,0574
0F,1F89,053D,063F,0680,0571
0F,1F8A,053C,063D,067F,0570
0F,1F8B,053C,063E,067F,0572
0F,1F8C,053E,063F,0680,0574
0F,1F8D,053E,063E,0680,0574
0F,1F8E,053D,063E,067F,0572
0F,1F8F,053C,063D,067E,0570
0F,1F90,053D,063E,067F,0572
0F,1F91,053D,063E,0680,0575
0F,1F92,053E,063E,0680,0573
0F,1F93,053D,063E,0680,0572
0F,1F94,053C,063D,067E,0571
0F,1F95,053D,063E,067F,0572
0F,1F96,053D,063F,0680,0573
0F,1F97,053D,063E,0680,0574
0F,1F98,053D,063E,0680,0572
0F,1F99,053C,063E,067F,0570
0F,1F9A,053C,063E,0680,0572
0F,1F9B,053D,063F,0681,0574
0F,1F9C,053D,063F,0681,0573
0F,1F9D,053C,063F,0680,0571
0F,1F9E,053B,063E,067F,0570
0F,1F9F,053C,063E,0680,0572
0F,1FA0,053C,063F,0681,0573
0F,1FA1,053D,063F,0681,0572
0F,1FA2,053C,063F,0680,0571
0F,1FA3,053C,063E,067F,0570
0F,1FA4,053C,063F,0680,0572
0F,1FA5,053D,063F,0681,0574
0F,1FA6,053E,063F,0681,0574
0F,1FA7,053D,063E,067F,0572
0F,1FA8,053D,063E,067F,0571
0F,1FA9,053D,063E,067F,0573
0F,1FAA,053D,063F,0681,0574
0F,1FAB,053D,063F,0681,0574
0F,1FAC,053E,063E,0680,0573
0F,1FAD,053D,063D,067F,0571
0F,1FAE,053D,063E,067F,0573
0F,1FAF,053E,063F,0680,0574
0F,1FB0,053D,063F,0680,0574
0F,1FB1,053C,063E,0680,0572
0F,1FB2,053C,063D,067E,0571
0F,1FB3,053C,063E,067F,0572
0F,1FB4,053D,063E,0681,0574
0F,1FB5,053D,063F,0681,0574
0F,1FB6,053C,063E,0680,0572
0F,1FB7,053C,063E,067F,0570
0F,1FB8,053D,063E,0680,0573
0F,1FB9,053D,063F,0681,0574
0F,1FBA,053D,063F,0681,0573
0F,1FBB,053C,063F,0680,0572
0F,1FBC,053C,063E,0680,0571
0F,1FBD,053C,063E,0680,0572
0F,1FBE,053D,063F,0681,0574
0F,1FBF,053D,063F,0682,0574
0F,1FC0,053D,0640,0680,0571
0F,1FC1,053C,063E,0680,0571
0F,1FC2,053D,063E,0680,0572
0F,1FC3,053E,063F,0681,0574
0F,1FC4,053E,0640,0680,0574
0F,1FC5,053D,063E,0680,0572
0F,1FC6,053C,063E,067E,0570
0F,1FC7,053D,063E,067F,0572
0F,1FC8,053E,063F,0680,0575
