0F,0A91,053E,063D,067E,0573
0F,0A92,053D,063C,067D,0572
0F,0A93,053D,063C,067E,0572
0F,0A94,053E,063D,0680,0574
0F,0A95,053E,063E,0680,0574
0F,0A96,053D,063E,067F,0573
0F,0A97,053D,063D,067E,0572
0F,0A98,053C,063D,067E,0571
0F,0A99,053D,063D,0680,0574
0F,0A9A,053D,063E,0680,0574
0F,0A9B,053D,063D,067F,0573
0F,0A9C,053C,063D,067E,0571
0F,0A9D,053C,063C,067E,0572
0F,0A9E,053D,063E,0680,0573
0F,0A9F,053D,063E,0680,0575
0F,0AA0,053E,063E,0680,0573
0F,0AA1,053D,063D,067F,0572
0F,0AA2,053D,063D,067E,0571
0F,0AA3,053E,063E,0680,0574
0F,0AA4,053D,063F,0681,0574
0F,0AA5,053E,063E,067F,0573
0F,0AA6,053C,063D,067F,0571
0F,0AA7,053C,063D,067E,0571
0F,0AA8,053D,063D,0680,0574
0F,0AA9,053D,063E,0680,0575
0F,0AAA,053D,063E,067F,0573
0F,0AAB,053D,063D,067E,0571
0F,0AAC,053C,063C,067F,0571
0F,0AAD,053D,063E,0680,0574
0F,0AAE,053E,063D,067F,0575
0F,0AAF,053D,063D,0680,0573
0F,0AB0,053D,063D,067E,0571
0F,0AB1,053C,063C,067E,0572
0F,0AB2,053E,063E,067F,0573
0F,0AB3,053E,063E,0680,0574
0F,0AB4,053E,063D,067F,0573
0F,0AB5,053C,063D,067F,0572
0F,0AB6,053C,063D,067E,0571
0F,0AB7,053D,063E,0680,0573
0F,0AB8,053D,063E,0681,0574
0F,0AB9,053D,063E,067F,0573
0F,0ABA,053D,063D,067E,0571
0F,0ABB,053C,063D,067F,0571
0F,0ABC,053D,063E,0681,0573
0F,0ABD,053E,063E,0680,0574
0F,0ABE,053D,063D,0680,0573
0F,0ABF,053D,063D,067E,0571
0F,0AC0,053C,063C,067E,0572
0F,0AC1,053D,063E,0680,0573
0F,0AC2,053E,063E,0680,0575
0F,0AC3,053D,063D,067F,0573
0F,0AC4,053D,063D,067E,0572
0F,0AC5,053C,063C,067E,0571
0F,0AC6,053E,063D,067F,0573
0F,0AC7,053D,063E,0680,0574
0F,0AC8,053E,063D,067F,0573
0F,0AC9,053C,063D,067F,0571
0F,0ACA,053C,063C,067E,0572
0F,0ACB,053E,063D,067F,0574
0F,0ACC,053F,063E,067F,0574
0F,0ACD,053D,063D,0680,0573
0F,0ACE,053D,063D,067E,0571
0F,0ACF,053C,063C,067E,0571
0F,0AD0,053E,063D,067F,0574
0F,0AD1,053E,063D,0680,0574
0F,0AD2,053E,063D,067F,0574
0F,0AD3,053D,063D,067E,0571
0F,0AD4,053C,063D,067F,0571
0F,0AD5,053D,063D,0680,0573
0F,0AD6,053E,063E,0680,0574
0F,0AD7,053D,063E,0680,0573
0F,0AD8,053D,063E,067E,0571
0F,0AD9,053B,063D,067F,0571
0F,0ADA,053D,063E,0680,0573
0F,0ADB,053E,063E,0680,0574
0F,0ADC,053D,063E,0680,0572
0F,0ADD,053D,063E,067E,0571
0F,0ADE,053C,063D,067E,0571
0F,0ADF,053E,063E,0680,0574
0F,0AE0,053E,063E,0680,0575
0F,0AE1,053D,063D,067F,0574
0F,0AE2,053D,063C,067E,0572
0F,0AE3,053D,063C,067D,0571
0F,0AE4,053D,063E,0680,0573
0F,0AE5,053D,063D,0680,0574
0F,0AE6,053E,063D,067F,0573
0F,0AE7,053D,063D,067E,0572
0F,0AE8,053C,063C,067E,0572
0F,0AE9,053E,063D,067F,0574
0F,0AEA,053D,063E,0680,0574
0F,0AEB,053D,063E,067F,0573
0F,0AEC,053D,063D,067E,0571
0F,0AED,053D,063C,067E,0572
0F,0AEE,053E,063E,067F,0574
0F,0AEF,053E,063E,0680,0574
0F,0AF0,053E,063E,067F,0573
0F,0AF1,053C,063D,067E,0572
0F,0AF2,053C,063D,067E,0571
0F,0AF3,053D,063D,067F,0574
0F,0AF4,053E,063E,0680,0575
0F,0AF5,053D,063E,0680,0572
0F,0AF6,053C,063D,067F,0571
0F,0AF7,053C,063D,067E,0571
0F,0AF8,053D,063E,0681,0573
0F,0AF9,053D,063E,0680,0574
0F,0AFA,053D,063D,0680,0572
0F,0AFB,053D,063D,067F,0571
0F,0AFC,053C,063D,067E,0571
0F,0AFD,053D,063E,0680,0574
0F,0AFE,053E,063D,0680,0574
0F,0AFF,053E,063D,067F,0573
0F,0B00,053D,063C,067E,0572
0F,0B01,053D,063D,067E,0571
0F,0B02,053D,063D,067F,0573
0F,0B03,053D,063D,0680,0574
0F,0B04,053E,063D,067F,0573
0F,0B05,053D,063D,067E,0572
0F,0B06,053C,063B,067E,0572
0F,0B07,053D,063E,067F,0574
0F,0B08,053D,063E,0680,0574
0F,0B09,053D,063D,067F,0573
0F,0B0A,053D,063D,067E,0572
0F,0B0B,053D,063C,067E,0572
0F,0B0C,053E,063E,067F,0574
0F,0B0D,053E,063E,0680,0574
0F,0B0E,053D,063E,067F,0573
0F,0B0F,053C,063D,067F,0571
0F,0B10,053C,063D,067E,0571
0F,0B11,053D,063E,067F,0573
0F,0B12,053D,063E,0680,0574
0F,0B13,053D,063E,067F,0572
0F,0B14,053D,063D,067E,0571
0F,0B15,053C,063D,067E,0571
0F,0B16,053D,063E,0680,0573
0F,0B17,053D,063E,0680,0574
0F,0B18,053D,063D,0680,0573
0F,0B19,053D,063D,067F,0571
0F,0B1A,053C,063D,067E,0571
0F,0B1B,053E,063D,067F,0573
0F,0B1C,053E,063D,0680,0575
0F,0B1D,053E,063D,067F,0574
0F,0B1E,053D,063D,067E,0572
0F,0B1F,053C,063D,067E,0571
0F,0B20,053D,063D,0680,0574
0F,0B21,053E,063D,0680,0575
0F,0B22,053D,063D,067F,0573
0F,0B23,053D,063E,067E,0571
0F,0B24,053C,063C,067E,0571
0F,0B25,053D,063D,067F,0573
0F,0B26,053E,063E,067F,0574
0F,0B27,053D,063D,067F,0573
0F,0B28,053D,063D,067E,0572
0F,0B29,053C,063C,067E,0571
0F,0B2A,053D,063D,067F,0573
0F,0B2B,053D,063E,0680,0574
0F,0B2C,053E,063D,067F,0573
0F,0B2D,053D,063D,067E,0572
0F,0B2E,053C,063D,067E,0571
0F,0B2F,053D,063E,0680,0573
0F,0B30,053E,063E,0680,0574
0F,0B31,053D,063D,0680,0573
0F,0B32,053D,063D,067E,0571
0F,0B33,053C,063C,067E,0571
0F,0B34,053D,063E,067F,0573
0F,0B35,053E,063E,0680,0574
0F,0B36,053D,063D,067F,0573
0F,0B37,053D,063C,067E,0572
0F,0B38,053D,063D,067E,0571
0F,0B39,053D,063D,067F,0573
0F,0B3A,053E,063D,0680,0574
0F,0B3B,053D,063D,067F,0573
0F,0B3C,053D,063D,067E,0571
0F,0B3D,053C,063C,067E,0571
0F,0B3E,053D,063E,067F,0573
0F,0B3F,053D,063E,0680,0575
0F,0B40,053D,063E,067F,0573
0F,0B41,053C,063E,067F,0571
0F,0B42,053C,063C,067E,0571
0F,0B43,053D,063E,0680,0573
0F,0B44,053E,063E,0680,0574
0F,0B45,053D,063E,067F,0573
0F,0B46,053D,063D,067E,0572
0F,0B47,053D,063D,067D,0571
0F,0B48,053D,063D,067F,0574
0F,0B49,053D,063E,0680,0574
0F,0B4A,053D,063D,067F,0573
0F,0B4B,053D,063D,067E,0572
0F,0B4C,053C,063C,067E,0572
0F,0B4D,053E,063D,067F,0573
0F,0B4E,053D,063D,0680,0574
0F,0B4F,053D,063D,0680,0573
0F,0B50,053D,063C,067E,0572
0F,0B51,053C,063C,067D,0572
0F,0B52,053E,063D,067F,0573
0F,0B53,053E,063E,0680,0574
0F,0B54,053D,063D,067F,0573
0F,0B55,053D,063D,067E,0572
0F,0B56,053D,063C,067D,0572
0F,0B57,053E,063D,067F,0574
0F,0B58,053D,063E,0680,0574
0F,0B59,053D,063E,067F,0572
0F,0B5A,053D,063D,067E,0571
0F,0B5B,053C,063D,067E,0571
0F,0B5C,053D,063E,067F,0574
0F,0B5D,053D,063E,0680,0574
0F,0B5E,053C,063E,0680,0572
0F,0B5F,053C,063E,067F,0571
0F,0B60,053C,063C,067E,0571
0F,0B61,053D,063D,0680,0573
0F,0B62,053E,063E,0680,0574
0F,0B63,053D,063E,0680,0573
0F,0B64,053C,063D,067F,0572
0F,0B65,053D,063D,067D,0571
0F,0B66,053D,063D,067F,0574
0F,0B67,053E,063D,0680,0574
0F,0B68,053E,063E,067F,0573
0F,0B69,053D,063D,067E,0571
0F,0B6A,053C,063C,067E,0571
0F,0B6B,053D,063D,067F,0574
0F,0B6C,053E,063E,0680,0574
0F,0B6D,053D,063D,0680,0573
0F,0B6E,053D,063D,067E,0571
0F,0B6F,053D,063B,067D,0572
0F,0B70,053E,063E,067F,0573
0F,0B71,053D,063D,0680,0575
0F,0B72,053E,063D,067F,0574
0F,0B73,053D,063D,067E,0572
0F,0B74,053D,063C,067D,0571
0F,0B75,053D,063D,067F,0573
0F,0B76,053D,063E,0680,0574
0F,0B77,053D,063D,067F,0573
0F,0B78,053D,063D,067E,0571
0F,0B79,053C,063C,067E,0571
0F,0B7A,053D,063E,067F,0573
0F,0B7B,053D,063E,0680,0574
0F,0B7C,053D,063E,0680,0573
0F,0B7D,053C,063D,067F,0571
0F,0B7E,053C,063C,067E,0571
0F,0B7F,053D,063E,0680,0573
0F,0B80,053E,063E,0680,0574
0F,0B81,053D,063D,0680,0573
0F,0B82,053C,063D,067E,0572
0F,0B83,053C,063D,067D,0571
0F,0B84,053E,063D,067F,0573
0F,0B85,053D,063E,0680,0574
0F,0B86,053D,063D,067F,0572
0F,0B87,053C,063D,067E,0571
0F,0B88,053C,063C,067E,0571
0F,0B89,053E,063D,067F,0574
0F,0B8A,053E,063D,067F,0575
0F,0B8B,053D,063E,0680,0573
0F,0B8C,053D,063D,067E,0571
0F,0B8D,053C,063C,067E,0571
0F,0B8E,053D,063D,067F,0573
0F,0B8F,053E,063D,067F,0575
0F,0B90,053E,063C,067F,0574
0F,0B91,053E,063D,067E,0572
0F,0B92,053C,063C,067E,0571
0F,0B93,053E,063D,067F,0574
0F,0B94,053D,063D,0680,0575
0F,0B95,053D,063D,067F,0573
0F,0B96,053D,063D,067E,0572
0F,0B97,053C,063C,067E,0571
0F,0B98,053D,063E,0680,0573
0F,0B99,053D,063E,0680,0574
0F,0B9A,053D,063E,0680,0573
0F,0B9B,053C,063E,067F,0571
0F,0B9C,053C,063D,067F,0570
0F,0B9D,053D,063E,0680,0573
0F,0B9E,053D,063E,0680,0573
0F,0B9F,053D,063D,0680,0573
0F,0BA0,053D,063D,067F,0571
0F,0BA1,053C,063D,067E,0570
0F,0BA2,053D,063D,067F,0573
0F,0BA3,053E,063D,0680,0575
0F,0BA4,053E,063E,067F,0573
0F,0BA5,053D,063D,067E,0572
0F,0BA6,053C,063C,067E,0571
0F,0BA7,053D,063E,067F,0574
0F,0BA8,053D,063E,0680,0575
0F,0BA9,053E,063D,067F,0573
0F,0BAA,053D,063D,067E,0572
0F,0BAB,053D,063C,067D,0571
0F,0BAC,053D,063D,067F,0573
0F,0BAD,053E,063D,0680,0575
0F,0BAE,053E,063D,067F,0573
0F,0BAF,053E,063C,067E,0572
0F,0BB0,053D,063C,067D,0571
0F,0BB1,053E,063D,067F,0574
0F,0BB2,053E,063D,0680,0574
0F,0BB3,053D,063D,067F,0573
0F,0BB4,053D,063D,067E,0571
0F,0BB5,053C,063C,067E,0572
0F,0BB6,053D,063E,067F,0573
0F,0BB7,053D,063E,0681,0574
0F,0BB8,053D,063E,0680,0573
0F,0BB9,053C,063E,0680,0571
0F,0BBA,053B,063E,067E,0570
0F,0BBB,053C,063E,0680,0572
0F,0BBC,053D,063F,0681,0573
0F,0BBD,053D,063D,067F,0573
0F,0BBE,053C,063D,067F,0571
0F,0BBF,053C,063D,067E,0570
0F,0BC0,053D,063D,0680,0573
0F,0BC1,053E,063E,0680,0574
0F,0BC2,053D,063D,067F,0573
0F,0BC3,053D,063D,067E,0572
0F,0BC4,053D,063C,067D,0572
0F,0BC5,053D,063D,067F,0573
0F,0BC6,053E,063D,067F,0575
0F,0BC7,053D,063D,067F,0574
0F,0BC8,053D,063C,067E,0572
0F,0BC9,053D,063C,067D,0572
0F,0BCA,053D,063D,067F,0574
0F,0BCB,053E,063D,0680,0574
0F,0BCC,053E,063D,067F,0574
0F,0BCD,053D,063D,067E,0572
0F,0BCE,053C,063C,067D,0571
0F,0BCF,053D,063D,067F,0573
0F,0BD0,053D,063E,0680,0574
0F,0BD1,053D,063E,067F,0573
0F,0BD2,053D,063D,067E,0571
0F,0BD3,053C,063C,067E,0571
0F,0BD4,053D,063E,067F,0572
0F,0BD5,053D,063E,0681,0574
0F,0BD6,053D,063E,0680,0573
0F,0BD7,053C,063E,067F,0571
0F,0BD8,053C,063D,067E,0571
0F,0BD9,053D,063D,067F,0573
0F,0BDA,053D,063E,0680,0573
0F,0BDB,053C,063E,0680,0572
0F,0BDC,053C,063D,067F,0571
0F,0BDD,053C,063D,067E,0570
0F,0BDE,053D,063D,067F,0573
0F,0BDF,053E,063D,067F,0575
0F,0BE0,053D,063D,067F,0573
0F,0BE1,053D,063D,067F,0571
0F,0BE2,053C,063C,067E,0571
0F,0BE3,053D,063D,067F,0574
0F,0BE4,053F,063D,067F,0575
0F,0BE5,053E,063D,067F,0574
0F,0BE6,053D,063D,067E,0571
0F,0BE7,053C,063C,067E,0570
0F,0BE8,053D,063D,067F,0573
0F,0BE9,053E,063D,067F,0574
0F,0BEA,053D,063D,067F,0573
0F,0BEB,053D,063D,067E,0572
0F,0BEC,053C,063C,067E,0571
0F,0BED,053D,063D,067F,0574
0F,0BEE,053E,063E,067F,0575
0F,0BEF,053E,063D,067F,0573
0F,0BF0,053D,063D,067F,0571
0F,0BF1,053C,063D,067E,0571
0F,0BF2,053D,063E,0680,0573
0F,0BF3,053D,063F,0680,0574
0F,0BF4,053D,063E,0680,0573
0F,0BF5,053D,063E,067F,0571
0F,0BF6,053C,063D,067E,0571
0F,0BF7,053D,063E,0680,0573
0F,0BF8,053D,063E,0681,0575
0F,0BF9,053D,063F,0680,0573
0F,0BFA,053C,063E,067F,0571
0F,0BFB,053C,063D,067E,0570
0F,0BFC,053E,063E,067F,0573
0F,0BFD,053E,063E,0680,0574
0F,0BFE,053E,063D,067F,0573
0F,0BFF,053D,063D,067E,0572
0F,0C00,053C,063C,067E,0571
0F,0C01,053E,063D,067F,0574
0F,0C02,053E,063E,067F,0575
0F,0C03,053E,063D,067F,0574
0F,0C04,053D,063D,067E,0572
0F,0C05,053C,063D,067E,0571
0F,0C06,053D,063D,067F,0573
0F,0C07,053E,063D,067F,0574
0F,0C08,053E,063D,067F,0574
0F,0C09,053D,063D,067E,0572
0F,0C0A,053C,063C,067E,0571
0F,0C0B,053D,063E,067F,0573
0F,0C0C,053E,063D,0680,0575
0F,0C0D,053D,063D,067F,0573
0F,0C0E,053C,063D,067F,0571
0F,0C0F,053C,063D,067E,0571
0F,0C10,053C,063E,0680,0573
0F,0C11,053D,063E,0681,0574
0F,0C12,053D,063E,0680,0573
0F,0C13,053C,063D,067F,0572
0F,0C14,053C,063E,067E,0570
0F,0C15,053D,063E,0680,0573
0F,0C16,053D,063E,0681,0574
0F,0C17,053D,063E,0680,0573
0F,0C18,053D,063D,067E,0572
0F,0C19,053C,063D,067E,0571
0F,0C1A,053D,063D,067F,0572
0F,0C1B,053E,063E,0680,0574
0F,0C1C,053E,063D,067F,0574
0F,0C1D,053D,063D,067E,0572
0F,0C1E,053D,063B,067C,0572
0F,0C1F,053E,063D,067E,0573
0F,0C20,053E,063D,0680,0574
0F,0C21,053E,063D,067F,0574
0F,0C22,053D,063D,067E,0572
0F,0C23,053D,063D,067D,0571
0F,0C24,053E,063D,067F,0574
0F,0C25,053E,063D,0680,0574
0F,0C26,053D,063D,067F,0573
0F,0C27,053D,063D,067E,0572
0F,0C28,053C,063C,067D,0572
0F,0C29,053D,063D,067F,0573
0F,0C2A,053D,063E,0680,0574
0F,0C2B,053D,063E,067F,0573
0F,0C2C,053D,063D,067F,0571
0F,0C2D,053C,063D,067E,0571
0F,0C2E,053D,063D,0680,0573
0F,0C2F,053E,063E,0680,0574
0F,0C30,053D,063E,0680,0573
0F,0C31,053C,063D,067F,0571
0F,0C32,053C,063D,067E,0571
0F,0C33,053D,063E,067F,0573
0F,0C34,053D,063E,0680,0575
0F,0C35,053D,063E,0680,0573
0F,0C36,053D,063D,067F,0571
0F,0C37,053C,063C,067E,0571
0F,0C38,053E,063D,067F,0574
0F,0C39,053F,063E,067F,0575
0F,0C3A,053E,063D,067F,0574
0F,0C3B,053D,063D,067E,0572
0F,0C3C,053D,063C,067D,0571
0F,0C3D,053D,063D,067F,0573
0F,0C3E,053E,063E,067F,0574
0F,0C3F,053E,063E,067E,0573
0F,0C40,053D,063D,067E,0572
0F,0C41,053C,063D,067E,0571
0F,0C42,053D,063E,067F,0573
0F,0C43,053D,063E,0680,0574
0F,0C44,053E,063D,0680,0574
0F,0C45,053D,063D,067F,0572
0F,0C46,053C,063D,067E,0570
0F,0C47,053D,063E,0680,0573
0F,0C48,053E,063E,0680,0574
0F,0C49,053D,063D,0680,0573
0F,0C4A,053C,063D,067F,0571
0F,0C4B,053C,063D,067E,0570
0F,0C4C,053D,063E,067F,0573
0F,0C4D,053D,063E,0680,0574
0F,0C4E,053D,063E,067F,0572
0F,0C4F,053D,063D,067F,0572
0F,0C50,053C,063D,067F,0570
0F,0C51,053D,063E,067F,0573
0F,0C52,053E,063E,0680,0575
0F,0C53,053D,063E,067F,0573
0F,0C54,053D,063D,067E,0572
0F,0C55,053C,063D,067E,0571
0F,0C56,053D,063D,067F,0573
0F,0C57,053E,063E,0680,0575
0F,0C58,053E,063D,067F,0574
0F,0C59,053E,063D,067E,0572
0F,0C5A,053C,063D,067E,0570
0F,0C5B,053D,063E,067F,0573
0F,0C5C,053D,063E,0680,0574
0F,0C5D,053E,063E,067F,0574
0F,0C5E,053E,063D,067E,0572
0F,0C5F,053C,063D,067F,0571
0F,0C60,053D,063E,067F,0573
0F,0C61,053D,063D,0680,0575
0F,0C62,053D,063D,067F,0573
0F,0C63,053D,063D,067F,0572
0F,0C64,053C,063C,067E,0571
0F,0C65,053D,063E,067F,0573
0F,0C66,053D,063E,0680,0574
0F,0C67,053D,063E,067F,0574
0F,0C68,053D,063D,067F,0572
0F,0C69,053C,063D,067E,0571
0F,0C6A,053D,063E,0680,0573
0F,0C6B,053D,063E,0681,0574
0F,0C6C,053D,063E,0680,0573
0F,0C6D,053D,063D,067F,0572
0F,0C6E,053C,063C,067E,0571
0F,0C6F,053D,063D,0680,0573
0F,0C70,053E,063E,0680,0575
0F,0C71,053D,063E,0680,0573
0F,0C72,053D,063D,067E,0571
0F,0C73,053D,063C,067D,0571
0F,0C74,053D,063D,067F,0573
0F,0C75,053E,063D,067F,0574
0F,0C76,053D,063D,067F,0573
0F,0C77,053D,063D,067E,0571
0F,0C78,053C,063C,067E,0571
0F,0C79,053D,063D,067F,0573
0F,0C7A,053D,063D,0680,0575
0F,0C7B,053E,063D,067F,0574
0F,0C7C,053D,063D,067E,0572
0F,0C7D,053C,063C,067E,0572
0F,0C7E,053D,063D,067F,0573
0F,0C7F,053D,063E,0680,0574
0F,0C80,053D,063D,067F,0574
0F,0C81,053D,063D,067E,0571
0F,0C82,053C,063C,067E,0571
0F,0C83,053D,063D,067F,0573
0F,0C84,053D,063E,0680,0574
0F,0C85,053C,063D,0680,0573
0F,0C86,053D,063D,067F,0571
0F,0C87,053C,063D,067E,0571
0F,0C88,053D,063D,067F,0573
0F,0C89,053D,063D,0680,0574
0F,0C8A,053D,063E,067F,0572
0F,0C8B,053C,063D,067F,0572
0F,0C8C,053C,063D,067E,0571
0F,0C8D,053D,063E,0680,0573
0F,0C8E,053E,063E,0680,0574
0F,0C8F,053D,063E,0680,0573
0F,0C90,053D,063E,067F,0571
0F,0C91,053C,063D,067E,0570
0F,0C92,053D,063D,067F,0574
0F,0C93,053E,063D,067F,0574
0F,0C94,053E,063D,067F,0573
0F,0C95,053D,063D,067E,0571
0F,0C96,053C,063D,067D,0571
0F,0C97,053D,063D,067F,0573
0F,0C98,053E,063E,0680,0575
0F,0C99,053E,063D,067F,0573
0F,0C9A,053E,063D,067E,0571
0F,0C9B,053D,063D,067E,0571
