0B,1CFE,0691,065A,061D,0653
0B,1CFF,0691,065A,061A,0650
0B,1D00,0691,065A,061A,0650
0B,1D01,0691,065B,061D,0652
0B,1D02,0691,065C,061E,0653
0B,1D03,0691,065B,061D,0653
0B,1D04,0691,065B,061A,0650
0B,1D05,0690,065A,061A,064F
0B,1D06,0690,065B,061D,0652
0B,1D07,0691,065C,061F,0653
0B,1D08,0691,065C,061C,0651
0B,1D09,0690,065A,061B,064F
0B,1D0A,068F,0659,061B,0650
0B,1D0B,0690,065A,061D,0653
0B,1D0C,0691,065B,061E,0654
0B,1D0D,0690,065B,061E,0652
0B,1D0E,0690,065A,061B,0650
0B,1D0F,0690,0659,061A,0650
0B,1D10,0690,065A,061C,0652
0B,1D11,0692,065B,061D,0654
0B,1D12,0692,065B,061C,0652
0B,1D13,0690,065A,061A,0650
0B,1D14,0691,065A,0619,064F
0B,1D15,0691,065B,061C,0652
0B,1D16,0692,065B,061D,0654
0B,1D17,0692,065B,061C,0652
0B,1D18,0691,065A,061B,0650
0B,1D19,068F,0659,061B,0650
0B,1D1A,0691,065A,061C,0652
0B,1D1B,0691,065B,061D,0653
0B,1D1C,0690,065A,061C,0652
0B,1D1D,0690,065A,061A,0650
0B,1D1E,068F,0659,061A,064F
0B,1D1F,0690,065A,061C,0652
0B,1D20,0691,065A,061D,0654
0B,1D21,0691,065A,061C,0652
0B,1D22,0690,065A,061A,064F
0B,1D23,068F,0659,0619,064E
0B,1D24,0690,065A,061B,0651
0B,1D25,0691,065B,061D,0653
0B,1D26,0691,065B,061C,0651
0B,1D27,0691,065A,061A,064F
0B,1D28,068F,0659,061A,064F
0B,1D29,0691,065A,061B,0652
0B,1D2A,0691,065B,061D,0653
0B,1D2B,0690,065A,061C,0653
0B,1D2C,068F,0658,061A,0650
0B,1D2D,068F,0658,061A,064F
0B,1D2E,0691,065A,061B,0651
0B,1D2F,0692,065B,061D,0654
0B,1D30,0691,065A,061D,0653
0B,1D31,0690,0659,061A,0650
0B,1D32,0690,0659,0619,064F
0B,1D33,0691,0659,061B,0652
0B,1D34,0692,065A,061D,0654
0B,1D35,0691,065A,061C,0652
0B,1D36,068F,0659,061A,064F
0B,1D37,068F,0657,0619,064F
0B,1D38,0690,0658,061A,0652
0B,1D39,0691,065A,061D,0654
