0D,1D5B,0499,0710,07BE,0503
0D,1D5C,0499,070F,07BE,0501
0D,1D5D,0497,070D,07BC,04FF
0D,1D5E,0496,070B,07BB,04FF
0D,1D5F,0497,070E,07BB,0500
0D,1D60,0499,070F,07BE,0502
0D,1D61,0498,070E,07BD,0501
0D,1D62,0497,070C,07BC,0500
0D,1D63,0497,070B,07BA,04FF
0D,1D64,0498,070D,07BC,0501
0D,1D65,049A,070F,07BD,0502
0D,1D66,0499,070D,07BD,0502
0D,1D67,0497,070C,07BC,0501
0D,1D68,0497,070C,07BA,04FF
0D,1D69,0499,070C,07BC,0502
0D,1D6A,049A,070F,07BD,0502
0D,1D6B,0499,070E,07BC,0502
0D,1D6C,0497,070D,07BC,0500
0D,1D6D,0496,070C,07BA,04FF
0D,1D6E,0499,070D,07BC,0501
0D,1D6F,049A,070F,07BE,0502
0D,1D70,0499,070E,07BE,0502
0D,1D71,0497,070D,07BB,0500
0D,1D72,0496,070C,07BA,04FF
0D,1D73,0498,070E,07BD,0500
0D,1D74,0499,070F,07BF,0502
0D,1D75,0499,070E,07BE,0502
0D,1D76,0497,070D,07BC,0500
0D,1D77,0496,070C,07BA,04FF
0D,1D78,0498,070D,07BD,0501
0D,1D79,0499,070F,07BF,0503
0D,1D7A,0499,070F,07BE,0502
0D,1D7B,0497,070D,07BC,0500
0D,1D7C,0496,070C,07BB,04FF
0D,1D7D,0498,070D,07BD,0501
0D,1D7E,0499,070F,07BE,0502
0D,1D7F,0498,070F,07BE,0501
0D,1D80,0497,070D,07BC,0500
0D,1D81,0496,070C,07BB,04FF
0D,1D82,0498,070D,07BD,0501
0D,1D83,0499,070F,07BE,0502
0D,1D84,0499,070E,07BD,0502
0D,1D85,0497,070D,07BC,0500
0D,1D86,0497,070B,07BA,04FF
0D,1D87,0498,070D,07BD,0502
0D,1D88,0499,070F,07BD,0503
0D,1D89,0499,070D,07BE,0501
0D,1D8A,0497,070C,07BC,0500
0D,1D8B,0496,070B,07BB,0500
0D,1D8C,0498,070D,07BD,0501
0D,1D8D,049A,070F,07BE,0503
0D,1D8E,0498,070E,07BE,0502
0D,1D8F,0496,070D,07BC,04FF
0D,1D90,0496,070B,07BB,04FF
0D,1D91,0498,070D,07BD,0501
