0B,08A7,06B7,0640,05FE,0671
0B,08A8,06B6,0640,05FE,0670
0B,08A9,06B5,063F,05FC,066E
0B,08AA,06B4,063E,05FC,066D
0B,08AB,06B5,0640,05FE,066F
0B,08AC,06B6,0641,0600,0671
0B,08AD,06B5,0640,05FE,0670
0B,08AE,06B3,063F,05FD,066D
0B,08AF,06B2,063F,05FD,066C
0B,08B0,06B4,0640,05FE,066E
0B,08B1,06B5,0641,0600,0671
0B,08B2,06B4,0641,05FF,066F
0B,08B3,06B4,0640,05FD,066C
0B,08B4,06B4,0640,05FC,066B
0B,08B5,06B5,0641,05FE,066E
0B,08B6,06B6,0642,0600,0670
0B,08B7,06B4,0641,05FE,066F
0B,08B8,06B3,063F,05FD,066D
0B,08B9,06B3,063F,05FD,066D
0B,08BA,06B4,063F,05FF,0670
0B,08BB,06B4,0640,0600,0671
0B,08BC,06B5,063F,05FE,066F
0B,08BD,06B4,063F,05FD,066D
0B,08BE,06B4,063E,05FC,066D
0B,08BF,06B5,0640,05FE,0671
0B,08C0,06B7,0641,05FF,0672
0B,08C1,06B6,0640,05FF,0670
0B,08C2,06B5,0640,05FD,066D
0B,08C3,06B5,063F,05FC,066D
0B,08C4,06B5,0640,05FE,0670
0B,08C5,06B5,0640,0600,0671
0B,08C6,06B4,0640,05FF,0670
0B,08C7,06B5,0640,05FD,066E
0B,08C8,06B4,063F,05FD,066D
0B,08C9,06B4,0640,0600,0670
0B,08CA,06B5,0641,0601,0672
0B,08CB,06B4,0641,05FF,066E
0B,08CC,06B3,0640,05FD,066D
0B,08CD,06B2,0640,05FD,066C
0B,08CE,06B4,0641,05FF,066E
0B,08CF,06B5,0642,0600,0670
0B,08D0,06B5,0642,05FF,066F
0B,08D1,06B4,0640,05FD,066C
0B,08D2,06B3,063F,05FD,066C
0B,08D3,06B4,0641,05FF,066F
0B,08D4,06B4,0641,0600,0671
0B,08D5,06B4,0640,0600,0670
0B,08D6,06B4,063F,05FD,066D
0B,08D7,06B3,063E,05FC,066D
0B,08D8,06B4,063F,05FE,0670
0B,08D9,06B5,0640,05FF,0672
0B,08DA,06B6,0640,05FE,0670
0B,08DB,06B5,063F,05FC,066E
0B,08DC,06B4,063F,05FC,066C
0B,08DD,06B5,0640,05FD,066F
0B,08DE,06B6,0640,05FE,0671
0B,08DF,06B5,0640,05FE,066F
0B,08E0,06B4,063F,05FC,066C
0B,08E1,06B4,063E,05FB,066C
0B,08E2,06B5,0640,05FE,066F
0B,08E3,06B5,0641,05FF,0671
0B,08E4,06B4,063F,05FF,066F
0B,08E5,06B2,063F,05FE,066D
0B,08E6,06B2,063F,05FC,066C
0B,08E7,06B2,063F,05FF,066F
0B,08E8,06B4,0640,0600,0670
0B,08E9,06B3,063F,05FF,066E
0B,08EA,06B2,063F,05FC,066C
0B,08EB,06B1,063F,05FD,066B
0B,08EC,06B4,0641,05FE,066E
0B,08ED,06B5,0642,05FF,066F
0B,08EE,06B4,0640,05FF,066E
0B,08EF,06B4,0640,05FC,066C
0B,08F0,06B4,063F,05FC,066C
0B,08F1,06B5,0640,05FE,066F
0B,08F2,06B5,0640,05FF,0671
0B,08F3,06B4,063F,05FE,066F
0B,08F4,06B4,063E,05FC,066E
0B,08F5,06B3,063D,05FC,066C
0B,08F6,06B4,063E,05FD,0670
0B,08F7,06B5,063F,05FF,0672
0B,08F8,06B5,063F,05FE,0670
0B,08F9,06B5,063E,05FC,066E
0B,08FA,06B4,063E,05FB,066D
0B,08FB,06B5,0640,05FD,066F
0B,08FC,06B5,0640,05FF,066F
0B,08FD,06B4,0640,05FD,066E
0B,08FE,06B3,063F,05FC,066B
0B,08FF,06B3,063F,05FB,066B
0B,0900,06B4,0640,05FE,066E
0B,0901,06B4,0641,0600,0670
0B,0902,06B3,0640,05FF,066E
0B,0903,06B2,063F,05FD,066C
0B,0904,06B1,063F,05FD,066B
0B,0905,06B3,063E,05FE,066F
0B,0906,06B3,063F,05FF,0670
0B,0907,06B3,063F,05FE,066E
0B,0908,06B3,063F,05FD,066C
0B,0909,06B3,063E,05FD,066D
0B,090A,06B5,063F,05FE,066F
0B,090B,06B6,0641,05FF,0670
0B,090C,06B5,063F,05FD,066F
0B,090D,06B4,063F,05FC,066D
