28,0.06812,-0.05664,0.12500,0.06104,3.70026,2.45667,44.09180,52.88086,-36.76758,0.00081,0.00000,0.00161,0.00081,
28,0.06274,-0.05273,0.11133,-0.22888,1.85394,2.96783,44.09180,52.88086,-35.15625,0.00000,0.00000,0.00000,0.00000,
28,0.05151,-0.04883,0.10498,1.19019,0.06866,3.13568,42.77344,53.90625,-35.15625,0.00725,0.00967,0.00967,0.00645,
28,0.05469,-0.05200,0.12280,1.94550,-0.24414,2.60162,42.77344,53.90625,-35.15625,0.02095,0.01934,0.01773,0.01289,
28,0.06836,-0.05444,0.12573,1.58691,0.83160,2.68555,42.77344,53.90625,-35.15625,0.00000,0.00000,0.00242,0.00081,
28,0.06274,-0.04980,0.12598,0.76294,0.64087,3.26538,42.77344,53.90625,-36.03516,0.00000,0.00000,0.00000,0.00081,
28,0.05835,-0.05322,0.11938,0.97656,0.06866,3.70789,43.35938,53.90625,-36.03516,0.01209,0.01209,0.01209,0.00806,
28,0.04907,-0.04688,0.12500,0.85449,-0.27466,2.95258,43.35938,53.90625,-36.03516,0.02015,0.01773,0.01692,0.01289,
28,0.05420,-0.05469,0.12549,0.95367,0.70953,2.92206,43.35938,53.90625,-36.03516,0.00000,0.00000,0.00081,0.00081,
28,0.05298,-0.04980,0.12549,0.90027,0.04578,3.11279,43.35938,53.90625,-36.03516,0.00564,0.00242,0.00322,0.00322,
28,0.05273,-0.04907,0.11914,0.81635,-0.19836,3.01361,43.50586,53.46680,-35.00977,0.00806,0.00886,0.00967,0.00645,
28,0.04272,-0.04199,0.12305,1.31226,-0.48828,2.37274,43.50586,53.46680,-35.00977,0.01612,0.01692,0.01692,0.01289,
28,0.05347,-0.05249,0.12646,1.80054,0.09155,2.12097,43.50586,53.46680,-35.00977,0.00000,0.00000,0.00081,0.00000,
28,0.06323,-0.04932,0.12744,1.45721,0.08392,2.25830,43.50586,53.46680,-35.00977,0.00000,0.00000,0.00081,0.00161,
28,0.06738,-0.05737,0.12695,1.18256,0.52643,2.60925,44.23828,52.73438,-36.62109,0.01289,0.01289,0.01370,0.00806,
28,0.06445,-0.05493,0.12988,0.50354,-0.19836,2.06757,44.23828,52.73438,-36.62109,0.01370,0.01370,0.01370,0.00886,
28,0.07251,-0.05493,0.12573,0.63324,0.52643,2.06757,43.65234,53.61328,-37.20703,0.00403,0.00161,0.00322,0.00242,
28,0.08154,-0.05396,0.11963,0.75531,2.08282,2.47192,43.65234,53.61328,-37.20703,0.00000,0.00000,0.00000,0.00000,
28,0.08105,-0.05713,0.12280,0.12207,1.48773,3.34167,43.21289,53.75977,-36.47461,0.00725,0.00886,0.01209,0.00725,
28,0.07544,-0.05664,0.11792,-0.35858,0.49591,4.01306,43.21289,53.75977,-36.47461,0.02015,0.01853,0.01773,0.01209,
28,0.06689,-0.05786,0.11084,0.51117,0.42725,4.12750,43.94531,52.73438,-37.50000,0.00242,0.00000,0.00242,0.00161,
28,0.04858,-0.05835,0.10864,1.09100,-0.61798,3.75366,43.94531,52.73438,-37.50000,0.00000,0.00000,0.00000,0.00000,
28,0.05273,-0.05786,0.11816,1.70898,0.57220,3.47137,43.35938,54.19922,-36.62109,0.01048,0.01289,0.01451,0.00886,
28,0.05566,-0.05615,0.13257,1.60980,1.28174,2.58636,43.35938,54.19922,-36.62109,0.01773,0.01773,0.01692,0.01209,
28,0.06372,-0.05493,0.12988,1.02234,3.19672,2.45667,42.62695,52.88086,-36.18164,0.00322,0.00000,0.00322,0.00081,
28,0.06616,-0.05518,0.11816,0.22125,3.34167,2.73132,42.62695,52.88086,-36.18164,0.00000,0.00000,0.00000,0.00000,
28,0.06201,-0.05396,0.10791,0.17548,2.58636,3.66974,42.62695,53.75977,-35.88867,0.01370,0.01370,0.01289,0.00725,
28,0.05371,-0.05249,0.10693,1.25122,0.71716,3.48663,42.62695,53.75977,-35.88867,0.01612,0.01531,0.01531,0.01048,
28,0.05176,-0.05322,0.11890,2.17438,-0.06866,3.31879,42.48047,53.02734,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.05518,-0.05078,0.11426,2.37274,-0.81635,3.51715,42.48047,53.02734,-35.74219,0.00081,0.00000,0.00161,0.00161,
28,0.05103,-0.05054,0.12085,2.28119,-1.38855,3.33405,43.35938,52.73438,-35.74219,0.01048,0.01128,0.01128,0.00725,
28,0.04980,-0.04736,0.12891,2.25830,-2.28119,3.41797,43.35938,52.73438,-35.74219,0.01289,0.01451,0.01370,0.00886,
28,0.04517,-0.04541,0.12939,1.98364,-1.35803,3.17383,42.91992,52.88086,-36.18164,0.00081,0.00000,0.00081,0.00081,
28,0.04590,-0.04492,0.13135,1.36566,-1.54114,2.86865,42.91992,52.88086,-36.18164,0.00000,0.00000,0.00081,0.00000,
28,0.04761,-0.04639,0.12769,0.70190,-1.38092,2.86865,42.62695,52.58789,-35.59570,0.01370,0.01370,0.01370,0.00806,
28,0.05273,-0.05005,0.12964,0.51880,-0.85449,2.65503,42.62695,52.58789,-35.59570,0.01209,0.01289,0.01289,0.00886,
28,0.05493,-0.05029,0.12476,0.54169,-0.01526,2.08282,42.62695,54.05273,-35.88867,0.00081,0.00161,0.00403,0.00322,
28,0.06274,-0.05103,0.13037,0.20599,0.58746,1.78528,42.62695,54.05273,-35.88867,0.00000,0.00000,0.00000,0.00000,
28,0.06665,-0.05396,0.11865,-0.09918,-0.00763,2.24304,44.38477,53.75977,-37.06055,0.00806,0.00806,0.00886,0.00645,
28,0.06812,-0.05103,0.12476,0.08392,0.18311,2.01416,44.38477,53.75977,-37.06055,0.02015,0.01853,0.01773,0.01289,
28,0.07153,-0.05566,0.11768,0.25177,0.66376,2.64740,43.21289,54.05273,-35.30273,0.00403,0.00000,0.00081,0.00000,
28,0.06787,-0.05518,0.11963,0.69427,-0.43488,2.97546,43.21289,54.05273,-35.30273,0.00000,0.00000,0.00000,0.00000,
28,0.07031,-0.05859,0.11841,1.12915,-1.22833,3.08228,42.62695,53.17383,-36.47461,0.01451,0.01370,0.01451,0.01048,
28,0.07275,-0.05420,0.11938,1.31226,-0.78583,3.18909,42.62695,53.17383,-36.47461,0.01451,0.01451,0.01451,0.00967,
28,0.06396,-0.05957,0.11426,1.24359,-0.55695,3.23486,44.09180,52.88086,-37.06055,0.00484,0.00242,0.00484,0.00081,
28,0.06714,-0.05713,0.12500,0.86975,-0.41962,3.57819,44.09180,52.88086,-37.06055,0.00000,0.00000,0.00000,0.00000,
28,0.06494,-0.05811,0.11499,0.87738,0.40436,3.37982,43.06641,54.19922,-36.62109,0.01612,0.01451,0.01370,0.00967,
28,0.05786,-0.05688,0.12085,0.61035,-1.31989,3.50189,43.06641,54.19922,-36.62109,0.01370,0.01451,0.01370,0.00967,
28,0.05396,-0.05054,0.10938,1.38855,-0.61798,3.51715,43.21289,53.17383,-36.47461,0.00242,0.00081,0.00242,0.00242,
28,0.05225,-0.05420,0.11597,1.60980,-0.57983,2.73895,43.21289,53.17383,-36.47461,0.00000,0.00000,0.00000,0.00000,
28,0.06128,-0.05273,0.11523,1.94550,-0.69427,2.93732,44.23828,53.61328,-36.32813,0.01531,0.01370,0.01370,0.00967,
28,0.06250,-0.05029,0.12451,2.26593,-1.19781,3.29590,44.23828,53.61328,-36.32813,0.01370,0.01370,0.01209,0.00806,
28,0.06055,-0.05029,0.12842,2.42615,-0.82397,3.48663,43.79883,53.17383,-36.18164,0.00322,0.00161,0.00322,0.00322,
28,0.05347,-0.04736,0.12988,2.18964,-1.08337,3.17383,43.79883,53.17383,-36.18164,0.00000,0.00000,0.00000,0.00000,
28,0.05469,-0.04956,0.12842,1.26648,-0.66376,3.21198,43.06641,53.90625,-36.62109,0.01531,0.01128,0.01128,0.00886,
28,0.04736,-0.04639,0.13232,0.85449,-0.40436,2.73895,43.06641,53.90625,-36.62109,0.01370,0.01370,0.01209,0.00806,
28,0.05420,-0.04907,0.13184,1.04523,1.80054,2.04468,43.21289,53.75977,-36.47461,0.00725,0.00403,0.00645,0.00403,
28,0.05957,-0.04614,0.13013,0.06104,1.81580,1.36566,43.21289,53.75977,-36.47461,0.00000,0.00000,0.00000,0.00000,
28,0.07251,-0.05176,0.12183,-0.09155,1.93024,2.06757,43.50586,53.75977,-37.35352,0.01128,0.01128,0.01209,0.00806,
28,0.06934,-0.04980,0.12598,-0.28229,0.78583,2.18964,43.50586,53.75977,-37.35352,0.01531,0.01612,0.01612,0.01048,
28,0.06763,-0.05371,0.11792,0.06866,0.55695,2.76184,44.23828,53.02734,-36.91406,0.00484,0.00242,0.00484,0.00322,
28,0.05859,-0.05151,0.12134,0.16785,-0.02289,2.38037,44.23828,53.02734,-36.91406,0.00000,0.00000,0.00000,0.00000,
28,0.06494,-0.05273,0.12280,0.53406,0.10681,3.02887,43.94531,53.61328,-36.91406,0.01289,0.01451,0.01612,0.01209,
28,0.05737,-0.05347,0.12500,0.46539,-0.77820,2.77710,43.94531,53.61328,-36.91406,0.01451,0.01451,0.01370,0.00967,
28,0.06738,-0.05029,0.12158,0.61035,0.05341,2.83813,43.21289,54.05273,-36.47461,0.00161,0.00081,0.00484,0.00564,
28,0.06274,-0.05273,0.12622,0.19073,1.23596,2.56348,43.21289,54.05273,-36.47461,0.00000,0.00000,0.00000,0.00000,
28,0.06030,-0.05225,0.12549,-0.06866,1.93787,2.55585,42.77344,53.32031,-36.03516,0.01289,0.01289,0.01370,0.00806,
28,0.05664,-0.05664,0.11768,-0.25177,1.96075,2.56348,42.77344,53.32031,-36.03516,0.01370,0.01451,0.01451,0.00967,
28,0.05762,-0.05444,0.10962,-0.32806,1.30463,2.45667,43.94531,53.32031,-35.74219,0.00242,0.00081,0.00322,0.00161,
28,0.05396,-0.05322,0.11768,0.48065,0.41199,2.70081,43.94531,53.32031,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.06226,-0.04883,0.11621,1.33514,1.07574,1.86920,43.94531,53.32031,-35.74219,0.01692,0.01451,0.01451,0.01048,
28,0.06689,-0.05273,0.12671,0.65613,0.75531,1.76239,43.94531,53.32031,-35.74219,0.01209,0.01289,0.01209,0.00806,
28,0.07666,-0.05371,0.12036,0.26703,0.86975,2.76184,43.94531,54.34570,-37.06055,0.00484,0.00322,0.00484,0.00242,
28,0.06812,-0.05029,0.12085,0.35858,0.16022,3.68500,43.79883,54.34570,-37.06055,0.00000,0.00000,0.00000,0.00000,
28,0.05176,-0.04785,0.11646,1.02997,-0.57220,3.47137,43.79883,54.34570,-37.06055,0.01048,0.01289,0.01370,0.01128,
28,0.04199,-0.05249,0.11963,1.57166,-1.19019,2.99835,43.79883,54.34570,-37.06055,0.01209,0.01289,0.01289,0.00806,
28,0.04956,-0.05103,0.11597,2.14386,-0.82397,2.06757,43.79883,53.46680,-37.06055,0.00725,0.00484,0.00645,0.00484,
28,0.05688,-0.04712,0.12964,1.30463,-0.74005,1.96838,43.50586,53.46680,-37.06055,0.00000,0.00000,0.00000,0.00000,
28,0.06836,-0.05176,0.13037,0.82397,0.59509,2.70844,43.50586,53.46680,-37.06055,0.01128,0.01128,0.01128,0.00645,
28,0.06763,-0.04565,0.13184,0.17548,1.03760,2.54822,43.50586,53.46680,-37.06055,0.01451,0.01451,0.01531,0.01209,
28,0.06689,-0.05420,0.12427,-0.22125,0.74768,2.41089,43.50586,53.46680,-35.74219,0.00564,0.00322,0.00564,0.00403,
28,0.06689,-0.05127,0.11694,-0.25177,1.45721,2.31171,43.65234,53.32031,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.06909,-0.05420,0.11523,0.22125,1.11389,2.47192,43.65234,53.32031,-35.74219,0.01692,0.01612,0.01612,0.01128,
28,0.07153,-0.05151,0.11816,0.32806,-0.11444,3.14331,43.65234,53.32031,-35.74219,0.01370,0.01451,0.01451,0.00967,
28,0.06982,-0.05566,0.12231,0.59509,-0.38147,3.65448,43.65234,53.32031,-36.32813,0.00322,0.00403,0.00645,0.00484,
28,0.05762,-0.05273,0.12451,0.74768,-0.66376,3.30353,43.65234,53.61328,-36.32813,0.00000,0.00000,0.00000,0.00000,
28,0.05396,-0.05273,0.12695,0.65613,-0.25940,2.95258,43.65234,53.61328,-36.32813,0.01853,0.01531,0.01451,0.00967,
28,0.05322,-0.04932,0.12280,-0.09918,-0.79346,2.83051,43.65234,53.61328,-36.32813,0.01531,0.01531,0.01451,0.01048,
28,0.05835,-0.05103,0.12378,-0.22888,-0.09155,2.22778,43.65234,53.61328,-36.32813,0.00000,0.00000,0.00161,0.00161,
28,0.06714,-0.05542,0.12354,-0.30518,0.28229,2.12097,42.91992,53.75977,-36.18164,0.00000,0.00000,0.00000,0.00000,
28,0.08008,-0.05469,0.11523,-0.38910,0.61798,2.78473,42.91992,53.75977,-36.18164,0.01048,0.01128,0.01370,0.00806,
28,0.06836,-0.05396,0.11694,-0.04578,-0.63324,3.68500,42.91992,53.75977,-36.18164,0.00967,0.01128,0.01128,0.00725,
28,0.06396,-0.05444,0.11401,0.80872,-1.23596,3.42560,42.91992,53.75977,-36.18164,0.00564,0.00242,0.00322,0.00484,
28,0.06323,-0.05127,0.12646,1.18256,-1.43433,3.20435,44.23828,53.02734,-36.91406,0.00000,0.00000,0.00000,0.00000,
28,0.06641,-0.05151,0.13452,1.54877,-0.17548,3.44086,44.23828,53.02734,-36.91406,0.01209,0.01209,0.01289,0.00564,
28,0.06104,-0.04053,0.14478,0.37384,-2.34222,2.99835,43.94531,52.73438,-36.62109,0.01531,0.01451,0.01370,0.00967,
28,0.06885,-0.04248,0.14502,-0.79346,-3.89862,2.73895,43.94531,52.73438,-36.62109,0.00322,0.00161,0.00322,0.00242,
28,0.07129,-0.04541,0.15601,-1.93024,-4.53949,3.26538,43.21289,54.05273,-35.59570,0.00000,0.00000,0.00000,0.00000,
28,0.06982,-0.04492,0.15210,-3.48663,-3.71552,3.85284,43.21289,54.05273,-35.59570,0.00806,0.00967,0.00967,0.00564,
28,0.05371,-0.04248,0.14209,-4.76837,-2.99072,4.56238,43.06641,53.32031,-36.03516,0.01853,0.01853,0.01692,0.01209,
28,0.04297,-0.05029,0.13892,-5.63049,-0.99945,3.48663,43.06641,53.32031,-36.03516,0.00403,0.00161,0.00403,0.00403,
28,0.03955,-0.05078,0.12134,-6.50787,0.65613,2.51007,42.91992,52.29492,-36.47461,0.00000,0.00000,0.00000,0.00000,
28,0.04956,-0.05493,0.10376,-5.80597,1.96075,1.23596,42.91992,52.29492,-36.47461,0.01370,0.01209,0.01289,0.00967,
28,0.05737,-0.05664,0.09229,-4.40979,1.36566,1.18256,43.21289,53.46680,-35.59570,0.01692,0.01692,0.01451,0.00967,
28,0.07031,-0.06177,0.08691,-1.92261,0.70953,1.58691,43.21289,53.46680,-35.59570,0.00000,0.00000,0.00161,0.00000,
28,0.07031,-0.06616,0.09595,0.03052,-0.38147,2.24304,44.53125,53.32031,-36.62109,0.00000,0.00000,0.00000,0.00000,
28,0.06714,-0.06812,0.09961,1.52588,-1.82343,3.12805,44.53125,53.32031,-36.62109,0.01289,0.01209,0.01128,0.00967,
28,0.05078,-0.06396,0.09961,1.80054,-2.45667,2.92206,42.62695,52.88086,-35.59570,0.01531,0.01531,0.01531,0.00967,
28,0.06104,-0.06323,0.11182,1.87683,-1.44958,2.68555,42.62695,52.88086,-35.59570,0.00000,0.00000,0.00161,0.00081,
28,0.06128,-0.06250,0.10425,1.86157,-1.45721,2.61688,42.91992,52.00195,-35.88867,0.00000,0.00000,0.00000,0.00000,
28,0.06689,-0.06177,0.10962,2.21252,-0.66376,2.75421,42.91992,52.00195,-35.88867,0.01048,0.01048,0.01209,0.00725,
28,0.06543,-0.05884,0.11060,2.37274,-2.15149,2.95258,43.94531,53.02734,-36.32813,0.01289,0.01209,0.01289,0.00806,
28,0.06616,-0.05762,0.11255,3.22723,-1.77765,3.25775,43.94531,53.02734,-36.32813,0.00564,0.00242,0.00484,0.00403,
28,0.06982,-0.05273,0.11597,3.79181,-2.37274,3.34930,43.06641,52.44141,-36.32813,0.00000,0.00000,0.00000,0.00000,
28,0.07471,-0.05542,0.12134,4.33350,-0.65613,3.44849,43.06641,52.44141,-36.32813,0.00806,0.00886,0.01048,0.00564,
28,0.06372,-0.04956,0.13794,3.54004,-0.67902,3.14331,42.77344,52.44141,-36.91406,0.01370,0.01451,0.01612,0.01048,
28,0.06787,-0.04785,0.13721,2.89917,-0.28992,3.16620,42.77344,52.44141,-36.91406,0.00484,0.00161,0.00403,0.00242,
28,0.06616,-0.05396,0.12964,1.99890,0.64850,2.96783,43.65234,53.32031,-36.32813,0.00000,0.00000,0.00000,0.00000,
28,0.06641,-0.04956,0.13916,1.79291,0.54169,2.86102,43.65234,53.32031,-36.32813,0.00886,0.00967,0.01128,0.00645,
28,0.06567,-0.04639,0.12598,1.86920,0.08392,2.71606,44.09180,52.88086,-35.88867,0.02176,0.01934,0.01612,0.00967,
28,0.06592,-0.04614,0.13428,1.55640,0.35858,2.38037,44.09180,52.88086,-35.88867,0.00242,0.00081,0.00322,0.00242,
28,0.05933,-0.04663,0.13965,0.81635,0.85449,1.96838,42.18750,53.02734,-36.32813,0.00000,0.00000,0.00000,0.00000,
28,0.07275,-0.05054,0.14111,0.16785,2.17438,1.96075,42.18750,53.02734,-36.32813,0.01289,0.01128,0.01370,0.00806,
28,0.07373,-0.05127,0.13647,-0.97656,2.47192,1.79291,43.79883,53.46680,-36.47461,0.01934,0.01853,0.01692,0.01289,
28,0.07373,-0.05591,0.12695,-1.54114,2.16675,2.14386,43.79883,53.46680,-36.47461,0.00000,0.00000,0.00000,0.00000,
28,0.06958,-0.05371,0.11475,-1.51062,1.60980,2.23541,43.06641,52.44141,-36.32813,0.00161,0.00000,0.00161,0.00081,
28,0.07104,-0.06177,0.11792,-0.74005,0.79346,2.76184,43.06641,52.44141,-36.32813,0.00967,0.01048,0.01128,0.00725,
28,0.06958,-0.05249,0.11011,-0.04578,0.23651,2.85339,43.79883,54.34570,-36.18164,0.01773,0.01612,0.01451,0.01048,
28,0.06055,-0.06006,0.11401,0.39673,-0.41962,3.03650,43.79883,54.34570,-36.18164,0.00161,0.00000,0.00242,0.00242,
28,0.05542,-0.05957,0.11865,0.61035,-1.16730,3.12042,43.94531,51.56250,-36.03516,0.00000,0.00000,0.00000,0.00000,
28,0.05884,-0.06250,0.11523,1.36566,0.56458,2.91443,43.94531,51.56250,-36.03516,0.00967,0.01048,0.01128,0.00725,
28,0.04858,-0.05811,0.11743,1.60217,1.19019,2.44141,43.35938,52.73438,-36.03516,0.01531,0.01451,0.01612,0.01128,
28,0.04980,-0.05444,0.12524,1.05286,2.22778,2.09045,43.35938,52.73438,-36.03516,0.00564,0.00161,0.00484,0.00322,
28,0.05396,-0.05542,0.12012,1.33514,2.23541,1.73187,42.18750,52.44141,-36.03516,0.00000,0.00000,0.00000,0.00000,
28,0.06714,-0.05615,0.12012,1.02997,1.81580,1.99127,42.18750,52.44141,-36.03516,0.00484,0.00645,0.00806,0.00403,
28,0.07202,-0.05176,0.11865,1.55640,0.57220,2.39563,43.50586,52.88086,-35.88867,0.01773,0.01692,0.01773,0.01289,
28,0.07935,-0.05322,0.12061,1.97601,-0.05341,2.65503,43.50586,52.88086,-35.88867,0.00403,0.00242,0.00403,0.00322,
28,0.07666,-0.05176,0.12915,1.83868,-0.22888,2.80762,42.77344,53.02734,-36.32813,0.00081,0.00000,0.00081,0.00161,
28,0.07788,-0.05127,0.13867,1.28174,-0.18311,2.92969,42.77344,53.02734,-36.32813,0.00403,0.00645,0.00645,0.00403,
28,0.08667,-0.05273,0.13184,0.68665,0.29755,2.95258,43.06641,54.19922,-35.74219,0.02337,0.02095,0.01773,0.01209,
28,0.08350,-0.05322,0.13062,0.07629,0.13733,3.46375,43.06641,54.19922,-35.74219,0.00081,0.00000,0.00242,0.00161,
28,0.08545,-0.05518,0.12695,-0.05341,-0.45776,3.97491,43.50586,52.88086,-36.76758,0.00000,0.00000,0.00000,0.00000,
28,0.07813,-0.05566,0.12476,-0.04578,-0.06866,4.42505,43.50586,52.88086,-36.76758,0.01209,0.01209,0.01209,0.00886,
28,0.06689,-0.05298,0.12817,-0.57220,-0.70953,4.49371,44.09180,53.46680,-36.18164,0.01773,0.01612,0.01370,0.01048,
28,0.05786,-0.05127,0.12329,-0.19073,0.13733,4.70734,44.09180,53.46680,-36.18164,0.00000,0.00000,0.00000,0.00000,
28,0.04272,-0.05371,0.11890,-0.40436,-0.37384,3.84521,43.50586,52.58789,-36.76758,0.00161,0.00000,0.00081,0.00000,
28,0.05029,-0.05444,0.10889,-0.08392,-0.19073,3.37982,43.50586,52.58789,-36.76758,0.00806,0.00886,0.00886,0.00564,
28,0.05347,-0.05078,0.11792,0.36621,1.99127,2.47192,43.06641,53.02734,-35.74219,0.02095,0.01853,0.01773,0.01370,
28,0.05566,-0.05469,0.13110,0.25940,3.27301,2.31171,43.06641,53.02734,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.06348,-0.05249,0.12256,-0.82397,2.54822,2.05231,43.06641,53.02734,-35.74219,0.00242,0.00000,0.00081,0.00161,
28,0.06372,-0.05542,0.10669,-0.61035,3.84521,2.64740,43.06641,53.02734,-35.74219,0.00645,0.00725,0.01048,0.00484,
28,0.05688,-0.05371,0.10034,0.17548,2.21252,3.05939,43.06641,54.34570,-35.88867,0.01612,0.01531,0.01531,0.01048,
28,0.05835,-0.05713,0.10352,1.77002,0.77820,2.92969,43.79883,54.34570,-35.88867,0.00725,0.00403,0.00564,0.00242,
28,0.05518,-0.05859,0.10864,2.64740,-0.86212,3.18909,43.79883,54.34570,-35.88867,0.00000,0.00000,0.00000,0.00000,
28,0.05347,-0.05713,0.12085,3.12805,-1.50299,2.91443,43.79883,54.34570,-35.88867,0.00564,0.00806,0.00886,0.00322,
28,0.06348,-0.04858,0.12402,2.45667,-1.44196,2.71606,43.79883,52.14844,-36.91406,0.01853,0.01692,0.01612,0.01128,
28,0.06958,-0.05127,0.13110,1.86157,-0.98419,2.83813,42.77344,52.14844,-36.91406,0.00242,0.00081,0.00242,0.00000,
28,0.06616,-0.05127,0.12549,1.40381,-1.03760,2.84576,42.77344,52.14844,-36.91406,0.00081,0.00000,0.00081,0.00000,
28,0.06689,-0.05811,0.12085,1.36566,-0.72479,2.70081,42.77344,52.14844,-36.91406,0.00564,0.00725,0.00645,0.00403,
28,0.06763,-0.05005,0.11890,1.44196,-0.95367,2.40326,42.77344,52.14844,-35.74219,0.02337,0.02095,0.01853,0.01289,
28,0.07324,-0.05225,0.12402,1.57928,-0.31281,2.44141,43.06641,53.32031,-35.74219,0.00161,0.00081,0.00242,0.00161,
28,0.07520,-0.05200,0.12378,1.71661,-0.88501,2.63214,43.06641,53.32031,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.07593,-0.05420,0.12671,1.57166,-0.12970,3.18146,43.06641,53.32031,-35.74219,0.01128,0.01128,0.01128,0.00806,
28,0.06421,-0.04810,0.12939,1.30463,-0.96893,3.37982,43.06641,53.32031,-36.47461,0.01451,0.01451,0.01370,0.00967,
28,0.06274,-0.04907,0.13184,1.41907,0.85449,2.95258,42.04102,52.58789,-36.47461,0.00000,0.00000,0.00161,0.00081,
28,0.05762,-0.05054,0.12842,0.63324,1.01471,2.65503,42.04102,52.58789,-36.47461,0.00081,0.00000,0.00000,0.00000,
28,0.06030,-0.05420,0.13013,0.25177,1.55640,2.46429,42.04102,52.58789,-36.47461,0.00967,0.01048,0.00967,0.00725,
28,0.05859,-0.05249,0.12158,0.17548,1.31226,2.23541,42.04102,52.58789,-36.47461,0.02095,0.02015,0.01773,0.01209,
28,0.06323,-0.05298,0.12183,0.28992,1.12915,2.27356,43.35938,52.73438,-35.74219,0.00000,0.00000,0.00000,0.00000,
28,0.05493,-0.05225,0.12085,-0.08392,1.13678,2.29645,43.35938,52.73438,-35.74219,0.00000,0.00000,0.00161,0.00242,
28,0.06274,-0.05615,0.11621,0.02289,1.57166,2.25067,43.35938,52.73438,-35.74219,0.00806,0.00806,0.01048,0.00564,
28,0.05908,-0.05078,0.11328,0.25177,0.45013,2.51007,43.35938,52.73438,-35.74219,0.01451,0.01370,0.01451,0.01128,
28,0.05273,-0.05249,0.11548,0.82397,-0.06866,2.64740,43.21289,53.75977,-36.76758,0.00645,0.00403,0.00564,0.00322,
28,0.05591,-0.05396,0.10938,1.60217,-0.72479,1.93787,43.21289,53.75977,-36.76758,0.00000,0.00000,0.00000,0.00000,
28,0.06348,-0.05444,0.12061,1.97601,-0.69427,1.67847,41.74805,54.05273,-36.76758,0.00564,0.00645,0.00806,0.00564,
28,0.07324,-0.05249,0.11768,1.99127,-1.20544,1.97601,41.74805,54.05273,-36.76758,0.01853,0.01773,0.01612,0.01451,
28,0.07788,-0.05298,0.12695,1.75476,-1.31226,2.55585,43.50586,54.05273,-37.64648,0.00242,0.00081,0.00322,0.00161,
28,0.07642,-0.05249,0.13184,1.66321,-0.67139,2.63214,43.50586,54.05273,-37.64648,0.00000,0.00000,0.00000,0.00000,
28,0.07153,-0.05469,0.12573,1.34277,0.19073,2.70844,43.35938,53.90625,-37.20703,0.00564,0.00725,0.00725,0.00484,
28,0.07666,-0.04932,0.13110,0.56458,-0.35858,2.86102,43.35938,53.90625,-37.20703,0.02015,0.01773,0.01531,0.01048,
28,0.07324,-0.05640,0.13232,0.08392,1.90735,2.96021,43.35938,52.73438,-36.32813,0.00242,0.00161,0.00322,0.00161,
28,0.06787,-0.04541,0.13037,-0.48828,0.84686,2.53296,43.35938,52.73438,-36.32813,0.00000,0.00000,0.00000,0.00000,
