4095,0.59473,-0.11230,-1.11499,0.85449,0.62561,2.34985,15.82031,-15.23438,-119.53125,0.00000,0.00000,0.00000,0.00000,,39,1120
4095,0.60400,-0.11572,-1.11084,0.78583,1.13678,2.95258,15.23438,-15.52734,-117.18750,0.00000,0.00000,0.00000,0.00000,,40,1148
4095,0.60205,-0.11548,-1.11401,0.86212,1.20544,3.08228,15.23438,-15.52734,-117.18750,0.01128,0.01370,0.01612,0.01048,,41,1176
4095,0.60693,-0.11108,-1.11548,0.68665,0.76294,2.73895,15.96680,-14.50195,-118.79883,0.02418,0.02498,0.02579,0.01692,,42,1204
4095,0.59863,-0.11987,-1.10645,0.65613,1.57166,2.38800,15.96680,-14.50195,-118.79883,0.00000,0.00000,0.00000,0.00000,,43,1232
4095,0.60156,-0.11475,-1.11450,1.26648,2.60925,2.60925,15.82031,-15.82031,-118.35938,0.00000,0.00000,0.00000,0.00000,,44,1260
4095,0.60400,-0.11694,-1.11035,1.75476,3.29590,2.64740,15.82031,-15.82031,-118.35938,0.01370,0.01612,0.01692,0.00806,,45,1288
4095,0.60620,-0.11377,-1.11353,1.16730,3.08228,2.76184,16.69922,-14.64844,-117.77344,0.02337,0.02337,0.02337,0.01370,,46,1316
4095,0.59912,-0.11353,-1.11230,1.42670,2.94495,2.59399,16.69922,-14.64844,-117.77344,0.00000,0.00000,0.00000,0.00000,,47,1344
4095,0.59766,-0.11401,-1.10889,1.05286,2.31934,2.63977,15.38086,-15.08789,-118.79883,0.00000,0.00000,0.00000,0.00000,,48,1372
4095,0.59790,-0.11304,-1.10547,1.22070,2.66266,2.64740,15.38086,-15.08789,-118.79883,0.01370,0.01531,0.01451,0.00886,,49,1400
4095,0.60425,-0.11133,-1.11670,0.93079,1.93024,2.99835,15.82031,-15.52734,-118.35938,0.02579,0.02418,0.02337,0.01531,,50,1428
4095,0.60205,-0.11060,-1.10522,0.93842,1.93024,2.61688,15.82031,-15.52734,-118.35938,0.00000,0.00000,0.00000,0.00000,,51,1456
4095,0.60205,-0.11353,-1.10645,0.84686,1.25122,2.62451,15.08789,-15.67383,-118.21289,0.00000,0.00000,0.00000,0.00000,,52,1484
4095,0.60571,-0.11841,-1.10742,0.57220,1.28174,2.70844,15.08789,-15.67383,-118.21289,0.01289,0.01531,0.01451,0.00806,,53,1512
4095,0.60620,-0.11597,-1.10840,0.63324,0.77057,2.99835,15.82031,-16.40625,-118.35938,0.02498,0.02418,0.02337,0.01531,,54,1540
4095,0.60107,-0.11841,-1.10522,0.56458,0.73242,2.73132,15.82031,-16.40625,-118.35938,0.00000,0.00000,0.00000,0.00000,,55,1568
4095,0.60645,-0.11548,-1.11646,0.57220,0.43488,2.97546,15.96680,-15.96680,-117.91992,0.00000,0.00000,0.00000,0.00000,,56,1596
4095,0.60229,-0.11743,-1.11035,0.69427,1.03760,2.67792,15.96680,-15.96680,-117.91992,0.01209,0.01451,0.01531,0.00725,,57,1624
4095,0.60327,-0.11499,-1.10986,0.81635,0.66376,2.93732,15.96680,-15.38086,-118.79883,0.02659,0.02579,0.02256,0.01531,,58,1652
4095,0.60571,-0.11523,-1.10645,0.71716,0.51117,2.92969,15.96680,-15.38086,-118.79883,0.00000,0.00000,0.00000,0.00000,,59,1680
4095,0.60352,-0.11768,-1.11304,0.32806,0.15259,2.72369,15.67383,-15.08789,-117.62695,0.00000,0.00000,0.00000,0.00000,,60,1708
4095,0.60156,-0.11646,-1.11157,0.56458,0.32043,2.43378,15.67383,-15.08789,-117.62695,0.01209,0.01531,0.01370,0.00886,,61,1736
4095,0.60620,-0.11841,-1.10889,0.48065,-0.01526,2.74658,15.52734,-15.52734,-118.06641,0.02659,0.02418,0.02176,0.01451,,62,1764
4095,0.60327,-0.11426,-1.10913,0.22125,-0.56458,3.03650,15.52734,-15.52734,-118.06641,0.00000,0.00000,0.00000,0.00000,,63,1792
4095,0.60352,-0.11523,-1.10840,-0.03815,-1.04523,3.05176,15.52734,-15.52734,-118.06641,0.00000,0.00000,0.00000,0.00000,,64,1820
4095,0.60254,-0.11597,-1.11597,0.57220,-0.17548,2.99072,15.52734,-15.52734,-118.06641,0.01289,0.01531,0.01531,0.00886,,65,1848
4095,0.60596,-0.11646,-1.11353,0.33569,-0.30518,2.83051,15.52734,-14.79492,-119.09180,0.02659,0.02418,0.02176,0.01531,,66,1876
4095,0.60156,-0.11768,-1.10815,0.41962,0.01526,2.82288,15.96680,-14.79492,-119.09180,0.00000,0.00000,0.00000,0.00000,,67,1904
4095,0.60620,-0.11646,-1.11255,0.52643,-0.02289,2.62451,15.96680,-14.79492,-119.09180,0.00000,0.00000,0.00000,0.00000,,68,1932
4095,0.60254,-0.11646,-1.11060,0.74005,0.87738,2.70844,15.96680,-14.79492,-119.09180,0.01370,0.01531,0.01370,0.00886,,69,1960
4095,0.60425,-0.11743,-1.11060,0.92316,0.91553,2.71606,15.96680,-15.82031,-117.48047,0.02579,0.02418,0.02176,0.01531,,70,1988
4095,0.59937,-0.11353,-1.11670,0.69427,1.24359,2.85339,16.11328,-15.82031,-117.48047,0.00000,0.00000,0.00000,0.00000,,71,2016
4095,0.60400,-0.11597,-1.11035,0.61798,0.41199,2.72369,16.11328,-15.82031,-117.48047,0.00000,0.00000,0.00000,0.00000,,72,2044
4095,0.60205,-0.11426,-1.10840,0.23651,0.37384,2.79236,16.11328,-15.82031,-117.48047,0.01289,0.01451,0.01370,0.00806,,73,2072
4095,0.60132,-0.11523,-1.11157,0.48828,0.03052,2.85339,16.11328,-15.82031,-118.06641,0.02659,0.02498,0.02337,0.01531,,74,2100
4095,0.60254,-0.11670,-1.11597,0.64850,-0.06866,2.84576,16.40625,-15.52734,-118.06641,0.00000,0.00000,0.00000,0.00000,,75,2128
4095,0.60181,-0.11133,-1.11304,0.05341,-1.09100,2.67792,16.40625,-15.52734,-118.06641,0.00000,0.00000,0.00000,0.00000,,76,2156
4095,0.59937,-0.11523,-1.10889,0.45013,-0.66376,2.76184,16.40625,-15.52734,-118.06641,0.01289,0.01451,0.01451,0.00806,,77,2184
4095,0.60156,-0.11548,-1.11182,0.16022,-1.10626,2.99072,16.40625,-15.52734,-117.33398,0.02498,0.02418,0.02256,0.01531,,78,2212
4095,0.59888,-0.11499,-1.10547,-0.02289,-0.55695,2.63977,15.96680,-15.38086,-117.33398,0.00000,0.00000,0.00000,0.00000,,79,2240
4095,0.60327,-0.11328,-1.10693,0.05341,-1.12915,2.86865,15.96680,-15.38086,-117.33398,0.00000,0.00000,0.00000,0.00000,,80,2268
4095,0.60156,-0.11108,-1.10303,0.30518,-0.27466,2.63214,15.96680,-15.38086,-117.33398,0.01370,0.01531,0.01451,0.00806,,81,2296
4095,0.60205,-0.11743,-1.10498,0.46539,-0.47302,2.60925,15.96680,-15.38086,-117.33398,0.02740,0.02579,0.02256,0.01531,,82,2324
4095,0.60376,-0.11865,-1.10938,0.51117,0.04578,2.43378,15.96680,-13.91602,-117.91992,0.00000,0.00000,0.00000,0.00000,,83,2352
4095,0.60669,-0.11670,-1.10352,0.51880,0.13733,2.85339,15.96680,-13.91602,-117.91992,0.00000,0.00000,0.00000,0.00000,,84,2380
4095,0.60791,-0.11523,-1.11206,0.74005,0.80109,2.49481,15.96680,-13.91602,-117.91992,0.01209,0.01451,0.01370,0.00725,,85,2408
4095,0.60840,-0.11694,-1.11670,0.75531,1.22070,2.76947,15.96680,-13.91602,-117.91992,0.02176,0.02176,0.02095,0.01612,,86,2436
4095,0.60205,-0.11426,-1.10693,0.96893,1.68610,2.69318,16.25977,-15.96680,-118.50586,0.00000,0.00000,0.00000,0.00000,,87,2464
4095,0.60303,-0.11377,-1.10889,0.75531,1.50299,2.81525,16.25977,-15.96680,-118.50586,0.00000,0.00000,0.00000,0.00000,,88,2492
4095,0.59790,-0.11377,-1.11279,0.84686,1.83868,2.71606,16.40625,-14.94141,-118.06641,0.01451,0.01612,0.01531,0.00886,,89,2520
4095,0.60254,-0.11353,-1.11157,1.06812,1.69373,2.83813,16.40625,-14.94141,-118.06641,0.02256,0.02256,0.02095,0.01370,,90,2548
4095,0.60376,-0.11426,-1.11328,1.00708,1.74713,2.93732,15.08789,-15.96680,-117.33398,0.00000,0.00000,0.00000,0.00000,,91,2576
4095,0.60669,-0.11475,-1.10742,0.93842,1.64032,2.73895,15.08789,-15.96680,-117.33398,0.00000,0.00000,0.00000,0.00000,,92,2604
4095,0.60107,-0.11548,-1.10791,0.98419,2.26593,2.65503,15.67383,-15.38086,-117.62695,0.01451,0.01612,0.01531,0.00886,,93,2632
4095,0.60498,-0.11279,-1.11255,1.31989,1.97601,2.93732,15.67383,-15.38086,-117.62695,0.02176,0.02256,0.02095,0.01289,,94,2660
4095,0.60327,-0.11499,-1.11401,0.73242,2.02942,2.80762,15.96680,-15.38086,-117.62695,0.00000,0.00000,0.00000,0.00000,,95,2688
4095,0.60425,-0.11475,-1.10767,0.63324,1.04523,2.85339,15.96680,-15.38086,-117.62695,0.00000,0.00000,0.00000,0.00000,,96,2716
4095,0.59937,-0.11377,-1.11279,0.83923,0.81635,2.54059,15.52734,-15.52734,-117.18750,0.01289,0.01451,0.01531,0.00967,,97,2744
4095,0.60254,-0.11646,-1.11011,0.80109,0.43488,2.91443,15.52734,-15.52734,-117.18750,0.02256,0.02256,0.02095,0.01289,,98,2772
4095,0.59839,-0.11938,-1.11255,0.41199,0.05341,2.94495,16.69922,-15.52734,-117.48047,0.00000,0.00000,0.00000,0.00000,,99,2800
4095,0.60425,-0.11230,-1.10620,-0.10681,-0.90790,2.65503,16.69922,-15.52734,-117.48047,0.00000,0.00000,0.00000,0.00000,,100,2828
4095,0.60059,-0.11450,-1.10840,0.33569,-0.35095,2.63977,15.67383,-14.50195,-118.21289,0.01370,0.01612,0.01531,0.00806,,101,2856
4095,0.60913,-0.11768,-1.12109,0.66376,-0.13733,2.80762,15.67383,-14.50195,-118.21289,0.02337,0.02337,0.02095,0.01370,,102,2884
4095,0.60205,-0.11255,-1.10962,0.55695,0.18311,2.87628,15.52734,-16.99219,-118.06641,0.00000,0.00000,0.00000,0.00000,,103,2912
4095,0.60669,-0.11572,-1.11108,0.14496,-0.24414,2.87628,15.52734,-16.99219,-118.06641,0.00000,0.00000,0.00000,0.00000,,104,2940
4095,0.60059,-0.11353,-1.11646,0.48828,0.92316,2.37274,15.82031,-15.52734,-118.65234,0.01531,0.01612,0.01451,0.00806,,105,2968
4095,0.60718,-0.11621,-1.11133,0.92316,1.03760,2.54822,15.82031,-15.52734,-118.65234,0.02256,0.02256,0.02095,0.01370,,106,2996
4095,0.60181,-0.11768,-1.11353,0.65613,1.12152,2.67029,15.52734,-15.52734,-117.77344,0.00000,0.00000,0.00000,0.00000,,107,3024
4095,0.60425,-0.11792,-1.11255,0.19836,0.27466,2.59399,15.52734,-15.52734,-117.77344,0.00000,0.00000,0.00000,0.00000,,108,3052
4095,0.60229,-0.11670,-1.11426,0.67139,0.89264,2.74658,16.11328,-16.11328,-118.06641,0.01209,0.01612,0.01531,0.00967,,109,3080
4095,0.60034,-0.11694,-1.10791,0.75531,0.83160,2.90680,16.11328,-16.11328,-118.06641,0.02256,0.02256,0.02095,0.01370,,110,3108
4095,0.60303,-0.11841,-1.11572,0.50354,1.44958,2.89917,15.67383,-15.67383,-118.50586,0.00000,0.00000,0.00000,0.00000,,111,3136
4095,0.61060,-0.11450,-1.10913,0.40436,1.07574,2.80762,15.67383,-15.67383,-118.50586,0.00000,0.00000,0.00000,0.00000,,112,3164
4095,0.60059,-0.11523,-1.10767,0.65613,1.17493,2.44904,16.11328,-16.11328,-118.06641,0.01853,0.01773,0.01531,0.00806,,113,3192
4095,0.60181,-0.11279,-1.10938,0.75531,1.12152,2.73132,16.11328,-16.11328,-118.06641,0.02337,0.02256,0.02095,0.01370,,114,3220
4095,0.60156,-0.11523,-1.11108,0.89264,1.09863,2.86102,14.94141,-14.94141,-117.48047,0.00161,0.00000,0.00000,0.00000,,115,3248
4095,0.60327,-0.11841,-1.10400,0.35858,0.36621,2.82288,14.94141,-14.94141,-117.48047,0.00000,0.00000,0.00000,0.00000,,116,3276
4095,0.60156,-0.11841,-1.10962,0.65613,0.17548,2.63977,15.82031,-16.11328,-118.06641,0.02015,0.02015,0.01853,0.01209,,117,3304
4095,0.60229,-0.11670,-1.10425,0.69427,0.19836,2.61688,15.82031,-16.11328,-118.06641,0.02015,0.02015,0.01853,0.01128,,118,3332
4095,0.60400,-0.11597,-1.10986,0.54932,0.49591,2.79236,15.96680,-15.38086,-117.91992,0.00081,0.00000,0.00000,0.00000,,119,3360
4095,0.60522,-0.11353,-1.10522,0.45013,-0.16022,2.72369,15.96680,-15.38086,-117.91992,0.00000,0.00000,0.00000,0.00000,,120,3388
4095,0.60205,-0.11719,-1.11011,0.51880,0.44250,2.60162,16.84570,-15.96680,-117.62695,0.01692,0.01773,0.01773,0.01128,,121,3416
4095,0.60205,-0.11694,-1.10913,0.70953,0.70190,2.86102,16.84570,-15.96680,-117.62695,0.02095,0.02176,0.02015,0.01209,,122,3444
4095,0.60059,-0.11621,-1.11133,0.83923,0.99182,2.75421,15.38086,-15.96680,-119.38477,0.00000,0.00000,0.00000,0.00000,,123,3472
4095,0.60938,-0.11206,-1.10449,0.49591,0.09155,2.91443,15.38086,-15.96680,-119.38477,0.00000,0.00000,0.00000,0.00000,,124,3500
4095,0.60645,-0.11792,-1.11108,0.03052,-0.23651,2.80762,15.82031,-15.52734,-118.35938,0.01934,0.02015,0.01853,0.01128,,125,3528
4095,0.60205,-0.11597,-1.11646,0.32806,-0.25177,2.82288,15.82031,-15.52734,-118.35938,0.02095,0.02176,0.02015,0.01289,,126,3556
4095,0.60547,-0.11450,-1.11304,0.41199,0.14496,2.86102,16.40625,-15.23438,-118.65234,0.00000,0.00000,0.00000,0.00000,,127,3584
4095,0.60669,-0.11499,-1.10840,0.09918,-0.38147,2.96021,16.40625,-15.23438,-118.65234,0.00000,0.00000,0.00000,0.00000,,128,3612
4095,0.60107,-0.11670,-1.11035,0.49591,0.41962,2.60925,15.82031,-15.23438,-117.77344,0.01531,0.01692,0.01531,0.00967,,129,3640
4095,0.60425,-0.11768,-1.11255,0.93079,1.02234,2.60162,15.82031,-15.23438,-117.77344,0.01692,0.01853,0.01773,0.01128,,130,3668
4095,0.60522,-0.11304,-1.11084,0.97656,1.86157,2.79236,16.69922,-15.23438,-117.77344,0.00161,0.00000,0.00000,0.00000,,131,3696
4095,0.60767,-0.11450,-1.10620,0.64087,1.58691,2.81525,16.69922,-15.23438,-117.77344,0.00000,0.00000,0.00000,0.00000,,132,3724
4095,0.59888,-0.11597,-1.10596,0.59509,1.45721,2.68555,14.64844,-15.82031,-116.60156,0.01692,0.01773,0.01612,0.01048,,133,3752
4095,0.60352,-0.11768,-1.10962,0.93842,1.35803,2.64740,14.64844,-15.82031,-116.60156,0.02095,0.02015,0.02015,0.01289,,134,3780
4095,0.60083,-0.10962,-1.10938,0.95367,1.59454,2.68555,15.38086,-15.08789,-118.50586,0.00161,0.00000,0.00000,0.00000,,135,3808
4095,0.60864,-0.11548,-1.11255,0.63324,0.76294,2.87628,15.38086,-15.08789,-118.50586,0.00000,0.00000,0.00000,0.00000,,136,3836
4095,0.60254,-0.11816,-1.10864,0.57983,0.57220,2.99835,15.67383,-17.43164,-117.33398,0.01692,0.01773,0.01692,0.00967,,137,3864
4095,0.60498,-0.11743,-1.10327,0.67139,0.29755,2.67792,15.67383,-17.43164,-117.33398,0.02176,0.02015,0.02015,0.01531,,138,3892
4095,0.60059,-0.11328,-1.11206,0.57983,0.06104,2.79236,14.50195,-15.08789,-118.21289,0.00081,0.00000,0.00000,0.00000,,139,3920
4095,0.60620,-0.11646,-1.10791,0.16022,-0.74768,2.86865,14.50195,-15.08789,-118.21289,0.00000,0.00000,0.00000,0.00000,,140,3948
4095,0.60425,-0.11475,-1.10986,0.47302,-0.67139,2.57874,13.91602,-15.96680,-117.04102,0.01692,0.01773,0.01612,0.00967,,141,3976
4095,0.60010,-0.11670,-1.10889,0.39673,-0.38147,2.51007,13.91602,-15.96680,-117.04102,0.02015,0.02095,0.02015,0.01289,,142,4004
4095,0.60278,-0.11792,-1.11084,0.45776,-0.01526,2.59399,16.11328,-14.64844,-117.48047,0.00161,0.00000,0.00000,0.00000,,143,4032
4095,0.60815,-0.11426,-1.11523,0.55695,0.24414,2.96783,16.11328,-14.64844,-117.48047,0.00000,0.00000,0.00000,0.00000,,144,4060
4095,0.60815,-0.11475,-1.10986,0.54169,0.54932,2.75421,16.11328,-14.64844,-117.48047,0.01853,0.01773,0.01773,0.01048,,145,4088
4095,0.60425,-0.11572,-1.11011,0.89264,
4095,-2.00000,-1.84369,1.67188,216.78925,-193.38989,-66.40625,937.50000,975.00000,900.00000,3.10498,2.09363,18.35429,16.65231,,0,28
4095,1.78125,-1.40619,1.32813,216.78925,-209.01489,-58.59375,112.50000,0.00000,0.00000,0.01048,2.09363,43.11033,38.10835,,1,56
4095,1.26563,-1.76556,-1.82813,208.97675,-209.01489,-58.59375,0.00000,0.00000,0.00000,0.01048,2.09363,20.00469,21.60352,,2,84
4095,1.34375,1.70319,-1.90625,208.97675,-209.01489,-58.59375,787.50000,825.00000,750.00000,2.48608,2.09363,32.38271,29.85634,,3,112
4095,1.20313,1.17194,1.62500,208.97675,-209.01489,-58.59375,937.50000,1012.50000,937.50000,3.31128,2.09363,20.00469,31.50674,,4,140
4095,1.89063,1.79694,1.40625,208.97675,-201.20239,-78.12500,75.00000,0.00000,0.00000,0.01048,2.09363,34.03311,45.53516,,5,168
4095,0.85938,0.68756,1.48438,216.78925,-201.20239,-78.12500,0.00000,0.00000,0.00000,0.01048,2.09363,34.03311,32.33194,,6,196
4095,1.00000,0.21881,1.82813,216.78925,-201.20239,-78.12500,825.00000,862.50000,787.50000,2.69238,2.09363,23.30549,32.33114,,7,224
4095,1.28119,-0.28119,1.53125,216.78925,-201.20239,-78.12500,937.50000,937.50000,937.50000,3.31128,2.09363,30.73231,32.33114,,8,252
4095,1.10938,0.59381,1.75000,216.78925,-201.20239,-48.82813,150.00000,0.00000,37.50000,0.01048,2.09363,34.03311,16.65311,,9,280
4095,0.76563,0.15631,-1.78125,199.21112,-199.24927,-48.82813,0.00000,0.00000,0.00000,0.01048,2.09363,28.25670,26.55473,,10,308
4095,0.62500,0.03131,1.62500,199.21112,-199.24927,-48.82813,750.00000,825.00000,750.00000,2.89868,2.09363,38.15912,48.01077,,11,336
4095,1.25000,0.51569,1.21875,199.21112,-199.24927,-48.82813,937.50000,1087.50000,975.00000,3.10498,2.09363,33.20791,30.68073,,12,364
4095,1.26563,1.71881,1.53125,199.21112,-199.24927,-89.84375,37.50000,0.00000,0.00000,0.01048,2.09363,43.93553,29.03033,,13,392
4095,1.03125,1.37506,1.60938,212.88300,-205.10864,-89.84375,0.00000,0.00000,0.00000,0.01048,2.09363,38.98432,23.25392,,14,420
4095,1.03125,1.98444,1.48438,212.88300,-205.10864,-89.84375,900.00000,862.50000,712.50000,2.48608,2.09363,43.93553,32.33114,,15,448
4095,1.31250,1.39069,1.71875,212.88300,-205.10864,-89.84375,975.00000,975.00000,937.50000,3.31128,2.09363,15.05348,38.10835,,16,476
4095,1.60938,-0.82806,1.00000,212.88300,-205.10864,-89.84375,150.00000,37.50000,37.50000,0.01048,2.09363,24.13070,22.42952,,17,504
4095,1.39063,1.92194,-1.98438,216.78925,-209.01489,-78.12500,0.00000,0.00000,0.00000,0.01048,2.09363,38.15912,19.12872,,18,532
4095,1.37500,1.90631,1.60938,216.78925,-209.01489,-78.12500,637.50000,712.50000,825.00000,3.10498,2.09363,41.45993,44.70996,,19,560
4095,1.15625,-1.57806,1.89063,216.78925,-209.01489,-78.12500,975.00000,1012.50000,975.00000,3.31128,2.09363,28.25670,24.07993,,20,588
4095,1.57813,-1.78119,1.65625,216.78925,-209.01489,-78.12500,0.00000,0.00000,0.00000,0.01048,2.09363,51.36234,30.68073,,21,616
4095,1.37500,1.84381,1.59375,216.78925,-205.10864,-97.65625,0.00000,0.00000,0.00000,0.01048,2.09363,19.17949,24.90513,,22,644
4095,0.85938,1.48444,1.31250,216.78925,-205.10864,-97.65625,712.50000,750.00000,712.50000,1.86718,2.09363,24.13070,25.72952,,23,672
4095,1.43750,1.53131,1.50000,210.92987,-195.34302,-68.35938,1125.00000,1087.50000,1012.50000,3.72388,2.09363,31.55751,24.90513,,24,700
4095,1.37500,1.15631,1.96875,210.92987,-195.34302,-68.35938,0.00000,0.00000,0.00000,0.01048,2.09363,38.15912,35.63275,,25,728
4095,1.37500,0.98444,1.95313,216.78925,-209.01489,-70.31250,0.00000,0.00000,0.00000,0.01048,2.09363,24.95590,26.55473,,26,756
4095,0.81250,0.46881,1.67188,216.78925,-209.01489,-70.31250,675.00000,675.00000,675.00000,2.27978,2.09363,39.80952,33.98234,,27,784
4095,0.79681,-0.12494,1.57813,214.83612,-203.15552,-80.07813,1087.50000,1050.00000,975.00000,3.72388,2.09363,33.20791,22.42872,,28,812
4095,1.25000,0.93756,1.67188,214.83612,-203.15552,-80.07813,0.00000,0.00000,0.00000,0.01048,2.09363,23.30549,39.75795,,29,840
4095,1.15625,0.84381,1.31250,218.74237,-187.53052,-76.17188,0.00000,0.00000,0.00000,0.01048,2.09363,34.85832,34.80674,,30,868
4095,1.50000,0.95319,1.70313,218.74237,-187.53052,-76.17188,637.50000,712.50000,637.50000,2.07348,2.09363,27.43150,26.55473,,31,896
4095,1.03125,1.26569,1.67188,207.02362,-210.96802,-80.07813,1087.50000,1050.00000,975.00000,3.72388,2.09363,38.98432,27.38073,,32,924
