,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,-229.3344396200821,-1.6547832768816675,-0.010420058612829698,-0.0039075219798111365,1525,1514,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
1,0.02,-229.71224668292527,-1.6576932805342603,-0.010101010101010102,-0.0039100684261974585,1525,1513,1544,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
2,0.04,-229.3344396200821,-1.6547832768816675,-0.010420058612829698,-0.0039075219798111365,1525,1514,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
3,0.06,-229.34247027466986,-1.6518770610633111,-0.010413276928083305,-0.0039049788480312398,1526,1515,1546,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
4,0.08,-229.53316791621492,-1.4666357357989708,-0.010252237591537835,-0.0037428803905614322,1526,1515,1546,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
5,0.1,-229.52921532872412,-1.468028297434595,-0.010255575451733681,-0.0037440989744424546,1525,1515,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
6,0.12,-230.09809486715918,-1.6576932805342603,-0.009775171065493646,-0.0039100684261974585,1525,1514,1543,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
7,0.14,-229.7161428698019,-1.656237804766001,-0.010097719869706841,-0.003908794788273616,1525,1514,1544,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
8,0.16,-229.53711793166244,-1.4652440803365265,-0.010248901903367497,-0.003741662599642102,1526,1516,1546,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
9,0.18,-229.33845625444866,-2.0253252812871207,-0.010416666666666666,-0.004231770833333333,1526,1514,1545,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
10,0.2,-229.72392763381515,-1.6533296959555916,-0.010091145833333334,-0.00390625,1526,1515,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
11,0.22,-229.90708775983114,-1.4708161427680095,-0.00993647173806809,-0.0037465385241896073,1525,1514,1544,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
12,0.24,-229.3344396200821,-1.6547832768816675,-0.010420058612829698,-0.0039075219798111365,1525,1514,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
13,0.26,-229.53316791621492,-1.8385707848269477,-0.010252237591537835,-0.0040683482506102524,1526,1515,1545,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
14,0.28,-229.15183467888423,-1.837058115846029,-0.010574263868553766,-0.004067024564828371,1526,1515,1546,1560,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
15,0.3,-229.91474945778612,-1.468028297434595,-0.009930001627869119,-0.0037440989744424546,1526,1515,1545,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
16,0.32,-229.90708775983114,-1.4708161427680095,-0.00993647173806809,-0.0037465385241896073,1525,1514,1544,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
17,0.34,-229.52526016667707,-1.8415990786636836,-0.010258915486077186,-0.004070998208760788,1525,1514,1544,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
18,0.36,-229.15183467888423,-1.837058115846029,-0.010574263868553766,-0.004067024564828371,1526,1515,1546,1560,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
19,0.38,-229.72781621590445,-2.0237515934871495,-0.010087862024080702,-0.004230393752033843,1527,1515,1545,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
20,0.4,-229.72392763381515,-1.6533296959555916,-0.010091145833333334,-0.00390625,1526,1515,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
21,0.42,-229.71224668292527,-1.2853340631545094,-0.010101010101010102,-0.0035842293906810036,1524,1514,1544,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
22,0.44,-229.91091985643897,-1.4694217661287685,-0.009933235629376322,-0.003745318352059925,1525,1515,1544,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
23,0.46,-229.15183467888423,-1.837058115846029,-0.010574263868553766,-0.004067024564828371,1526,1515,1546,1560,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
24,0.48,-229.34247027466986,-1.6518770610633111,-0.010413276928083305,-0.0039049788480312398,1526,1515,1546,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
25,0.5,-229.72392763381515,-1.6533296959555916,-0.010091145833333334,-0.00390625,1526,1515,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
26,0.52,-229.52130242755752,-1.4708161427680095,-0.010262257696693273,-0.0037465385241896073,1524,1514,1544,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
27,0.54,-229.3344396200821,-1.6547832768816675,-0.010420058612829698,-0.0039075219798111365,1525,1514,1545,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
28,0.56,-229.33845625444866,-2.0253252812871207,-0.010416666666666666,-0.004231770833333333,1526,1514,1545,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
29,0.58,-229.53316791621492,-1.8385707848269477,-0.010252237591537835,-0.0040683482506102524,1526,1515,1545,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
30,0.6,-229.52526016667707,-1.8415990786636836,-0.010258915486077186,-0.004070998208760788,1525,1514,1544,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
31,0.62,-229.90708775983114,-1.4708161427680095,-0.00993647173806809,-0.0037465385241896073,1525,1514,1544,1556,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
32,0.64,-229.72003651927255,-2.0268999939570356,-0.010094431781178768,-0.004233148811462064,1526,1514,1544,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
33,0.66,-229.3464816832969,-2.0221789295569255,-0.01040988939492518,-0.004229017566688354,1527,1515,1546,1560,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
34,0.68,-229.34247027466986,-1.6518770610633111,-0.010413276928083305,-0.0039049788480312398,1526,1515,1546,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
35,0.7000000000000001,-229.91474945778612,-2.212140580122831,-0.009930001627869119,-0.0043952466221715775,1527,1514,1544,1558,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
36,0.72,-229.52130242755752,-1.4708161427680095,-0.010262257696693273,-0.0037465385241896073,1524,1514,1544,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
37,0.74,-229.52526016667707,-1.4694217661287685,-0.010258915486077186,-0.003745318352059925,1525,1514,1545,1557,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
38,0.76,-229.34247027466986,-1.6518770610633111,-0.010413276928083305,-0.0039049788480312398,1526,1515,1546,1559,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
