,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,15.366680864990725,6.297017950458914,0.007652280379553107,-0.003979185797367615,1653,1639,1615,1627,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
1,0.02,15.015976810775706,6.2984173080987595,0.00795593635250918,-0.00397796817625459,1654,1640,1615,1627,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
2,0.04,15.007533975277285,6.646209129299864,0.007963246554364471,-0.003675344563552833,1652,1639,1614,1625,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
3,0.06,15.177488527574582,6.819103512826125,0.007816091954022988,-0.003524904214559387,1650,1638,1613,1624,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
4,0.08,15.177488527574582,6.466841321117393,0.007816091954022988,-0.0038314176245210726,1651,1637,1613,1624,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
5,0.1,15.366680864990725,7.000571914615471,0.007652280379553107,-0.003367003367003367,1652,1640,1616,1626,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
6,0.12,15.369385245421132,6.6500866472816655,0.007649938800489596,-0.0036719706242350062,1653,1640,1616,1627,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
7,0.14,15.361267134364956,6.294216663618474,0.007656967840735069,-0.003981623277182236,1652,1638,1614,1626,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
8,0.16,15.707192571976751,6.642324479157457,0.007357449417535254,-0.003678724708767627,1649,1637,1613,1625,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
9,0.18,15.001896793459155,6.6436201562148645,0.00796812749003984,-0.003677597303095311,1651,1638,1613,1624,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
10,0.2,15.366680864990725,6.297017950458914,0.007652280379553107,-0.003979185797367615,1653,1639,1615,1627,-1154.9387644212482,24.20459611155675,1149.255400449737,10.870118717476538
