,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,80.02326750996056,6.0915348228439985,-0.022201665124884366,0.004008633980881899,1579,1592,1664,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
1,0.02,80.20426926749822,5.5639213086402295,-0.02235929067077872,0.0035466461063993833,1579,1591,1663,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
2,0.04,79.63048017029433,5.7328707584954826,-0.02185960591133005,0.003694581280788177,1582,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
3,0.06,79.44987318086967,5.556440103410135,-0.021702324149607512,0.003540095428659381,1583,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
4,0.08,79.6459462411886,6.087303711279737,-0.021873074553296366,0.004004929143561306,1581,1594,1665,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
5,0.1,80.02326750996056,6.0915348228439985,-0.022201665124884366,0.004008633980881899,1579,1592,1664,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
6,0.12,80.00755458521415,6.088713212543517,-0.022187981510015407,0.004006163328197226,1580,1593,1665,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
7,0.14,79.7955821672241,5.555195921845865,-0.022003385136174797,0.003539006000923219,1583,1595,1666,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
8,0.16,79.44987318086967,6.259564971774811,-0.021702324149607512,0.004155764198861013,1582,1596,1666,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
9,0.18,79.82672255860702,5.912064651683318,-0.02203050377445694,0.0038514866738561084,1581,1593,1665,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
10,0.2,80.19635336734142,5.914776902363984,-0.0223523971018961,0.003853861569292431,1579,1592,1664,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
11,0.22,80.19635336734142,5.914776902363984,-0.0223523971018961,0.003853861569292431,1579,1592,1664,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
12,0.24,79.63048017029433,5.7328707584954826,-0.02185960591133005,0.003694581280788177,1582,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
13,0.26,79.7955821672241,5.906650166326961,-0.022003385136174797,0.003846745653177412,1582,1596,1666,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
14,0.28,79.63048017029433,6.084487312510669,-0.02185960591133005,0.0040024630541871924,1582,1595,1666,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
15,0.3,79.99970538389675,5.735470511205392,-0.022181146025878003,0.0036968576709796672,1581,1593,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
16,0.32,79.99970538389675,6.087303711279737,-0.022181146025878003,0.004004929143561306,1580,1594,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
17,0.34,79.8033600755074,5.9080025375924725,-0.022010158534708328,0.003847929813760197,1582,1595,1666,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
18,0.36,79.97618677053111,5.7315720823957035,-0.0221606648199446,0.003693444136657433,1582,1595,1666,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
19,0.38,79.81893026676974,5.910709779500546,-0.0220237178499923,0.003850300323425227,1581,1594,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
20,0.4,80.02326750996056,6.0915348228439985,-0.022201665124884366,0.004008633980881899,1579,1592,1664,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
21,0.42,80.18844234676554,5.91342035904697,-0.022345507782400985,0.003852673755586377,1580,1592,1665,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
22,0.44,80.14896027992779,5.906650166326961,-0.02231112478842899,0.003846745653177412,1582,1595,1667,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
23,0.46,79.63048017029433,5.7328707584954826,-0.02185960591133005,0.003694581280788177,1582,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
24,0.48,79.8345196538296,5.91342035904697,-0.022037293881954075,0.003852673755586377,1580,1593,1664,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
25,0.5,80.19635336734142,5.914776902363984,-0.0223523971018961,0.003853861569292431,1579,1592,1664,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
26,0.52,79.66918111550153,5.739376152649326,-0.02189330866481653,0.0037002775208140612,1580,1592,1663,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
27,0.54,79.9918610173199,5.734170234518945,-0.02217431475207884,0.0036957191253464737,1581,1594,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
28,0.56,79.81114277388049,5.909355741727124,-0.02201693610469592,0.003849114703618168,1581,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
29,0.58,80.36142274460727,5.736771589295035,-0.022496147919876735,0.0036979969183359015,1580,1592,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
30,0.6,80.36938586903257,5.738073469529,-0.02250308261405672,0.0036991368680641184,1579,1592,1664,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
31,0.62,79.8345196538296,5.91342035904697,-0.022037293881954075,0.003852673755586377,1580,1593,1664,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
32,0.64,79.96835688140445,5.730274205481217,-0.022153846153846152,0.0036923076923076922,1583,1595,1667,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
33,0.66,79.97618677053111,5.7315720823957035,-0.0221606648199446,0.003693444136657433,1582,1595,1666,1655,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
34,0.68,79.99970538389675,5.735470511205392,-0.022181146025878003,0.0036968576709796672,1581,1593,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
35,0.7000000000000001,80.03113124234831,5.740679639398967,-0.022208513263417645,0.003701418877236274,1579,1591,1663,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
36,0.72,80.03113124234831,5.740679639398967,-0.022208513263417645,0.003701418877236274,1579,1591,1663,1651,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
37,0.74,79.45754703031447,5.909355741727124,-0.021709006928406466,0.003849114703618168,1582,1595,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
38,0.76,79.63048017029433,5.7328707584954826,-0.02185960591133005,0.003694581280788177,1582,1595,1665,1654,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
39,0.78,79.81893026676974,5.910709779500546,-0.0220237178499923,0.003850300323425227,1581,1594,1665,1653,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
40,0.8,80.00755458521415,6.088713212543517,-0.022187981510015407,0.004006163328197226,1580,1593,1665,1652,-1148.3021772306445,54.52904710891018,1142.0505674413241,1.513472110313251
