#XYS200,DPSD2018,COEF,11,11,125,20,1000,0.576881484315273,0.00000
#2019/12/12 13:02:01
#E-defense2019-実験後
LEDNo13,　横付け
2722mm
#Xtrue,Ytrue,V1,V2,V3,V4
-125,-625,2517,727,561,1770
-125,-625,2517,727,561,1770
-125,-625,2517,726,560,1770
-125,-625,2517,727,561,1770
-125,-625,2517,727,560,1770
-125,-625,2516,726,560,1770
-125,-625,2517,727,561,1770
-125,-625,2517,727,560,1770
-125,-625,2517,726,561,1770
-125,-625,2517,727,561,1770
-125,-625,2517,727,561,1770
-125,-625,2517,726,560,1770
-125,-625,2517,727,560,1770
-125,-625,2517,726,561,1770
-125,-625,2517,727,560,1770
-125,-625,2517,727,560,1770
-125,-625,2517,726,560,1770
-125,-625,2517,727,561,1770
-125,-625,2517,726,561,1770
0,-625,2305,681,625,2053
0,-625,2305,681,625,2054
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2054
0,-625,2304,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2304,681,625,2053
0,-625,2305,681,625,2053
0,-625,2305,681,625,2053
0,-625,2304,680,624,2053
0,-625,2305,681,625,2053
125,-625,2074,629,685,2333
125,-625,2073,629,685,2332
125,-625,2073,630,685,2332
125,-625,2074,629,684,2332
125,-625,2073,629,685,2332
125,-625,2074,630,685,2332
125,-625,2073,630,685,2332
125,-625,2073,630,685,2332
125,-625,2074,629,685,2332
125,-625,2073,629,685,2332
125,-625,2073,629,685,2332
125,-625,2074,630,685,2332
125,-625,2073,629,685,2332
125,-625,2074,629,685,2332
125,-625,2073,629,684,2332
125,-625,2073,629,685,2332
125,-625,2074,629,684,2332
125,-625,2073,629,684,2332
125,-625,2073,629,685,2332
125,-625,2073,629,685,2332
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2593
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,570,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,734,2592
250,-625,1820,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,735,2592
250,-625,1821,569,734,2592
250,-625,1821,569,735,2592
250,-625,1821,569,734,2592
250,-625,1821,569,734,2592
250,-625,1821,569,735,2592
375,-625,1582,514,793,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1581,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,793,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1582,514,794,2877
375,-625,1581,514,794,2877
375,-625,1582,515,794,2877
375,-625,1582,514,794,2877
500,-625,1324,452,842,3129
500,-625,1324,453,842,3129
500,-625,1324,452,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,843,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
500,-625,1324,453,843,3129
500,-625,1324,453,842,3129
500,-625,1324,453,842,3129
625,-625,1059,387,882,3338
625,-625,1060,387,882,3337
625,-625,1059,388,882,3338
625,-625,1059,387,882,3338
625,-625,1059,388,882,3338
625,-625,1059,387,882,3337
625,-625,1059,387,881,3338
625,-625,1059,387,882,3338
625,-625,1059,388,881,3338
625,-625,1059,388,882,3338
625,-625,1059,388,882,3338
625,-625,1059,387,882,3338
625,-625,1059,387,882,3338
625,-625,1059,387,882,3338
625,-625,1059,387,881,3337
625,-625,1059,388,882,3338
625,-625,1059,388,882,3338
625,-625,1059,388,882,3338
625,-625,1059,388,882,3338
625,-625,1059,387,882,3338
-625,-500,3035,1131,359,701
-625,-500,3034,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3034,1131,359,701
-625,-500,3034,1130,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3034,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3034,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-625,-500,3035,1131,359,701
-500,-500,2877,1081,437,929
-500,-500,2877,1082,437,929
-500,-500,2878,1081,437,930
-500,-500,2877,1081,437,929
-500,-500,2877,1081,437,930
-500,-500,2877,1081,437,929
-500,-500,2878,1082,437,929
-500,-500,2876,1081,437,930
-500,-500,2877,1081,437,930
-500,-500,2877,1082,437,929
-500,-500,2877,1081,437,929
-500,-500,2877,1081,437,930
-500,-500,2877,1081,437,929
-500,-500,2877,1081,437,930
-500,-500,2877,1081,437,929
-500,-500,2877,1081,436,930
-500,-500,2877,1081,437,930
-500,-500,2877,1081,437,929
-500,-500,2877,1081,437,929
-500,-500,2877,1082,437,930
-375,-500,2697,1022,517,1163
-375,-500,2696,1021,517,1163
-375,-500,2696,1022,517,1163
-375,-500,2697,1021,516,1163
-375,-500,2696,1021,517,1163
-375,-500,2696,1021,517,1163
-375,-500,2696,1021,516,1163
-375,-500,2697,1021,517,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,517,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1163
-375,-500,2696,1021,516,1162
-250,-500,2524,964,600,1411
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2523,964,600,1410
-250,-500,2523,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2523,964,600,1410
-250,-500,2523,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2524,964,600,1410
-250,-500,2523,964,600,1410
-125,-500,2335,901,682,1660
-125,-500,2336,901,682,1661
-125,-500,2335,901,682,1661
-125,-500,2335,901,682,1660
-125,-500,2336,901,682,1661
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1661
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1661
-125,-500,2335,901,682,1660
-125,-500,2335,901,682,1660
-125,-500,2335,900,682,1660
0,-500,2129,833,762,1912
0,-500,2129,833,763,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,763,1912
0,-500,2129,833,763,1912
0,-500,2129,833,762,1912
0,-500,2129,832,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
0,-500,2129,833,763,1912
0,-500,2129,833,762,1912
0,-500,2129,833,763,1912
0,-500,2129,833,762,1912
0,-500,2129,833,762,1912
125,-500,1893,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1895,755,832,2136
125,-500,1895,755,832,2136
125,-500,1894,755,832,2136
125,-500,1894,755,832,2136
125,-500,1895,755,832,2136
125,-500,1895,755,832,2136
250,-500,1663,679,905,2374
250,-500,1663,679,906,2374
250,-500,1663,679,906,2374
250,-500,1663,680,905,2374
250,-500,1663,679,906,2374
250,-500,1663,680,905,2374
250,-500,1663,679,906,2374
250,-500,1663,680,906,2374
250,-500,1664,680,906,2374
250,-500,1663,679,906,2374
250,-500,1663,679,906,2374
250,-500,1663,680,906,2375
250,-500,1663,679,906,2374
250,-500,1663,679,906,2374
250,-500,1664,680,905,2375
250,-500,1664,680,906,2375
250,-500,1663,680,906,2374
250,-500,1663,679,907,2375
250,-500,1663,680,906,2374
250,-500,1663,680,906,2375
375,-500,1444,608,986,2634
375,-500,1444,607,986,2634
375,-500,1443,607,986,2635
375,-500,1444,608,986,2634
375,-500,1444,608,986,2634
375,-500,1444,608,986,2634
375,-500,1444,608,986,2634
375,-500,1444,608,986,2634
375,-500,1444,607,986,2634
375,-500,1444,607,986,2634
375,-500,1444,608,986,2635
375,-500,1444,607,986,2634
375,-500,1444,607,986,2634
375,-500,1444,607,986,2634
375,-500,1444,608,986,2634
375,-500,1444,607,986,2634
375,-500,1443,608,986,2634
375,-500,1444,607,986,2634
375,-500,1443,608,986,2634
375,-500,1444,608,986,2634
500,-500,1232,537,1067,2905
500,-500,1232,537,1068,2905
500,-500,1232,538,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,538,1068,2905
500,-500,1232,538,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,538,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,538,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,538,1067,2905
500,-500,1232,538,1067,2905
500,-500,1232,538,1067,2905
500,-500,1232,537,1067,2905
500,-500,1232,538,1068,2906
500,-500,1232,538,1067,2905
500,-500,1232,538,1067,2905
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3136
625,-500,996,458,1133,3137
625,-500,996,458,1133,3137
625,-500,996,458,1133,3136
625,-500,996,458,1133,3137
-625,-375,2803,1370,412,674
-625,-375,2803,1371,412,675
-625,-375,2803,1371,412,674
-625,-375,2803,1370,412,674
-625,-375,2803,1371,412,675
-625,-375,2803,1371,412,674
-625,-375,2802,1371,413,674
-625,-375,2803,1371,412,674
-625,-375,2803,1371,412,674
-625,-375,2803,1370,412,674
-625,-375,2802,1370,412,674
-625,-375,2803,1370,412,674
-625,-375,2802,1371,412,674
-625,-375,2802,1371,412,674
-625,-375,2802,1370,412,674
-625,-375,2802,1371,412,674
-625,-375,2802,1370,412,674
-625,-375,2802,1370,412,674
-625,-375,2802,1371,412,674
-625,-375,2802,1370,412,674
-500,-375,2673,1319,511,889
-500,-375,2673,1319,512,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,512,889
-500,-375,2673,1319,511,888
-500,-375,2673,1319,511,889
-500,-375,2673,1319,512,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,889
-500,-375,2672,1319,512,889
-500,-375,2673,1319,511,889
-500,-375,2673,1319,511,888
-500,-375,2672,1319,511,888
-500,-375,2673,1319,511,888
-500,-375,2672,1319,511,888
-375,-375,2490,1233,606,1098
-375,-375,2490,1233,606,1098
-375,-375,2490,1233,606,1098
-375,-375,2490,1233,605,1098
-375,-375,2490,1233,606,1097
-375,-375,2490,1233,606,1097
-375,-375,2490,1233,606,1098
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,606,1097
-375,-375,2490,1233,605,1098
-375,-375,2490,1233,606,1097
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,606,1097
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,605,1097
-375,-375,2490,1233,605,1098
-375,-375,2490,1232,606,1098
-375,-375,2490,1233,605,1097
-250,-375,2315,1149,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1149,702,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1149,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-250,-375,2315,1150,703,1315
-250,-375,2315,1150,702,1315
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,801,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1064,800,1535
-125,-375,2131,1064,801,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1064,800,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,801,1535
-125,-375,2131,1065,801,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,801,1535
-125,-375,2132,1065,800,1535
-125,-375,2131,1065,801,1535
-125,-375,2131,1065,800,1535
-125,-375,2131,1065,801,1535
-125,-375,2131,1065,801,1535
-125,-375,2132,1065,801,1536
0,-375,1935,977,897,1755
0,-375,1935,976,896,1755
0,-375,1935,976,897,1755
0,-375,1935,977,897,1755
0,-375,1935,976,897,1755
0,-375,1935,976,897,1755
0,-375,1935,976,897,1755
0,-375,1935,976,897,1755
0,-375,1935,977,897,1755
0,-375,1936,976,897,1755
0,-375,1935,976,897,1755
0,-375,1936,976,897,1755
0,-375,1935,976,897,1755
0,-375,1935,977,897,1755
0,-375,1935,977,897,1755
0,-375,1935,976,897,1756
0,-375,1935,977,897,1755
0,-375,1935,976,897,1755
0,-375,1935,977,897,1755
0,-375,1935,977,897,1755
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1731,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1731,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1731,885,991,1973
125,-375,1731,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,884,991,1973
125,-375,1731,885,991,1973
125,-375,1731,885,991,1973
125,-375,1732,885,991,1973
125,-375,1732,885,991,1973
250,-375,1518,790,1081,2180
250,-375,1518,791,1082,2180
250,-375,1519,791,1081,2180
250,-375,1519,790,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,790,1081,2181
250,-375,1519,790,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,790,1081,2180
250,-375,1518,790,1082,2180
250,-375,1519,790,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,791,1082,2180
250,-375,1519,791,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,791,1081,2180
250,-375,1519,790,1081,2181
250,-375,1519,791,1081,2181
250,-375,1519,791,1081,2180
375,-375,1332,707,1188,2431
375,-375,1332,707,1188,2430
375,-375,1333,707,1187,2431
375,-375,1332,707,1188,2431
375,-375,1332,707,1188,2431
375,-375,1332,707,1187,2430
375,-375,1332,707,1188,2430
375,-375,1332,707,1188,2430
375,-375,1333,707,1188,2431
375,-375,1333,707,1188,2431
375,-375,1332,707,1188,2430
375,-375,1332,707,1187,2430
375,-375,1332,707,1187,2430
375,-375,1333,707,1188,2431
375,-375,1332,707,1188,2431
375,-375,1333,708,1188,2430
375,-375,1333,707,1188,2431
375,-375,1333,707,1188,2431
375,-375,1333,707,1188,2431
375,-375,1333,708,1188,2431
500,-375,1133,618,1288,2667
500,-375,1132,618,1289,2667
500,-375,1133,618,1289,2668
500,-375,1133,618,1288,2668
500,-375,1133,618,1288,2667
500,-375,1133,618,1289,2668
500,-375,1132,618,1289,2667
500,-375,1132,618,1289,2667
500,-375,1133,618,1288,2667
500,-375,1133,618,1288,2668
500,-375,1133,618,1289,2667
500,-375,1133,618,1288,2667
500,-375,1132,618,1288,2667
500,-375,1133,618,1288,2667
500,-375,1132,618,1288,2668
500,-375,1132,618,1288,2667
500,-375,1132,618,1288,2667
500,-375,1133,618,1288,2667
500,-375,1133,618,1288,2667
500,-375,1133,618,1288,2668
625,-375,925,524,1381,2899
625,-375,924,524,1382,2899
625,-375,925,524,1382,2899
625,-375,925,524,1381,2899
625,-375,925,524,1382,2899
625,-375,924,524,1382,2899
625,-375,924,524,1382,2899
625,-375,924,524,1382,2898
625,-375,925,524,1382,2899
625,-375,925,524,1381,2899
625,-375,925,524,1381,2899
625,-375,924,524,1382,2899
625,-375,924,524,1382,2899
625,-375,924,524,1381,2898
625,-375,924,524,1382,2899
625,-375,924,524,1381,2899
625,-375,924,524,1381,2899
625,-375,924,524,1381,2898
625,-375,924,524,1381,2899
625,-375,924,524,1381,2899
-625,-250,2577,1627,469,647
-625,-250,2577,1627,470,647
-625,-250,2578,1627,469,648
-625,-250,2577,1627,470,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,469,647
-625,-250,2577,1626,469,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,469,647
-625,-250,2577,1627,469,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,470,646
-625,-250,2577,1627,469,647
-625,-250,2577,1627,469,647
-625,-250,2576,1627,469,647
-625,-250,2577,1627,470,647
-625,-250,2577,1627,469,647
-625,-250,2577,1627,469,646
-500,-250,2454,1553,586,841
-500,-250,2454,1553,586,841
-500,-250,2454,1553,586,841
-500,-250,2454,1553,585,841
-500,-250,2455,1553,585,841
-500,-250,2454,1553,586,841
-500,-250,2454,1553,585,841
-500,-250,2454,1553,585,841
-500,-250,2454,1553,586,841
-500,-250,2455,1553,586,841
-500,-250,2454,1553,585,841
-500,-250,2455,1553,586,841
-500,-250,2454,1553,585,841
-500,-250,2454,1552,586,841
-500,-250,2454,1553,586,841
-500,-250,2454,1553,586,841
-500,-250,2454,1553,585,841
-500,-250,2454,1553,585,841
-500,-250,2454,1553,585,841
-500,-250,2454,1553,585,841
-375,-250,2275,1441,695,1026
-375,-250,2275,1440,695,1026
-375,-250,2275,1441,694,1025
-375,-250,2275,1441,694,1026
-375,-250,2275,1440,695,1026
-375,-250,2275,1441,695,1025
-375,-250,2275,1441,694,1026
-375,-250,2275,1440,694,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1440,695,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1025
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1025
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1026
-375,-250,2275,1441,695,1025
-250,-250,2100,1330,805,1214
-250,-250,2100,1329,805,1213
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1213
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1213
-250,-250,2100,1330,805,1214
-250,-250,2100,1329,805,1214
-250,-250,2100,1330,805,1213
-250,-250,2101,1330,805,1213
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,806,1214
-250,-250,2101,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2100,1330,805,1214
-250,-250,2101,1330,806,1214
-125,-250,1929,1223,918,1407
-125,-250,1928,1223,917,1407
-125,-250,1928,1223,918,1407
-125,-250,1929,1223,917,1406
-125,-250,1929,1223,917,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1928,1224,918,1407
-125,-250,1929,1224,918,1407
-125,-250,1928,1224,918,1407
-125,-250,1929,1224,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1928,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1929,1223,918,1407
-125,-250,1928,1223,918,1407
0,-250,1749,1115,1029,1600
0,-250,1749,1115,1029,1600
0,-250,1749,1115,1029,1600
0,-250,1749,1115,1029,1600
0,-250,1748,1115,1029,1600
0,-250,1749,1115,1029,1600
0,-250,1749,1115,1029,1600
0,-250,1748,1115,1029,1600
0,-250,1749,1114,1029,1600
0,-250,1748,1115,1029,1600
0,-250,1748,1115,1029,1599
0,-250,1749,1114,1029,1599
0,-250,1749,1115,1030,1600
0,-250,1749,1115,1029,1600
0,-250,1748,1115,1029,1600
0,-250,1749,1115,1030,1599
0,-250,1749,1114,1029,1600
0,-250,1748,1114,1029,1600
0,-250,1748,1115,1029,1599
0,-250,1748,1115,1029,1600
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1562,1004,1138,1791
125,-250,1561,1003,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1792
125,-250,1561,1004,1137,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1792
125,-250,1561,1004,1138,1791
125,-250,1562,1004,1138,1792
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1561,1004,1138,1791
125,-250,1562,1004,1138,1791
125,-250,1561,1004,1138,1792
125,-250,1561,1004,1138,1791
250,-250,1378,895,1250,1988
250,-250,1378,895,1251,1988
250,-250,1378,896,1251,1988
250,-250,1378,895,1251,1988
250,-250,1378,896,1250,1988
250,-250,1378,896,1250,1988
250,-250,1378,896,1251,1988
250,-250,1378,896,1251,1988
250,-250,1378,896,1250,1989
250,-250,1378,896,1250,1988
250,-250,1378,895,1251,1988
250,-250,1378,896,1250,1988
250,-250,1378,896,1251,1989
250,-250,1378,896,1251,1988
250,-250,1378,896,1251,1988
250,-250,1378,896,1251,1988
250,-250,1378,896,1251,1988
250,-250,1378,896,1250,1988
250,-250,1378,896,1251,1988
250,-250,1378,895,1251,1989
375,-250,1204,794,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,794,1374,2201
375,-250,1204,793,1374,2201
375,-250,1203,793,1375,2201
375,-250,1204,794,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,793,1375,2201
375,-250,1203,793,1374,2201
375,-250,1204,794,1374,2201
375,-250,1204,794,1374,2201
375,-250,1204,794,1374,2201
375,-250,1204,793,1374,2201
375,-250,1204,793,1374,2202
375,-250,1204,794,1374,2201
375,-250,1204,794,1374,2201
375,-250,1204,794,1374,2201
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1026,689,1496,2414
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1026,689,1496,2414
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2415
500,-250,1026,689,1496,2414
500,-250,1026,689,1496,2414
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2414
500,-250,1027,689,1495,2414
500,-250,1027,689,1496,2414
500,-250,1027,689,1496,2415
500,-250,1027,689,1496,2414
500,-250,1027,689,1496,2414
625,-250,846,583,1616,2633
625,-250,846,583,1616,2632
625,-250,846,583,1616,2633
625,-250,847,582,1616,2633
625,-250,846,583,1616,2633
625,-250,846,583,1616,2632
625,-250,847,583,1616,2633
625,-250,846,582,1616,2632
625,-250,847,583,1616,2633
625,-250,847,583,1616,2633
