0D,084B,0678,0657,0655,0677
0D,084C,0677,0654,0653,0675
0D,084D,0676,0653,0651,0674
0D,084E,0676,0655,0652,0675
0D,084F,0679,0656,0655,0677
0D,0850,0678,0656,0655,0678
0D,0851,0677,0655,0653,0676
0D,0852,0676,0654,0651,0674
0D,0853,0676,0654,0653,0675
0D,0854,0678,0656,0655,0676
0D,0855,0678,0657,0654,0677
0D,0856,0677,0655,0653,0675
0D,0857,0675,0653,0651,0674
0D,0858,0676,0654,0652,0675
0D,0859,0679,0656,0654,0677
0D,085A,0678,0656,0655,0677
0D,085B,0677,0655,0653,0675
0D,085C,0676,0653,0651,0674
0D,085D,0675,0654,0653,0674
0D,085E,0678,0656,0654,0677
0D,085F,0678,0656,0655,0677
0D,0860,0677,0655,0653,0675
0D,0861,0675,0654,0651,0673
0D,0862,0675,0653,0652,0674
0D,0863,0678,0656,0654,0677
0D,0864,0678,0656,0654,0676
0D,0865,0676,0654,0652,0675
0D,0866,0675,0653,0652,0674
0D,0867,0676,0654,0652,0674
0D,0868,0679,0656,0655,0677
0D,0869,0678,0656,0655,0677
0D,086A,0677,0655,0653,0675
0D,086B,0675,0653,0651,0673
0D,086C,0675,0653,0652,0674
0D,086D,0679,0655,0654,0677
0D,086E,0679,0656,0655,0677
0D,086F,0677,0655,0653,0675
0D,0870,0675,0653,0651,0673
0D,0871,0676,0654,0652,0674
0D,0872,0678,0657,0655,0677
0D,0873,0679,0657,0655,0677
0D,0874,0677,0655,0653,0675
0D,0875,0675,0654,0651,0674
0D,0876,0676,0654,0652,0675
0D,0877,0678,0656,0655,0677
0D,0878,0679,0657,0655,0677
0D,0879,0677,0655,0653,0675
0D,087A,0675,0653,0652,0673
0D,087B,0675,0654,0652,0675
0D,087C,0678,0656,0655,0677
0D,087D,0678,0656,0655,0677
0D,087E,0676,0655,0653,0676
0D,087F,0675,0654,0651,0673
0D,0880,0675,0653,0652,0674
0D,0881,0678,0656,0655,0677
0D,0882,0679,0657,0654,0677
0D,0883,0677,0655,0653,0675
0D,0884,0675,0653,0652,0674
0D,0885,0676,0654,0652,0675
0D,0886,0678,0656,0655,0677
0D,0887,0678,0657,0655,0677
0D,0888,0676,0655,0653,0675
0D,0889,0675,0653,0651,0674
0D,088A,0675,0654,0652,0674
0D,088B,0678,0656,0654,0677
0D,088C,0678,0656,0655,0677
0D,088D,0677,0655,0653,0675
0D,088E,0675,0653,0651,0673
0D,088F,0676,0654,0651,0674
0D,0890,0678,0656,0655,0677
0D,0891,0678,0657,0654,0677
0D,0892,0677,0655,0653,0676
0D,0893,0675,0653,0652,0674
0D,0894,0676,0654,0652,0674
0D,0895,0678,0656,0654,0677
0D,0896,0678,0656,0655,0677
0D,0897,0677,0655,0654,0676
0D,0898,0676,0653,0651,0674
0D,0899,0675,0655,0653,0673
0D,089A,0678,0656,0655,0677
0D,089B,0678,0656,0655,0677
0D,089C,0677,0656,0653,0676
0D,089D,0676,0654,0651,0674
0D,089E,0676,0653,0652,0674
0D,089F,0678,0656,0654,0677
0D,08A0,0679,0656,0654,0677
0D,08A1,0677,0655,0653,0675
0D,08A2,0676,0654,0651,0674
0D,08A3,0676,0654,0652,0674
0D,08A4,0678,0656,0654,0676
0D,08A5,0678,0657,0655,0677
0D,08A6,0676,0655,0654,0675
0D,08A7,0675,0654,0651,0674
0D,08A8,0675,0654,0652,0674
0D,08A9,0678,0656,0654,0676
0D,08AA,0678,0656,0655,0677
0D,08AB,0677,0655,0653,0675
0D,08AC,0676,0653,0652,0674
0D,08AD,0676,0653,0651,0675
0D,08AE,0678,0656,0654,0677
0D,08AF,0679,0656,0654,0677
0D,08B0,0677,0655,0653,0675
0D,08B1,0675,0654,0652,0674
0D,08B2,0675,0653,0651,0674
0D,08B3,0678,0656,0655,0677
0D,08B4,0679,0656,0655,0677
0D,08B5,0677,0655,0653,0675
0D,08B6,0675,0654,0652,0673
0D,08B7,0675,0654,0653,0674
0D,08B8,0678,0655,0654,0677
0D,08B9,0678,0656,0655,0678
0D,08BA,0677,0655,0653,0676
0D,08BB,0675,0653,0651,0674
0D,08BC,0675,0653,0651,0674
0D,08BD,0678,0655,0654,0677
0D,08BE,0679,0656,0655,0677
0D,08BF,0676,0655,0653,0675
0D,08C0,0675,0654,0652,0674
0D,08C1,0676,0654,0652,0674
0D,08C2,0677,0656,0655,0676
0D,08C3,0678,0657,0656,0677
0D,08C4,0677,0655,0654,0675
0D,08C5,0675,0653,0651,0674
0D,08C6,0676,0653,0651,0673
0D,08C7,0678,0656,0654,0676
0D,08C8,0679,0656,0655,0677
0D,08C9,0677,0655,0653,0676
0D,08CA,0676,0653,0651,0675
0D,08CB,0676,0653,0652,0675
0D,08CC,0678,0656,0654,0677
0D,08CD,0678,0657,0654,0677
0D,08CE,0676,0655,0654,0675
0D,08CF,0674,0654,0652,0673
0D,08D0,0675,0653,0652,0674
0D,08D1,0678,0657,0654,0676
0D,08D2,0679,0657,0655,0677
0D,08D3,0677,0654,0653,0676
0D,08D4,0676,0653,0651,0675
0D,08D5,0676,0653,0651,0674
0D,08D6,0679,0655,0654,0677
0D,08D7,0678,0656,0654,0677
0D,08D8,0677,0655,0653,0675
0D,08D9,0675,0654,0652,0673
0D,08DA,0674,0653,0652,0673
0D,08DB,0678,0656,0655,0676
0D,08DC,0678,0657,0655,0677
0D,08DD,0676,0655,0654,0675
0D,08DE,0675,0654,0652,0673
0D,08DF,0675,0652,0651,0673
0D,08E0,0678,0656,0654,0677
0D,08E1,0679,0656,0654,0678
0D,08E2,0677,0654,0653,0676
0D,08E3,0676,0653,0651,0674
0D,08E4,0675,0654,0651,0673
0D,08E5,0678,0656,0654,0677
0D,08E6,0678,0656,0656,0677
0D,08E7,0677,0655,0654,0675
0D,08E8,0675,0654,0652,0674
0D,08E9,0674,0653,0652,0673
0D,08EA,0678,0657,0655,0676
0D,08EB,0678,0656,0655,0677
0D,08EC,0677,0655,0654,0675
0D,08ED,0676,0654,0652,0674
0D,08EE,0676,0653,0651,0674
0D,08EF,0678,0656,0654,0677
0D,08F0,067A,0656,0654,0678
0D,08F1,0677,0655,0653,0676
0D,08F2,0675,0653,0651,0674
0D,08F3,0675,0654,0651,0673
0D,08F4,0678,0656,0654,0676
0D,08F5,0679,0657,0655,0677
0D,08F6,0677,0655,0654,0675
0D,08F7,0676,0654,0652,0674
0D,08F8,0675,0653,0652,0674
0D,08F9,0678,0656,0654,0676
0D,08FA,0678,0657,0655,0678
0D,08FB,0678,0655,0653,0675
0D,08FC,0676,0654,0652,0674
0D,08FD,0675,0653,0651,0674
0D,08FE,0678,0656,0654,0677
0D,08FF,0679,0657,0655,0677
0D,0900,0677,0655,0653,0676
0D,0901,0676,0653,0652,0674
0D,0902,0675,0654,0652,0673
0D,0903,0678,0656,0654,0677
0D,0904,0678,0657,0655,0677
0D,0905,0677,0656,0654,0675
0D,0906,0675,0654,0652,0674
0D,0907,0674,0653,0652,0673
0D,0908,0678,0656,0654,0676
0D,0909,0678,0656,0655,0678
0D,090A,0678,0655,0653,0676
0D,090B,0676,0654,0651,0674
0D,090C,0676,0652,0651,0674
0D,090D,0678,0655,0654,0677
0D,090E,0679,0656,0655,0677
0D,090F,0678,0655,0653,0677
0D,0910,0676,0654,0652,0674
0D,0911,0675,0654,0651,0673
0D,0912,0677,0656,0655,0676
0D,0913,0677,0656,0656,0677
0D,0914,0677,0655,0654,0675
0D,0915,0675,0653,0652,0674
0D,0916,0675,0653,0652,0673
0D,0917,0677,0655,0654,0676
0D,0918,0678,0656,0655,0677
0D,0919,0677,0654,0653,0676
0D,091A,0676,0654,0652,0674
0D,091B,0675,0652,0651,0674
0D,091C,0677,0656,0654,0676
0D,091D,0678,0657,0655,0677
0D,091E,0676,0655,0654,0676
0D,091F,0675,0654,0653,0674
0D,0920,0674,0654,0651,0673
0D,0921,0677,0656,0654,0677
0D,0922,0678,0656,0655,0677
0D,0923,0677,0655,0653,0676
0D,0924,0676,0653,0652,0674
0D,0925,0674,0654,0652,0674
0D,0926,0678,0656,0654,0676
0D,0927,0679,0657,0655,0677
0D,0928,0677,0655,0654,0676
0D,0929,0676,0654,0652,0674
0D,092A,0675,0653,0651,0674
0D,092B,0678,0656,0654,0676
0D,092C,0678,0657,0655,0677
0D,092D,0676,0655,0654,0676
0D,092E,0675,0654,0653,0674
0D,092F,0675,0654,0651,0673
0D,0930,0678,0655,0654,0677
0D,0931,0679,0657,0654,0677
0D,0932,0678,0654,0653,0676
0D,0933,0676,0654,0651,0674
0D,0934,0675,0654,0651,0673
0D,0935,0677,0657,0654,0676
0D,0936,0678,0656,0655,0677
0D,0937,0677,0655,0654,0676
0D,0938,0675,0654,0652,0674
0D,0939,0675,0653,0651,0674
0D,093A,0678,0656,0654,0676
0D,093B,0678,0656,0654,0677
0D,093C,0676,0655,0654,0675
0D,093D,0676,0654,0652,0674
0D,093E,0675,0653,0651,0673
0D,093F,0677,0655,0654,0676
0D,0940,0678,0656,0655,0677
0D,0941,0678,0655,0653,0676
0D,0942,0675,0653,0651,0674
0D,0943,0675,0654,0651,0673
0D,0944,0677,0656,0654,0676
0D,0945,0678,0656,0655,0677
0D,0946,0677,0656,0654,0675
0D,0947,0676,0654,0652,0674
0D,0948,0675,0653,0651,0674
0D,0949,0677,0655,0654,0676
0D,094A,0679,0656,0654,0677
0D,094B,0677,0655,0653,0676
0D,094C,0676,0653,0652,0674
0D,094D,0675,0653,0651,0673
0D,094E,0677,0656,0654,0676
0D,094F,0678,0657,0655,0676
0D,0950,0677,0656,0654,0676
0D,0951,0675,0654,0652,0674
0D,0952,0675,0654,0651,0673
0D,0953,0678,0655,0653,0676
0D,0954,0679,0656,0655,0677
0D,0955,0678,0655,0653,0676
0D,0956,0676,0654,0652,0675
0D,0957,0675,0653,0650,0674
0D,0958,0678,0655,0653,0676
0D,0959,0678,0656,0654,0677
0D,095A,0677,0655,0653,0676
0D,095B,0675,0654,0652,0674
0D,095C,0675,0653,0651,0674
0D,095D,0676,0655,0654,0676
0D,095E,0678,0657,0655,0676
0D,095F,0676,0655,0654,0675
0D,0960,0675,0654,0652,0674
0D,0961,0675,0653,0651,0673
0D,0962,0677,0655,0653,0676
0D,0963,0679,0656,0654,0677
0D,0964,0678,0654,0653,0676
0D,0965,0676,0653,0651,0675
0D,0966,0675,0653,0651,0674
0D,0967,0677,0655,0654,0676
0D,0968,0678,0657,0655,0677
0D,0969,0677,0656,0654,0675
0D,096A,0676,0654,0652,0674
0D,096B,0675,0653,0651,0674
0D,096C,0677,0656,0655,0676
0D,096D,0678,0656,0655,0677
0D,096E,0677,0655,0654,0676
0D,096F,0676,0654,0652,0674
0D,0970,0675,0653,0652,0673
0D,0971,0677,0655,0654,0676
0D,0972,0679,0657,0655,0677
0D,0973,0678,0655,0653,0676
0D,0974,0676,0653,0653,0675
0D,0975,0675,0653,0651,0674
0D,0976,0677,0655,0653,0676
0D,0977,0678,0656,0655,0677
0D,0978,0677,0656,0654,0675
0D,0979,0676,0654,0653,0674
0D,097A,0674,0653,0652,0673
0D,097B,0677,0655,0653,0676
0D,097C,0679,0656,0655,0677
0D,097D,0677,0655,0654,0676
0D,097E,0676,0654,0652,0675
