0D,1CCD,0643,063D,0666,066D
0D,1CCE,0641,063C,0666,066C
0D,1CCF,0644,063E,0668,066F
0D,1CD0,0645,063F,0669,0670
0D,1CD1,0644,063E,0668,066E
0D,1CD2,0643,063D,0667,066C
0D,1CD3,0641,063C,0667,066C
0D,1CD4,0644,063F,0668,066E
0D,1CD5,0645,0640,066A,0670
0D,1CD6,0644,063F,0669,066F
0D,1CD7,0641,063D,0668,066C
0D,1CD8,0641,063D,0666,066B
0D,1CD9,0644,063F,0668,066F
0D,1CDA,0645,0640,066A,066F
0D,1CDB,0644,063F,0668,066D
0D,1CDC,0642,063D,0667,066C
0D,1CDD,0641,063D,0667,066C
0D,1CDE,0644,063E,0669,066F
0D,1CDF,0645,0640,0669,066F
0D,1CE0,0645,063F,0668,066E
0D,1CE1,0642,063D,0666,066D
0D,1CE2,0642,063C,0665,066C
0D,1CE3,0645,063E,0669,066F
0D,1CE4,0645,0640,0669,066F
0D,1CE5,0644,063E,0668,066F
0D,1CE6,0642,063D,0666,066C
0D,1CE7,0642,063D,0666,066C
0D,1CE8,0644,063E,0668,066F
0D,1CE9,0645,063F,0669,0670
0D,1CEA,0643,063F,0669,066E
0D,1CEB,0642,063E,0667,066C
0D,1CEC,0641,063C,0667,066C
0D,1CED,0643,063F,0669,066E
0D,1CEE,0645,0641,066A,066E
0D,1CEF,0643,0640,066A,066E
0D,1CF0,0642,063E,0667,066C
0D,1CF1,0641,063D,0666,066C
0D,1CF2,0643,063F,066A,066E
0D,1CF3,0645,0640,066A,066F
0D,1CF4,0644,063E,0668,066E
0D,1CF5,0643,063D,0667,066D
0D,1CF6,0642,063C,0666,066C
0D,1CF7,0645,063F,0668,066F
0D,1CF8,0646,0640,0669,0670
0D,1CF9,0644,063E,0667,066E
0D,1CFA,0643,063D,0667,066D
0D,1CFB,0642,063C,0665,066D
0D,1CFC,0644,063F,0669,066F
0D,1CFD,0645,0640,0669,066F
0D,1CFE,0644,063E,0668,066E
0D,1CFF,0643,063C,0667,066D
0D,1D00,0642,063D,0666,066C
0D,1D01,0644,063F,0669,066F
0D,1D02,0644,063F,066A,066F
0D,1D03,0644,063F,0668,066D
0D,1D04,0642,063D,0667,066B
0D,1D05,0641,063D,0666,066B
0D,1D06,0644,063F,0669,066E
0D,1D07,0645,0640,066A,066F
0D,1D08,0643,063E,0669,066E
0D,1D09,0642,063E,0667,066B
0D,1D0A,0641,063D,0666,066C
0D,1D0B,0644,063F,0669,066E
0D,1D0C,0645,063F,066A,066F
0D,1D0D,0644,063E,0668,066E
0D,1D0E,0642,063D,0667,066C
0D,1D0F,0641,063E,0667,066C
0D,1D10,0644,0640,0669,066E
0D,1D11,0645,0640,066A,066F
0D,1D12,0644,063E,0668,066E
0D,1D13,0643,063D,0666,066D
0D,1D14,0642,063C,0666,066C
0D,1D15,0645,063F,0668,066E
0D,1D16,0646,0640,0669,0670
0D,1D17,0643,063E,0668,066F
0D,1D18,0643,063D,0666,066D
0D,1D19,0642,063D,0666,066D
0D,1D1A,0645,063E,0668,066F
0D,1D1B,0646,063F,0669,0670
0D,1D1C,0645,063E,0668,066E
0D,1D1D,0643,063D,0666,066D
0D,1D1E,0641,063D,0666,066C
0D,1D1F,0645,063F,0669,066E
0D,1D20,0645,0640,066A,0670
0D,1D21,0642,063F,0669,066E
0D,1D22,0641,063E,0667,066B
0D,1D23,0641,063E,0667,066B
0D,1D24,0643,0640,066A,066D
0D,1D25,0644,0641,066B,066E
0D,1D26,0643,063F,0669,066E
0D,1D27,0642,063E,0667,066B
0D,1D28,0641,063E,0667,066B
0D,1D29,0644,0640,066A,066F
0D,1D2A,0645,0640,066A,066F
0D,1D2B,0644,063F,0668,066E
0D,1D2C,0642,063D,0666,066D
0D,1D2D,0641,063C,0666,066D
0D,1D2E,0645,063F,0669,066F
0D,1D2F,0646,063F,0669,0670
0D,1D30,0644,063D,0667,066F
0D,1D31,0643,063C,0666,066D
0D,1D32,0643,063C,0665,066C
0D,1D33,0645,063E,0668,0670
0D,1D34,0646,063F,0669,0671
0D,1D35,0645,063D,0667,066E
0D,1D36,0643,063C,0666,066D
0D,1D37,0642,063C,0666,066D
0D,1D38,0645,063F,0669,066F
0D,1D39,0646,0640,066A,0670
0D,1D3A,0643,063F,0669,066D
0D,1D3B,0641,063E,0667,066C
0D,1D3C,0641,063D,0667,066C
0D,1D3D,0643,0640,066A,066E
0D,1D3E,0644,0641,066B,066E
0D,1D3F,0642,063F,0669,066D
0D,1D40,0641,063E,0668,066C
0D,1D41,0641,063E,0667,066B
0D,1D42,0644,0640,066A,066E
0D,1D43,0644,0640,066B,066F
0D,1D44,0643,063F,0668,066D
0D,1D45,0642,063C,0666,066D
0D,1D46,0642,063C,0666,066D
0D,1D47,0645,063F,0669,066F
0D,1D48,0646,063F,0669,0670
0D,1D49,0644,063E,0667,066E
0D,1D4A,0643,063D,0666,066D
0D,1D4B,0643,063C,0666,066D
0D,1D4C,0646,063F,0668,066F
0D,1D4D,0646,063F,0669,0670
0D,1D4E,0645,063E,0667,066E
0D,1D4F,0642,063C,0666,066D
0D,1D50,0642,063C,0666,066C
0D,1D51,0645,063F,0669,066F
0D,1D52,0645,063F,0669,0670
0D,1D53,0644,063E,0667,066E
0D,1D54,0642,063D,0666,066C
0D,1D55,0641,063C,0666,066C
0D,1D56,0644,063F,0669,066E
0D,1D57,0644,0640,066B,066F
0D,1D58,0643,0640,0669,066D
0D,1D59,0641,063E,0667,066B
0D,1D5A,0640,063E,0667,066A
0D,1D5B,0643,0640,066A,066E
0D,1D5C,0644,0641,066B,066F
0D,1D5D,0644,063F,0668,066D
0D,1D5E,0641,063D,0667,066C
0D,1D5F,0642,063D,0666,066C
0D,1D60,0644,063F,0669,066F
0D,1D61,0645,063F,0669,066F
0D,1D62,0644,063E,0668,066F
0D,1D63,0642,063D,0666,066C
0D,1D64,0643,063C,0665,066D
0D,1D65,0645,063F,0668,066F
0D,1D66,0645,063F,066A,0670
0D,1D67,0644,063E,0667,066E
0D,1D68,0642,063C,0666,066D
0D,1D69,0643,063C,0665,066C
0D,1D6A,0646,063F,0669,066F
0D,1D6B,0645,0640,0669,0670
0D,1D6C,0644,063F,0668,066E
0D,1D6D,0643,063D,0666,066C
0D,1D6E,0641,063C,0667,066D
0D,1D6F,0644,063F,0669,066F
0D,1D70,0645,0640,0669,066F
0D,1D71,0643,063F,0669,066D
0D,1D72,0641,063E,0668,066B
0D,1D73,0641,063E,0666,066B
0D,1D74,0644,0640,066A,066D
0D,1D75,0644,0640,066B,066E
0D,1D76,0643,063F,0669,066C
0D,1D77,0641,063F,0667,066B
0D,1D78,0641,063E,0667,066B
0D,1D79,0644,0640,0669,066E
0D,1D7A,0644,063F,066A,066F
0D,1D7B,0644,063E,0667,066E
0D,1D7C,0643,063D,0666,066D
0D,1D7D,0642,063C,0666,066D
0D,1D7E,0645,063E,0669,0670
0D,1D7F,0646,063F,0669,0670
0D,1D80,0644,063D,0667,066F
0D,1D81,0643,063D,0665,066D
0D,1D82,0643,063C,0666,066D
0D,1D83,0645,063F,0669,066F
0D,1D84,0645,063F,0669,066F
0D,1D85,0644,063E,0667,066E
0D,1D86,0643,063C,0666,066C
0D,1D87,0642,063D,0667,066C
0D,1D88,0644,063F,0669,066F
0D,1D89,0645,0640,0669,066F
0D,1D8A,0643,063E,0668,066D
0D,1D8B,0641,063D,0666,066B
0D,1D8C,0642,063D,0667,066C
0D,1D8D,0644,0640,0669,066E
0D,1D8E,0644,0640,066A,066F
0D,1D8F,0643,063F,0669,066E
0D,1D90,0641,063E,0667,066C
0D,1D91,0641,063E,0668,066C
0D,1D92,0644,0640,066A,066E
0D,1D93,0644,0640,066A,066E
0D,1D94,0644,063F,0667,066C
0D,1D95,0642,063D,0666,066C
0D,1D96,0642,063C,0666,066D
0D,1D97,0645,063F,0668,066F
0D,1D98,0646,063F,0668,0670
0D,1D99,0644,063D,0667,066F
0D,1D9A,0643,063C,0665,066D
0D,1D9B,0643,063C,0665,066D
0D,1D9C,0645,063F,0668,0670
0D,1D9D,0645,063F,0669,0670
0D,1D9E,0644,063E,0667,066E
0D,1D9F,0642,063C,0666,066C
0D,1DA0,0642,063D,0667,066C
0D,1DA1,0645,0640,0669,066F
0D,1DA2,0645,0640,066A,0670
0D,1DA3,0643,063F,0668,066E
0D,1DA4,0642,063D,0666,066C
0D,1DA5,0642,063C,0666,066D
0D,1DA6,0644,0640,066A,066F
0D,1DA7,0645,0640,066A,066F
0D,1DA8,0643,063F,0669,066D
0D,1DA9,0641,063D,0668,066B
0D,1DAA,0641,063E,0667,066B
0D,1DAB,0644,0640,066A,066E
0D,1DAC,0643,0641,066B,066E
0D,1DAD,0643,063F,0668,066D
0D,1DAE,0641,063D,0666,066C
0D,1DAF,0642,063C,0666,066C
0D,1DB0,0645,063F,0668,0670
0D,1DB1,0646,0640,0669,0671
0D,1DB2,0644,063E,0667,066F
0D,1DB3,0643,063C,0666,066D
0D,1DB4,0643,063C,0666,066D
0D,1DB5,0645,063E,0669,0670
0D,1DB6,0646,063F,0669,0670
0D,1DB7,0645,063D,0667,066F
0D,1DB8,0642,063C,0666,066C
0D,1DB9,0642,063D,0666,066C
0D,1DBA,0644,063F,0669,066E
0D,1DBB,0645,0640,0669,066F
0D,1DBC,0643,063F,0668,066D
0D,1DBD,0641,063D,0666,066C
0D,1DBE,0641,063C,0667,066C
0D,1DBF,0644,0640,066A,066E
0D,1DC0,0645,0641,066A,066F
0D,1DC1,0643,063F,0668,066D
0D,1DC2,0642,063E,0667,066B
0D,1DC3,0641,063E,0667,066B
0D,1DC4,0644,063F,066A,066F
0D,1DC5,0644,0640,066A,066F
0D,1DC6,0644,063E,0668,066D
0D,1DC7,0642,063D,0666,066B
0D,1DC8,0642,063D,0667,066C
0D,1DC9,0645,0640,0669,066F
0D,1DCA,0646,0640,0669,0670
0D,1DCB,0644,063E,0667,066E
0D,1DCC,0643,063C,0666,066D
0D,1DCD,0643,063D,0666,066D
0D,1DCE,0645,063E,0669,0671
0D,1DCF,0646,063F,0669,0670
0D,1DD0,0644,063E,0667,066F
0D,1DD1,0642,063C,0666,066D
0D,1DD2,0642,063D,0666,066D
0D,1DD3,0644,063F,0669,066F
0D,1DD4,0644,0640,066A,066F
0D,1DD5,0643,063E,0669,066E
0D,1DD6,0641,063D,0666,066B
0D,1DD7,0641,063D,0667,066B
0D,1DD8,0644,0640,066A,066E
0D,1DD9,0644,063F,0669,066F
0D,1DDA,0643,063E,0668,066D
0D,1DDB,0642,063D,0667,066C
0D,1DDC,0642,063D,0667,066D
0D,1DDD,0645,063F,066A,066F
0D,1DDE,0645,0640,066A,066F
0D,1DDF,0643,063F,0668,066D
0D,1DE0,0642,063D,0666,066C
0D,1DE1,0641,063C,0667,066C
0D,1DE2,0645,063F,0669,066F
0D,1DE3,0645,0640,066A,066F
0D,1DE4,0643,063E,0668,066E
0D,1DE5,0643,063D,0667,066C
0D,1DE6,0642,063D,0667,066D
0D,1DE7,0645,063F,0669,0670
0D,1DE8,0645,063F,0669,0670
0D,1DE9,0643,063E,0668,066F
0D,1DEA,0642,063D,0666,066D
0D,1DEB,0643,063D,0666,066C
0D,1DEC,0645,063F,0669,066F
0D,1DED,0645,063F,066A,0670
0D,1DEE,0643,063E,0668,066E
0D,1DEF,0641,063C,0666,066C
0D,1DF0,0642,063E,0667,066C
0D,1DF1,0644,0640,066A,066E
0D,1DF2,0644,063F,0669,0670
0D,1DF3,0643,063E,0668,066D
0D,1DF4,0642,063D,0666,066C
0D,1DF5,0642,063D,0666,066D
0D,1DF6,0645,0640,0669,066E
0D,1DF7,0645,0640,066A,066F
0D,1DF8,0644,063D,0667,066E
0D,1DF9,0641,063C,0667,066C
0D,1DFA,0642,063D,0666,066D
0D,1DFB,0645,0640,0669,066E
0D,1DFC,0645,063F,066A,066F
0D,1DFD,0644,063E,0667,066E
0D,1DFE,0642,063D,0666,066C
0D,1DFF,0642,063D,0667,066D
0D,1E00,0645,063F,0669,066F
0D,1E01,0645,063F,0669,066F
0D,1E02,0643,063F,0668,066D
0D,1E03,0642,063D,0667,066C
0D,1E04,0642,063D,0667,066D
0D,1E05,0645,063F,0669,066F
0D,1E06,0645,0640,0669,066F
0D,1E07,0643,063E,0668,066E
0D,1E08,0641,063D,0666,066C
0D,1E09,0642,063E,0667,066C
0D,1E0A,0645,063F,0669,0670
0D,1E0B,0645,063F,0669,066F
0D,1E0C,0644,063E,0667,066D
0D,1E0D,0642,063D,0666,066C
0D,1E0E,0642,063D,0667,066D
0D,1E0F,0645,0640,0669,066F
0D,1E10,0645,0640,066A,066F
0D,1E11,0643,063E,0669,066D
0D,1E12,0642,063D,0666,066C
0D,1E13,0643,063D,0666,066C
0D,1E14,0645,063F,0669,066F
0D,1E15,0645,063F,0669,066E
0D,1E16,0643,063E,0668,066D
0D,1E17,0642,063D,0666,066C
0D,1E18,0642,063D,0668,066D
0D,1E19,0645,0640,0669,066F
0D,1E1A,0645,063F,066A,066F
0D,1E1B,0643,063F,0668,066D
0D,1E1C,0642,063D,0666,066C
0D,1E1D,0642,063C,0667,066D
0D,1E1E,0645,063F,0669,0670
0D,1E1F,0645,0640,0669,066F
0D,1E20,0643,063E,0667,066D
0D,1E21,0642,063D,0666,066B
0D,1E22,0642,063D,0667,066D
0D,1E23,0645,0640,066A,066F
0D,1E24,0644,0640,066A,066F
0D,1E25,0643,063F,0668,066D
0D,1E26,0641,063D,0666,066B
0D,1E27,0641,063D,0667,066C
0D,1E28,0644,0640,0669,066E
0D,1E29,0644,063F,0669,066F
0D,1E2A,0643,063E,0668,066D
0D,1E2B,0641,063D,0666,066C
0D,1E2C,0642,063D,0666,066C
0D,1E2D,0645,063F,0669,066F
0D,1E2E,0645,063F,066A,066F
0D,1E2F,0644,063E,0667,066D
0D,1E30,0642,063D,0666,066C
0D,1E31,0643,063E,0667,066D
0D,1E32,0645,0640,0669,066F
0D,1E33,0645,0640,066A,0670
0D,1E34,0643,063E,0667,066D
0D,1E35,0641,063C,0666,066C
0D,1E36,0642,063D,0666,066D
0D,1E37,0645,0640,0669,066E
0D,1E38,0645,063F,0669,066F
0D,1E39,0643,063D,0668,066F
0D,1E3A,0641,063C,0666,066C
0D,1E3B,0643,063D,0666,066D
0D,1E3C,0645,0640,066A,066F
0D,1E3D,0644,063F,066A,066F
0D,1E3E,0644,063E,0667,066D
0D,1E3F,0642,063D,0666,066B
0D,1E40,0642,063D,0668,066D
0D,1E41,0644,063F,066A,066F
0D,1E42,0645,063F,066A,066F
0D,1E43,0643,063F,0668,066D
0D,1E44,0641,063C,0666,066B
0D,1E45,0642,063D,0667,066C
0D,1E46,0644,0640,066A,066F
0D,1E47,0645,0640,0668,066F
0D,1E48,0643,063D,0668,066E
0D,1E49,0642,063D,0665,066C
0D,1E4A,0643,063D,0667,066C
0D,1E4B,0644,063F,0669,066F
0D,1E4C,0645,063F,0669,066F
0D,1E4D,0643,063D,0668,066E
0D,1E4E,0642,063D,0665,066C
0D,1E4F,0642,063D,0667,066D
0D,1E50,0645,0640,066A,066F
0D,1E51,0645,063F,0669,066F
0D,1E52,0644,063E,0668,066E
0D,1E53,0642,063D,0665,066B
0D,1E54,0642,063D,0667,066D
0D,1E55,0645,063F,0669,066F
0D,1E56,0645,063F,0668,066F
0D,1E57,0643,063D,0667,066E
0D,1E58,0642,063C,0666,066D
0D,1E59,0642,063D,0667,066D
0D,1E5A,0645,0640,0669,066F
0D,1E5B,0644,063F,066A,066F
0D,1E5C,0643,063E,0668,066D
0D,1E5D,0642,063D,0666,066B
0D,1E5E,0642,063E,0667,066C
0D,1E5F,0644,063F,0669,066F
0D,1E60,0645,063F,0669,066E
0D,1E61,0642,063F,0668,066D
0D,1E62,0641,063D,0667,066B
0D,1E63,0642,063D,0667,066C
0D,1E64,0644,063F,066A,066F
0D,1E65,0645,0640,0669,0670
0D,1E66,0644,063E,0667,066E
0D,1E67,0642,063D,0666,066C
0D,1E68,0643,063D,0667,066E
0D,1E69,0645,0640,0669,066F
0D,1E6A,0645,063F,0669,0670
0D,1E6B,0643,063E,0668,066E
0D,1E6C,0643,063C,0666,066C
0D,1E6D,0643,063D,0667,066D
0D,1E6E,0645,0640,0669,066F
0D,1E6F,0644,063F,0669,066F
0D,1E70,0643,063E,0668,066D
0D,1E71,0642,063C,0666,066C
0D,1E72,0642,063E,0667,066C
0D,1E73,0645,0640,0669,066F
0D,1E74,0644,063F,066A,066F
0D,1E75,0643,063F,0668,066D
0D,1E76,0641,063D,0666,066C
0D,1E77,0643,063F,0669,066D
0D,1E78,0644,0640,066A,066E
0D,1E79,0645,0640,0669,066E
0D,1E7A,0643,063F,0668,066E
0D,1E7B,0641,063C,0666,066C
0D,1E7C,0643,063D,0667,066D
0D,1E7D,0645,063F,0669,066F
0D,1E7E,0645,063F,0669,066F
0D,1E7F,0644,063E,0667,066D
0D,1E80,0641,063D,0666,066C
0D,1E81,0643,063E,0667,066D
0D,1E82,0645,0640,0669,066F
0D,1E83,0644,063F,066A,066F
0D,1E84,0644,063E,0668,066E
0D,1E85,0642,063D,0666,066B
0D,1E86,0642,063E,0668,066D
0D,1E87,0645,063F,0669,066F
0D,1E88,0645,063F,0669,066F
0D,1E89,0644,063E,0667,066E
0D,1E8A,0642,063C,0666,066C
0D,1E8B,0643,063D,0667,066E
0D,1E8C,0644,0640,066A,066F
0D,1E8D,0644,063F,0669,066F
0D,1E8E,0643,063D,0668,066D
0D,1E8F,0641,063C,0666,066C
0D,1E90,0642,063E,0667,066D
0D,1E91,0644,0640,0669,066F
0D,1E92,0644,063F,0669,066F
0D,1E93,0643,063E,0668,066D
0D,1E94,0642,063C,0667,066B
0D,1E95,0642,063D,0667,066D
0D,1E96,0643,063F,066A,066F
0D,1E97,0643,0640,0669,066D
0D,1E98,0642,063E,0667,066C
0D,1E99,0641,063C,0666,066B
0D,1E9A,0642,063E,0667,066D
0D,1E9B,0645,063F,0669,066F
0D,1E9C,0644,063F,066A,066E
0D,1E9D,0643,063E,0667,066C
0D,1E9E,0641,063C,0666,066C
0D,1E9F,0643,063E,0668,066E
0D,1EA0,0646,063F,0669,0670
0D,1EA1,0646,063E,0669,0670
0D,1EA2,0643,063D,0667,066D
0D,1EA3,0643,063D,0665,066C
0D,1EA4,0644,063E,0667,066E
0D,1EA5,0645,063F,0669,0670
0D,1EA6,0645,063F,0669,066F
0D,1EA7,0644,063D,0667,066E
0D,1EA8,0641,063D,0665,066B
0D,1EA9,0642,063E,0667,066C
0D,1EAA,0643,063F,0669,066E
0D,1EAB,0643,063F,0669,066E
0D,1EAC,0642,063F,0667,066C
0D,1EAD,0641,063D,0667,066B
0D,1EAE,0642,063E,0668,066D
0D,1EAF,0645,0640,0669,066F
0D,1EB0,0645,0640,0669,066E
0D,1EB1,0643,063E,0667,066D
0D,1EB2,0641,063D,0666,066B
0D,1EB3,0642,063E,0667,066C
0D,1EB4,0645,0640,0669,066F
0D,1EB5,0644,0640,0669,066E
0D,1EB6,0642,063E,0667,066D
0D,1EB7,0642,063B,0665,066B
0D,1EB8,0643,063D,0667,066D
0D,1EB9,0645,063F,0669,066F
0D,1EBA,0645,063E,0668,0670
0D,1EBB,0644,063D,0665,066D
0D,1EBC,0642,063B,0665,066B
0D,1EBD,0643,063C,0667,066F
0D,1EBE,0645,063F,0669,0670
0D,1EBF,0645,063F,0668,066E
0D,1EC0,0643,063E,0667,066E
0D,1EC1,0641,063D,0666,066C
0D,1EC2,0643,063E,0668,066D
0D,1EC3,0645,0640,0669,066E
0D,1EC4,0644,0640,066A,066E
0D,1EC5,0643,063F,0668,066D
0D,1EC6,0641,063D,0666,066B
0D,1EC7,0642,063D,0668,066C
0D,1EC8,0644,0640,066A,066E
0D,1EC9,0644,0640,0669,066E
0D,1ECA,0643,063E,0668,066D
0D,1ECB,0642,063D,0667,066C
0D,1ECC,0643,063E,0669,066F
0D,1ECD,0646,0641,066A,0670
0D,1ECE,0645,063F,0669,066F
0D,1ECF,0644,063E,0668,066E
0D,1ED0,0642,063C,0666,066C
0D,1ED1,0643,063E,0667,066D
0D,1ED2,0646,0640,0669,0670
0D,1ED3,0645,063F,0669,066F
0D,1ED4,0643,063E,0667,066D
0D,1ED5,0641,063D,0665,066B
0D,1ED6,0642,063D,0667,066D
0D,1ED7,0644,063E,0669,066F
0D,1ED8,0644,063E,0667,066E
0D,1ED9,0642,063D,0666,066D
0D,1EDA,0641,063D,0667,066C
0D,1EDB,0644,063E,0668,066F
0D,1EDC,0645,0640,066A,0670
0D,1EDD,0645,063F,0669,066F
0D,1EDE,0643,063F,0667,066D
0D,1EDF,0641,063C,0665,066C
0D,1EE0,0643,063E,0668,066D
0D,1EE1,0645,0641,066A,066F
0D,1EE2,0644,0640,066A,066F
0D,1EE3,0643,063F,0667,066D
0D,1EE4,0641,063D,0666,066B
0D,1EE5,0643,063E,0668,066D
0D,1EE6,0644,0640,066A,066F
0D,1EE7,0644,0640,0669,066D
0D,1EE8,0642,063E,0668,066D
0D,1EE9,0641,063D,0666,066C
0D,1EEA,0644,063F,0668,066E
0D,1EEB,0645,063F,066A,0670
0D,1EEC,0645,0640,066A,066F
0D,1EED,0643,063E,0668,066D
0D,1EEE,0642,063C,0665,066C
0D,1EEF,0644,063E,0668,066F
0D,1EF0,0645,0640,0669,066F
0D,1EF1,0644,063E,0669,066E
0D,1EF2,0642,063E,0667,066D
0D,1EF3,0641,063D,0666,066B
0D,1EF4,0643,063E,0667,066D
0D,1EF5,0644,063F,0669,066F
0D,1EF6,0644,063F,0669,066E
0D,1EF7,0643,063E,0667,066C
0D,1EF8,0641,063C,0666,066C
0D,1EF9,0643,063E,0668,066E
0D,1EFA,0645,063F,0669,066F
0D,1EFB,0644,063F,0669,066F
0D,1EFC,0643,063E,0667,066D
0D,1EFD,0642,063D,0665,066B
0D,1EFE,0643,063E,0668,066D
0D,1EFF,0645,0640,066A,066F
0D,1F00,0645,0640,0669,066E
0D,1F01,0643,063E,0668,066E
0D,1F02,0642,063D,0666,066C
0D,1F03,0643,063E,0667,066D
0D,1F04,0644,063F,0669,066F
0D,1F05,0644,063F,0668,066E
0D,1F06,0643,063D,0666,066D
0D,1F07,0642,063C,0665,066C
0D,1F08,0644,063E,0668,066E
0D,1F09,0645,0640,0669,066F
0D,1F0A,0645,063F,0668,066F
0D,1F0B,0643,063D,0667,066D
0D,1F0C,0642,063C,0666,066B
0D,1F0D,0643,063E,0668,066D
0D,1F0E,0645,063F,0669,066F
0D,1F0F,0645,063F,0668,066E
0D,1F10,0642,063D,0667,066D
0D,1F11,0641,063D,0666,066C
0D,1F12,0643,063F,0668,066E
0D,1F13,0645,0640,066A,0670
0D,1F14,0644,063F,0669,066E
0D,1F15,0642,063E,0667,066C
0D,1F16,0642,063D,0666,066B
0D,1F17,0643,063E,0668,066E
0D,1F18,0644,063F,066A,066F
0D,1F19,0645,063F,0669,066E
0D,1F1A,0643,063E,0668,066E
0D,1F1B,0641,063E,0667,066C
0D,1F1C,0643,063E,0667,066E
0D,1F1D,0644,063E,0669,066E
0D,1F1E,0644,063F,0669,066E
0D,1F1F,0643,063D,0667,066D
0D,1F20,0642,063C,0666,066C
0D,1F21,0643,063E,0667,066D
0D,1F22,0645,063F,0669,0670
0D,1F23,0646,063E,0668,066F
0D,1F24,0643,063D,0667,066D
0D,1F25,0642,063C,0664,066C
0D,1F26,0643,063E,0668,066E
0D,1F27,0645,063F,066A,066F
0D,1F28,0644,063E,0667,066E
0D,1F29,0642,063E,0667,066C
0D,1F2A,0641,063D,0666,066B
0D,1F2B,0644,063E,0668,066E
0D,1F2C,0645,0640,066A,066F
0D,1F2D,0644,063E,066A,066F
0D,1F2E,0642,063E,0667,066C
0D,1F2F,0641,063C,0666,066C
0D,1F30,0644,063F,0669,066E
0D,1F31,0645,0640,066A,066F
0D,1F32,0644,063E,0669,066F
0D,1F33,0643,063D,0668,066E
0D,1F34,0641,063C,0666,066C
0D,1F35,0642,063D,0668,066D
0D,1F36,0644,0640,066A,066F
0D,1F37,0643,063F,0669,066E
0D,1F38,0642,063E,0667,066D
0D,1F39,0641,063C,0666,066C
0D,1F3A,0644,063E,0667,066E
0D,1F3B,0645,063F,0669,066F
0D,1F3C,0643,063E,0669,066F
0D,1F3D,0643,063D,0667,066D
0D,1F3E,0642,063C,0665,066C
0D,1F3F,0643,063D,0668,066E
0D,1F40,0645,063F,0669,0670
0D,1F41,0645,063E,0669,066E
0D,1F42,0643,063D,0667,066D
0D,1F43,0641,063C,0665,066C
0D,1F44,0644,063D,0667,066F
0D,1F45,0645,063F,0669,066F
0D,1F46,0644,063F,0668,066D
0D,1F47,0642,063D,0667,066C
0D,1F48,0642,063C,0665,066C
