0C,08B3,0621,0630,0666,0658
0C,08B4,0620,0630,0666,0657
0C,08B5,061F,062F,0665,0656
0C,08B6,061D,062D,0665,0656
0C,08B7,061E,062E,0665,0655
0C,08B8,0620,0630,0666,0657
0C,08B9,0620,0630,0666,0658
0C,08BA,061F,062F,0666,0656
0C,08BB,061D,062D,0665,0655
0C,08BC,061D,062D,0664,0655
0C,08BD,0620,0630,0666,0657
0C,08BE,0620,0631,0666,0657
0C,08BF,061F,062F,0665,0656
0C,08C0,061E,062E,0665,0655
0C,08C1,061E,062D,0664,0655
0C,08C2,061F,062F,0666,0657
0C,08C3,061F,0630,0666,0658
0C,08C4,061F,062E,0665,0657
0C,08C5,061E,062D,0664,0655
0C,08C6,061D,062E,0664,0655
0C,08C7,0620,0631,0666,0657
0C,08C8,0620,0630,0666,0658
0C,08C9,061F,062F,0666,0657
0C,08CA,061E,062D,0665,0655
0C,08CB,061E,062E,0664,0656
0C,08CC,0620,0630,0665,0657
0C,08CD,0620,0631,0666,0657
0C,08CE,061F,062F,0666,0657
0C,08CF,061D,062D,0665,0655
0C,08D0,061D,062D,0664,0655
0C,08D1,0620,0631,0667,0658
0C,08D2,0620,0631,0667,0657
0C,08D3,061F,062F,0666,0656
0C,08D4,061D,062E,0665,0656
0C,08D5,061D,062D,0664,0655
0C,08D6,061F,062F,0666,0657
0C,08D7,0620,0631,0666,0657
0C,08D8,061F,062F,0665,0656
0C,08D9,061E,062E,0665,0655
0C,08DA,061D,062D,0664,0655
0C,08DB,0620,0630,0666,0657
0C,08DC,0620,0631,0666,0657
0C,08DD,061E,062F,0666,0656
0C,08DE,061D,062D,0665,0655
0C,08DF,061D,062C,0664,0655
0C,08E0,0620,0630,0666,0657
0C,08E1,0620,0631,0666,0658
0C,08E2,061F,062F,0665,0656
0C,08E3,061E,062D,0664,0655
0C,08E4,061D,062E,0664,0654
0C,08E5,061F,0630,0666,0657
0C,08E6,0620,0630,0667,0658
0C,08E7,061F,062F,0666,0656
0C,08E8,061E,062D,0665,0655
0C,08E9,061D,062D,0664,0655
0C,08EA,061F,0630,0666,0657
0C,08EB,0620,0630,0666,0658
0C,08EC,0620,062F,0665,0656
0C,08ED,061F,062E,0664,0655
0C,08EE,061E,062D,0663,0655
0C,08EF,061F,0630,0666,0657
0C,08F0,0620,0631,0666,0658
0C,08F1,061F,062F,0666,0657
0C,08F2,061D,062D,0665,0656
0C,08F3,061E,062D,0664,0655
0C,08F4,0620,0631,0666,0657
0C,08F5,0620,0630,0666,0658
0C,08F6,061F,062F,0666,0656
0C,08F7,061E,062D,0664,0655
0C,08F8,061D,062D,0664,0655
0C,08F9,061F,0630,0666,0657
0C,08FA,0620,0631,0666,0658
0C,08FB,061F,062F,0666,0656
0C,08FC,061E,062D,0665,0655
0C,08FD,061D,062D,0664,0655
0C,08FE,0620,0630,0666,0658
0C,08FF,0620,0631,0667,0657
0C,0900,061F,062E,0666,0657
0C,0901,061D,062D,0665,0655
0C,0902,061D,062E,0665,0655
0C,0903,0620,0630,0666,0657
0C,0904,0620,0630,0666,0658
0C,0905,061F,062F,0665,0656
0C,0906,061E,062D,0665,0656
0C,0907,061D,062D,0664,0655
0C,0908,061F,0630,0666,0657
0C,0909,0620,0630,0666,0658
0C,090A,061F,062F,0666,0657
0C,090B,061E,062D,0665,0655
0C,090C,061E,062D,0664,0655
0C,090D,0620,0630,0666,0657
0C,090E,0621,0631,0666,0657
0C,090F,061F,062F,0665,0656
0C,0910,061E,062E,0664,0655
0C,0911,061E,062E,0663,0655
0C,0912,061E,062F,0667,0657
0C,0913,061F,0630,0667,0658
0C,0914,061F,062E,0666,0657
0C,0915,061E,062D,0664,0655
0C,0916,061D,062D,0664,0654
0C,0917,061F,0630,0666,0656
0C,0918,0620,0630,0666,0657
0C,0919,061F,062F,0666,0656
0C,091A,061E,062E,0664,0655
0C,091B,061D,062D,0664,0655
0C,091C,061F,062F,0665,0657
0C,091D,0620,0631,0666,0657
0C,091E,061E,062F,0666,0657
0C,091F,061D,062D,0665,0655
0C,0920,061D,062D,0665,0655
0C,0921,061E,0630,0666,0657
0C,0922,0620,0631,0666,0658
0C,0923,061F,062F,0665,0656
0C,0924,061E,062D,0665,0655
0C,0925,061D,062D,0664,0655
0C,0926,0620,0630,0665,0657
0C,0927,0620,0631,0666,0658
0C,0928,061F,062F,0666,0656
0C,0929,061D,062E,0665,0655
0C,092A,061D,062D,0665,0655
0C,092B,061F,0630,0666,0657
0C,092C,0621,0631,0666,0657
0C,092D,061F,062F,0666,0657
0C,092E,061E,062E,0665,0655
0C,092F,061D,062D,0664,0655
0C,0930,061F,062F,0666,0657
0C,0931,0620,0632,0666,0657
0C,0932,061F,062F,0666,0656
0C,0933,061E,062D,0665,0655
0C,0934,061D,062E,0664,0655
0C,0935,061F,0630,0665,0657
0C,0936,0620,0630,0666,0658
0C,0937,061F,062F,0666,0657
0C,0938,061E,062E,0665,0655
0C,0939,061C,062D,0665,0655
0C,093A,061E,062F,0666,0656
0C,093B,0620,0630,0666,0657
0C,093C,061F,062F,0666,0656
0C,093D,061E,062E,0664,0655
0C,093E,061E,062D,0664,0655
0C,093F,0620,0630,0666,0657
0C,0940,0620,0631,0667,0658
0C,0941,061F,062F,0665,0657
0C,0942,061E,062D,0665,0656
0C,0943,061D,062E,0665,0654
0C,0944,061F,062F,0666,0657
0C,0945,061F,0630,0666,0658
0C,0946,061F,062F,0665,0656
0C,0947,061E,062D,0665,0656
0C,0948,061C,062D,0664,0655
0C,0949,061F,062F,0665,0656
0C,094A,0620,0631,0666,0658
0C,094B,061F,062F,0666,0657
0C,094C,061F,062E,0664,0656
0C,094D,061E,062D,0664,0655
0C,094E,061F,062F,0666,0657
0C,094F,0620,0631,0666,0657
0C,0950,061E,062F,0665,0657
0C,0951,061D,062C,0665,0656
0C,0952,061D,062E,0664,0654
0C,0953,061F,062F,0666,0657
0C,0954,0620,0631,0666,0657
0C,0955,0620,0630,0666,0657
0C,0956,061E,062D,0665,0655
0C,0957,061D,062D,0664,0655
0C,0958,061F,062F,0665,0657
0C,0959,0620,0631,0666,0658
0C,095A,061E,062F,0666,0657
0C,095B,061E,062E,0665,0655
0C,095C,061D,062C,0664,0655
0C,095D,061F,062F,0666,0657
0C,095E,0621,0631,0666,0658
0C,095F,061F,062F,0665,0657
0C,0960,061E,062E,0665,0656
0C,0961,061E,062E,0664,0655
0C,0962,061E,062F,0666,0657
0C,0963,0620,0630,0666,0657
0C,0964,061F,062F,0665,0657
0C,0965,061E,062E,0665,0656
0C,0966,061D,062D,0664,0655
0C,0967,061F,062F,0666,0657
0C,0968,0620,0630,0666,0658
0C,0969,061F,062F,0666,0657
0C,096A,061E,062E,0665,0656
0C,096B,061D,062C,0664,0655
0C,096C,061E,062F,0666,0657
0C,096D,0620,0630,0666,0657
0C,096E,061F,062F,0666,0657
0C,096F,061E,062E,0665,0655
0C,0970,061E,062D,0664,0654
0C,0971,061F,062F,0666,0657
0C,0972,0620,0631,0666,0657
0C,0973,061F,062F,0666,0657
0C,0974,061E,062E,0666,0656
0C,0975,061C,062D,0665,0655
0C,0976,061F,062F,0665,0656
0C,0977,0620,0630,0666,0658
0C,0978,0620,0630,0665,0656
0C,0979,061F,062E,0665,0656
0C,097A,061D,062D,0664,0655
0C,097B,061F,062F,0665,0657
0C,097C,0621,0630,0666,0657
0C,097D,061E,062F,0666,0657
0C,097E,061D,062E,0665,0655
0C,097F,061D,062D,0664,0655
0C,0980,061F,062F,0665,0656
0C,0981,0620,0630,0666,0657
0C,0982,061F,0630,0665,0656
0C,0983,061E,062E,0665,0656
0C,0984,061D,062E,0664,0654
0C,0985,061E,062F,0665,0656
0C,0986,0620,0631,0666,0658
0C,0987,0620,0630,0665,0656
0C,0988,061F,062F,0665,0655
0C,0989,061D,062D,0665,0655
0C,098A,061F,062F,0666,0657
0C,098B,0620,0630,0666,0658
0C,098C,061F,062F,0666,0657
0C,098D,061E,062E,0665,0656
0C,098E,061D,062D,0664,0655
0C,098F,061E,062F,0665,0656
0C,0990,0620,0630,0666,0657
0C,0991,061F,062F,0666,0657
0C,0992,061E,062E,0665,0656
0C,0993,061D,062D,0664,0655
0C,0994,061F,062F,0665,0656
0C,0995,061F,0630,0666,0658
0C,0996,0620,062F,0665,0657
0C,0997,061F,062E,0665,0656
0C,0998,061E,062D,0664,0655
0C,0999,061F,062F,0665,0656
0C,099A,0620,0630,0667,0658
0C,099B,061F,0630,0666,0657
0C,099C,061F,062E,0665,0656
0C,099D,061D,062D,0664,0655
0C,099E,061E,062F,0665,0656
0C,099F,061F,0630,0666,0657
0C,09A0,061F,062F,0666,0658
0C,09A1,061E,062E,0666,0656
0C,09A2,061D,062D,0664,0655
0C,09A3,061F,062E,0665,0656
0C,09A4,0620,0631,0666,0657
0C,09A5,0620,0630,0666,0657
0C,09A6,061E,062E,0666,0656
0C,09A7,061D,062D,0665,0655
0C,09A8,061E,062E,0665,0656
0C,09A9,0620,0630,0666,0657
0C,09AA,061F,0630,0666,0657
0C,09AB,061E,062E,0666,0656
0C,09AC,061D,062D,0664,0655
0C,09AD,061F,062E,0665,0656
0C,09AE,0620,0631,0666,0657
0C,09AF,061F,0631,0666,0657
0C,09B0,061E,062E,0665,0656
0C,09B1,061E,062D,0664,0655
0C,09B2,061E,062F,0666,0656
0C,09B3,0621,0631,0667,0657
0C,09B4,0620,0630,0666,0657
0C,09B5,061E,062E,0665,0656
0C,09B6,061E,062E,0664,0654
0C,09B7,061E,062F,0665,0656
0C,09B8,061F,0630,0667,0658
0C,09B9,0620,0630,0666,0657
0C,09BA,061F,062F,0665,0656
0C,09BB,061D,062D,0665,0655
0C,09BC,061E,062E,0665,0656
0C,09BD,0620,0630,0667,0658
0C,09BE,061F,0630,0666,0657
0C,09BF,061F,062F,0666,0656
0C,09C0,061E,062C,0664,0655
0C,09C1,061F,062F,0665,0655
0C,09C2,0620,0630,0666,0657
0C,09C3,061F,0630,0666,0657
0C,09C4,061F,062F,0665,0656
0C,09C5,061D,062E,0664,0655
0C,09C6,061E,062E,0665,0656
0C,09C7,0620,0630,0667,0658
0C,09C8,0620,0630,0666,0657
0C,09C9,061F,062E,0665,0656
0C,09CA,061E,062D,0664,0655
0C,09CB,061E,062E,0665,0656
0C,09CC,061F,0630,0667,0658
0C,09CD,061F,0630,0666,0657
0C,09CE,061F,062E,0665,0656
0C,09CF,061D,062D,0664,0655
0C,09D0,061F,062F,0664,0655
0C,09D1,0620,0631,0666,0657
0C,09D2,0620,0630,0666,0658
0C,09D3,061F,062E,0665,0657
0C,09D4,061D,062D,0664,0655
0C,09D5,061E,062E,0665,0656
0C,09D6,061F,0631,0667,0657
0C,09D7,0620,0631,0665,0657
0C,09D8,061F,062E,0665,0656
0C,09D9,061D,062D,0665,0655
0C,09DA,061E,062D,0665,0656
0C,09DB,0620,0630,0666,0658
0C,09DC,0620,0630,0666,0657
0C,09DD,061E,062E,0665,0657
0C,09DE,061E,062D,0664,0655
0C,09DF,061E,062E,0665,0655
0C,09E0,0620,0631,0666,0658
0C,09E1,061F,0630,0666,0657
0C,09E2,061E,062F,0666,0656
0C,09E3,061D,062D,0664,0655
0C,09E4,061E,062E,0665,0655
0C,09E5,0620,0631,0666,0657
0C,09E6,0621,0630,0666,0657
0C,09E7,061E,062F,0666,0656
0C,09E8,061D,062E,0665,0655
0C,09E9,061E,062D,0665,0656
0C,09EA,0620,0630,0666,0658
0C,09EB,0621,0630,0666,0657
0C,09EC,061F,062F,0666,0656
0C,09ED,061D,062E,0665,0655
0C,09EE,061E,062E,0665,0656
0C,09EF,0620,0630,0666,0658
0C,09F0,0620,0631,0666,0658
0C,09F1,061F,062E,0666,0657
0C,09F2,061E,062E,0665,0655
0C,09F3,061E,062F,0665,0655
0C,09F4,0620,0631,0666,0657
0C,09F5,0620,062F,0665,0657
0C,09F6,061F,062F,0665,0656
0C,09F7,061D,062D,0664,0655
0C,09F8,061D,062E,0665,0655
0C,09F9,061F,0630,0666,0657
0C,09FA,0620,0630,0666,0657
0C,09FB,061F,062F,0665,0656
0C,09FC,061E,062E,0664,0655
0C,09FD,061E,062D,0664,0655
0C,09FE,0620,0630,0666,0657
0C,09FF,0621,0631,0666,0657
0C,0A00,061F,062F,0666,0656
0C,0A01,061D,062D,0665,0656
0C,0A02,061E,062E,0664,0655
0C,0A03,0620,0630,0666,0658
0C,0A04,0620,0630,0667,0658
0C,0A05,061F,062E,0665,0656
0C,0A06,061E,062D,0665,0656
0C,0A07,061E,062E,0665,0656
0C,0A08,0620,0631,0666,0657
0C,0A09,0620,0630,0666,0657
0C,0A0A,061F,062F,0665,0655
0C,0A0B,061E,062E,0664,0655
0C,0A0C,061E,062D,0665,0656
0C,0A0D,0620,0630,0666,0657
0C,0A0E,0620,0631,0666,0658
0C,0A0F,061F,062F,0665,0657
0C,0A10,061D,062D,0665,0656
0C,0A11,061E,062E,0665,0655
0C,0A12,061F,0630,0666,0658
0C,0A13,0620,0631,0667,0658
0C,0A14,0620,062F,0666,0656
0C,0A15,061E,062C,0665,0656
0C,0A16,061E,062D,0664,0655
0C,0A17,0620,0630,0666,0658
0C,0A18,0620,0630,0667,0658
0C,0A19,061F,062F,0665,0656
0C,0A1A,061E,062E,0665,0655
0C,0A1B,061D,062D,0665,0655
0C,0A1C,0620,062F,0666,0658
0C,0A1D,0620,0631,0666,0658
0C,0A1E,061E,062F,0665,0656
0C,0A1F,061E,062E,0665,0655
0C,0A20,061D,062D,0663,0655
0C,0A21,061F,0630,0666,0657
0C,0A22,0620,0632,0666,0658
0C,0A23,061F,062E,0665,0656
0C,0A24,061E,062E,0665,0655
0C,0A25,061D,062E,0664,0655
0C,0A26,0620,0630,0666,0658
0C,0A27,061F,0630,0667,0658
0C,0A28,061F,062F,0665,0656
0C,0A29,061E,062D,0664,0655
0C,0A2A,061D,062D,0664,0655
0C,0A2B,0620,0630,0666,0657
0C,0A2C,0621,0631,0666,0658
0C,0A2D,061F,062F,0666,0657
0C,0A2E,061E,062E,0665,0656
0C,0A2F,061D,062D,0664,0655
0C,0A30,061F,0630,0667,0657
0C,0A31,0620,0630,0666,0658
0C,0A32,061F,062E,0665,0657
0C,0A33,061E,062D,0664,0656
0C,0A34,061E,062D,0663,0654
0C,0A35,0620,0630,0666,0657
0C,0A36,0620,0632,0667,0658
0C,0A37,061F,062F,0666,0656
0C,0A38,061D,062D,0665,0655
0C,0A39,061D,062D,0665,0655
0C,0A3A,061F,0630,0666,0657
0C,0A3B,0620,0630,0666,0658
0C,0A3C,061F,062F,0665,0656
0C,0A3D,061E,062E,0664,0655
0C,0A3E,061D,062C,0664,0655
0C,0A3F,061F,0630,0666,0657
0C,0A40,0620,0631,0666,0657
0C,0A41,061F,0630,0666,0656
0C,0A42,061E,062D,0665,0656
0C,0A43,061D,062D,0664,0655
0C,0A44,0620,0630,0666,0658
0C,0A45,0620,0631,0666,0657
0C,0A46,061F,062F,0665,0656
0C,0A47,061D,062E,0665,0655
0C,0A48,061D,062D,0664,0654
0C,0A49,061F,062F,0666,0657
0C,0A4A,0620,0630,0667,0658
0C,0A4B,061F,062F,0665,0656
0C,0A4C,061E,062D,0664,0655
0C,0A4D,061D,062D,0664,0655
0C,0A4E,0620,0630,0666,0658
0C,0A4F,0620,0630,0666,0658
0C,0A50,061F,062F,0666,0657
0C,0A51,061D,062E,0666,0655
0C,0A52,061D,062D,0664,0654
0C,0A53,061F,0630,0666,0657
0C,0A54,0620,0631,0666,0658
0C,0A55,061F,062F,0665,0657
0C,0A56,061E,062E,0664,0656
0C,0A57,061E,062D,0664,0655
0C,0A58,061F,0630,0666,0657
0C,0A59,0620,0631,0667,0658
0C,0A5A,061F,062F,0666,0657
0C,0A5B,061D,062D,0665,0655
0C,0A5C,061C,062E,0664,0655
0C,0A5D,061F,0630,0666,0657
0C,0A5E,0621,0630,0666,0657
0C,0A5F,061F,0630,0665,0656
0C,0A60,061E,062E,0665,0655
0C,0A61,061D,062D,0664,0655
0C,0A62,061F,0630,0666,0657
0C,0A63,0620,0630,0666,0657
0C,0A64,061F,062F,0666,0657
0C,0A65,061E,062E,0665,0656
0C,0A66,061D,062D,0664,0655
0C,0A67,061F,0630,0666,0656
0C,0A68,0620,0631,0667,0657
0C,0A69,061F,062F,0666,0657
0C,0A6A,061E,062D,0665,0656
0C,0A6B,061D,062D,0665,0655
0C,0A6C,061F,0630,0666,0657
0C,0A6D,0620,0631,0667,0658
0C,0A6E,061F,0630,0665,0656
0C,0A6F,061E,062E,0665,0655
0C,0A70,061E,062D,0664,0655
0C,0A71,0620,0630,0666,0657
0C,0A72,0620,0631,0666,0658
0C,0A73,061E,062F,0666,0657
0C,0A74,061E,062E,0665,0655
0C,0A75,061E,062D,0665,0656
0C,0A76,061F,062F,0666,0657
0C,0A77,0620,0631,0666,0657
0C,0A78,061F,0630,0665,0657
0C,0A79,061E,062D,0664,0655
0C,0A7A,061D,062D,0664,0654
0C,0A7B,061F,062F,0666,0657
0C,0A7C,0621,0630,0667,0658
0C,0A7D,061F,0630,0666,0657
0C,0A7E,061E,062E,0665,0656
0C,0A7F,061C,062D,0664,0655
0C,0A80,0620,0630,0666,0657
0C,0A81,0620,0631,0666,0658
0C,0A82,061F,0630,0665,0656
0C,0A83,061F,062E,0664,0655
0C,0A84,061D,062D,0664,0655
0C,0A85,061F,0630,0666,0657
0C,0A86,0620,0631,0667,0658
0C,0A87,061F,0630,0666,0657
0C,0A88,061E,062E,0665,0656
0C,0A89,061D,062E,0664,0655
0C,0A8A,061F,062F,0665,0656
0C,0A8B,0620,0631,0666,0658
0C,0A8C,0620,062F,0665,0657
0C,0A8D,061E,062E,0665,0657
0C,0A8E,061D,062D,0664,0655
0C,0A8F,061F,062F,0666,0656
0C,0A90,0620,0631,0667,0658
0C,0A91,0620,0630,0666,0657
0C,0A92,061E,062E,0665,0656
0C,0A93,061E,062D,0664,0656
0C,0A94,061F,062F,0665,0656
0C,0A95,0620,0630,0666,0657
0C,0A96,061F,062F,0666,0657
0C,0A97,061E,062E,0665,0656
0C,0A98,061D,062D,0664,0654
0C,0A99,061E,062F,0666,0656
0C,0A9A,0620,0631,0666,0657
0C,0A9B,061F,0630,0666,0657
0C,0A9C,061E,062E,0666,0656
0C,0A9D,061D,062D,0665,0655
0C,0A9E,061F,062F,0665,0657
0C,0A9F,0620,0631,0667,0658
0C,0AA0,061F,0630,0666,0656
0C,0AA1,061E,062E,0665,0656
0C,0AA2,061E,062D,0664,0655
0C,0AA3,061F,062F,0665,0657
0C,0AA4,0620,0631,0666,0658
0C,0AA5,061F,0630,0666,0657
0C,0AA6,061E,062E,0666,0655
0C,0AA7,061D,062D,0664,0655
0C,0AA8,061E,062F,0666,0657
0C,0AA9,0620,0630,0666,0657
0C,0AAA,061F,062F,0665,0657
0C,0AAB,061E,062E,0665,0655
0C,0AAC,061D,062D,0664,0654
0C,0AAD,061F,062F,0666,0656
0C,0AAE,0620,0631,0667,0658
0C,0AAF,0620,0630,0666,0657
0C,0AB0,061E,062E,0665,0656
0C,0AB1,061D,062D,0665,0655
0C,0AB2,061E,062E,0665,0656
0C,0AB3,0620,0630,0666,0658
0C,0AB4,061F,0630,0667,0657
0C,0AB5,061F,062E,0665,0656
0C,0AB6,061E,062D,0664,0655
0C,0AB7,061E,062F,0666,0656
0C,0AB8,0620,0630,0667,0658
0C,0AB9,061F,062F,0666,0658
0C,0ABA,061F,062E,0665,0656
0C,0ABB,061E,062D,0664,0655
0C,0ABC,061F,062F,0665,0656
0C,0ABD,0620,0630,0666,0657
0C,0ABE,061F,0630,0666,0657
0C,0ABF,061F,062E,0665,0656
0C,0AC0,061D,062E,0665,0654
0C,0AC1,061E,062F,0665,0657
0C,0AC2,0620,0630,0667,0658
0C,0AC3,061F,0630,0666,0656
0C,0AC4,061E,062E,0666,0656
0C,0AC5,061D,062D,0664,0655
0C,0AC6,061F,062F,0665,0656
0C,0AC7,0620,0630,0666,0658
0C,0AC8,061F,0630,0666,0657
0C,0AC9,061E,062E,0666,0656
0C,0ACA,061E,062C,0664,0655
0C,0ACB,061F,062F,0665,0656
0C,0ACC,0620,0631,0666,0657
0C,0ACD,061F,0630,0666,0657
0C,0ACE,061F,062F,0665,0656
0C,0ACF,061D,062D,0665,0655
0C,0AD0,061E,062E,0665,0656
0C,0AD1,061F,0631,0666,0657
0C,0AD2,0620,0631,0666,0657
0C,0AD3,061E,062E,0666,0656
0C,0AD4,061D,062D,0665,0654
0C,0AD5,061E,062E,0665,0656
0C,0AD6,0620,0630,0666,0658
0C,0AD7,061F,0630,0666,0657
0C,0AD8,061E,062E,0665,0656
0C,0AD9,061D,062C,0665,0655
0C,0ADA,061E,062F,0665,0656
0C,0ADB,061F,0630,0666,0657
0C,0ADC,061F,0630,0666,0658
0C,0ADD,061E,062F,0665,0656
0C,0ADE,061D,062D,0665,0654
0C,0ADF,061E,062F,0665,0656
0C,0AE0,0620,0631,0666,0658
0C,0AE1,0620,0630,0666,0657
0C,0AE2,061E,062F,0666,0656
0C,0AE3,061D,062E,0665,0655
0C,0AE4,061E,062E,0665,0656
0C,0AE5,0620,0630,0666,0658
0C,0AE6,0620,0630,0666,0657
0C,0AE7,061F,062E,0665,0656
0C,0AE8,061D,062D,0664,0655
0C,0AE9,061E,062E,0665,0655
0C,0AEA,0620,0631,0666,0658
0C,0AEB,0620,0630,0666,0657
0C,0AEC,061F,062F,0666,0656
0C,0AED,061E,062D,0664,0655
0C,0AEE,061D,062E,0665,0655
0C,0AEF,061F,0631,0666,0657
0C,0AF0,0620,0630,0666,0658
0C,0AF1,061F,062E,0666,0657
0C,0AF2,061D,062D,0664,0655
0C,0AF3,061E,062D,0665,0656
0C,0AF4,061F,0630,0666,0657
0C,0AF5,0620,0631,0666,0657
0C,0AF6,061F,062E,0665,0656
0C,0AF7,061E,062D,0664,0655
0C,0AF8,061F,062E,0665,0656
0C,0AF9,0620,0630,0666,0657
0C,0AFA,061F,0631,0666,0658
0C,0AFB,061E,062F,0666,0656
0C,0AFC,061D,062C,0665,0655
0C,0AFD,061D,062E,0665,0655
0C,0AFE,0620,0630,0665,0657
0C,0AFF,061F,0630,0666,0658
0C,0B00,061F,062F,0666,0656
0C,0B01,061E,062D,0665,0655
0C,0B02,061E,062E,0665,0656
0C,0B03,0620,0631,0666,0657
0C,0B04,0620,0631,0666,0657
0C,0B05,061F,062F,0666,0656
0C,0B06,061D,062D,0665,0655
0C,0B07,061E,062D,0664,0656
0C,0B08,061F,0630,0666,0658
0C,0B09,061F,0631,0667,0657
0C,0B0A,061F,062F,0666,0656
0C,0B0B,061D,062D,0665,0655
0C,0B0C,061D,062E,0665,0655
0C,0B0D,061F,0630,0666,0657
0C,0B0E,061F,0630,0666,0657
0C,0B0F,061E,062F,0665,0656
0C,0B10,061D,062D,0665,0655
0C,0B11,061D,062E,0665,0655
0C,0B12,0620,0630,0666,0657
0C,0B13,0621,0630,0666,0658
0C,0B14,061F,062F,0665,0656
0C,0B15,061E,062D,0665,0654
0C,0B16,061D,062D,0664,0655
0C,0B17,061F,0630,0666,0657
0C,0B18,061F,0631,0666,0657
0C,0B19,061E,062F,0666,0656
0C,0B1A,061D,062D,0664,0655
0C,0B1B,061E,062E,0665,0655
0C,0B1C,061F,0630,0666,0657
0C,0B1D,0620,0630,0666,0658
0C,0B1E,061F,062F,0665,0656
0C,0B1F,061E,062E,0664,0655
0C,0B20,061D,062E,0664,0655
0C,0B21,061F,0630,0667,0657
0C,0B22,0620,0630,0666,0658
0C,0B23,061F,062E,0665,0656
0C,0B24,061D,062D,0664,0654
0C,0B25,061D,062D,0665,0655
0C,0B26,061F,0630,0666,0657
0C,0B27,0620,0631,0666,0657
0C,0B28,061E,062F,0666,0657
0C,0B29,061E,062E,0664,0655
0C,0B2A,061D,062D,0664,0655
0C,0B2B,061F,0630,0666,0657
0C,0B2C,0620,0630,0666,0657
0C,0B2D,061E,062F,0666,0656
0C,0B2E,061E,062D,0665,0656
