,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,1.7661610193499566,-1.280337086955324,0.0068006182380216385,-0.014837712519319939,1653,1604,1583,1630,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
1,0.02,1.7619139445576142,-1.2895831644025613,0.006804825239715435,-0.014846891432106402,1652,1603,1582,1629,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
2,0.04,1.7725217942744367,-0.9553969600141308,0.0067943174799258805,-0.014515132798023472,1654,1606,1585,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
3,0.06,1.774639434171596,-1.2618791873647552,0.006792219820932387,-0.014819388700216115,1655,1606,1585,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
4,0.08,2.2391962294860503,-1.4243657908144574,0.006332046332046332,-0.014980694980694981,1654,1604,1585,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
5,0.1,2.0761981059729857,-1.2849586961678963,0.006493506493506494,-0.014842300556586271,1652,1603,1583,1630,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
6,0.12,1.7597884360561862,-0.9825405442960378,0.006806930693069307,-0.014542079207920793,1651,1603,1582,1628,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
7,0.14,1.927373732330623,-1.1132253187047425,0.006640926640926641,-0.014671814671814672,1654,1605,1585,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
8,0.16,1.7767557668836336,-0.9463714389854125,0.006790123456790123,-0.014506172839506172,1655,1607,1586,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
9,0.18,1.6177176721633053,-1.1086617329628208,0.006947660954145438,-0.014667284236529257,1655,1606,1585,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
10,0.2,1.9232295915864768,-1.1223609530272345,0.006645031679802195,-0.014680883943749034,1653,1604,1584,1630,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
11,0.22,2.2312885613967532,-1.1315078885828456,0.0063398793876604295,-0.014689964434822947,1651,1603,1583,1630,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
12,0.24,1.7725217942744367,-1.5775818139086315,0.0067943174799258805,-0.015132798023471278,1655,1605,1584,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
