,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,2.084296140951614,-1.2664893869613802,0.006485484867201977,-0.014823965410747375,1654,1605,1585,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
1,0.02,1.6263700573586908,-1.0904355385579247,0.006939090208172706,-0.014649190439475714,1657,1608,1587,1633,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
2,0.04,1.6263700573586908,-1.4010962258224424,0.006939090208172706,-0.014957594448727834,1657,1608,1586,1634,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
3,0.06,2.0883376602603922,-1.2572718335703517,0.006481481481481481,-0.014814814814814815,1655,1606,1586,1633,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
4,0.08,1.9253023021780376,-0.8065551175522678,0.006642978526185695,-0.014367372161285339,1653,1605,1585,1630,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
5,0.1,1.7725217942744367,-0.9553969600141308,0.0067943174799258805,-0.014515132798023472,1654,1606,1585,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
6,0.12,2.092374193117217,-1.2480656528546952,0.006477483035163479,-0.014805675508945095,1656,1607,1587,1634,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
7,0.14,2.092374193117217,-1.2480656528546952,0.006477483035163479,-0.014805675508945095,1656,1607,1587,1634,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
8,0.16,1.6198827716382267,-1.10410096468393,0.0069455162833770645,-0.01466275659824047,1655,1607,1585,1632,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
9,0.18,1.9253023021780376,-1.4290283314902847,0.006642978526185695,-0.01498532365209331,1654,1604,1584,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
10,0.2,1.927373732330623,-1.1132253187047425,0.006640926640926641,-0.014671814671814672,1654,1605,1585,1631,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
11,0.22,1.7809845155907826,-1.5587742520080567,0.006785934608266502,-0.015114127082048118,1657,1607,1586,1634,-1009.5253345406992,8.631557421172332,1007.3172784551975,13.66594710650665
