,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,54.2575298668106,-2.4834771550712063,-0.011298560594335242,-0.0038693700665531653,1603,1591,1627,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
1,0.02,54.26964584556774,-2.1301185025278704,-0.011309062742060418,-0.003563129357087529,1601,1590,1626,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
2,0.04,53.92006501092829,-1.7749374525996167,-0.011006045574329562,-0.0032553092543791662,1600,1590,1625,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
3,0.06,54.438133819678356,-1.9483203720232314,-0.011455108359133126,-0.003405572755417957,1602,1591,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
4,0.08,54.61050278585747,-1.410897165964078,-0.011604518025684667,-0.002939811233173449,1602,1592,1630,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
5,0.1,54.26156602529114,-1.4129978801091634,-0.011302059142282087,-0.002941631831552872,1601,1592,1628,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
6,0.12,54.26964584556774,-1.4151011977729422,-0.011309062742060418,-0.002943454686289698,1600,1591,1627,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
7,0.14,54.63956596685406,-1.4182610664635165,-0.011629710032563188,-0.002946193208249341,1598,1589,1626,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
8,0.16,54.26156602529114,-1.4129978801091634,-0.011302059142282087,-0.002941631831552872,1601,1592,1628,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
9,0.18,54.434043637763864,-1.5899827901847592,-0.01145156298359641,-0.0030950170225936243,1602,1592,1629,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
10,0.2,54.2575298668106,-1.7691238502897375,-0.011298560594335242,-0.0032502708559046588,1602,1592,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
11,0.22,54.27368951201486,-1.7737732906741825,-0.011312567797923447,-0.0032543003254300326,1600,1590,1626,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
12,0.24,53.92006501092829,-1.7749374525996167,-0.011006045574329562,-0.0032553092543791662,1600,1590,1625,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
13,0.26,54.438133819678356,-1.5910884291290313,-0.011455108359133126,-0.0030959752321981426,1601,1592,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
14,0.28,54.073004637362665,-1.5888778354230026,-0.011138613861386138,-0.003094059405940594,1603,1593,1629,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
15,0.3,54.25349620633934,-1.7679632886774514,-0.011295064211666409,-0.0032492650471917066,1603,1592,1629,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
16,0.32,54.09291515577518,-1.5944094574174803,-0.011155872327238922,-0.0030988534242330336,1600,1591,1626,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
17,0.34,54.28178436917602,-1.7761023365978834,-0.011319584431694837,-0.003256318809117693,1599,1589,1625,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
18,0.36,54.26156602529114,-1.7702851306272829,-0.011302059142282087,-0.003251277287505806,1602,1591,1628,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
19,0.38,54.61050278585747,-1.7679632886774514,-0.011604518025684667,-0.0032492650471917066,1602,1592,1629,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
20,0.4,54.076981811173695,-1.9471041691845323,-0.011142061281337047,-0.0034045187248529867,1603,1592,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
21,0.42,54.627094880955134,-1.7726098501504064,-0.011618900077459334,-0.0032532920216886137,1600,1590,1627,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
22,0.44,54.27773568577337,-2.132667781400815,-0.011316075027127576,-0.0035653387071771818,1600,1589,1625,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
23,0.46,54.26156602529114,-2.127572381145402,-0.011302059142282087,-0.0035609227434587397,1602,1591,1627,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
24,0.48,54.60636117820644,-2.123759106545905,-0.01160092807424594,-0.003557617942768755,1603,1592,1629,1641,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
25,0.5,54.434043637763864,-2.304225548184305,-0.01145156298359641,-0.003714020427112349,1603,1591,1628,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
26,0.52,54.09291515577518,-1.9519735031405256,-0.011155872327238922,-0.003408738766656337,1601,1590,1626,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
27,0.54,54.27773568577337,-2.132667781400815,-0.011316075027127576,-0.0035653387071771818,1600,1589,1625,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
28,0.56,54.438133819678356,-1.9483203720232314,-0.011455108359133126,-0.003405572755417957,1602,1591,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
29,0.58,54.24946504155901,-1.7668034451233943,-0.011291569992266048,-0.0032482598607888632,1603,1593,1629,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
30,0.6,54.2575298668106,-1.7691238502897375,-0.011298560594335242,-0.0032502708559046588,1602,1592,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
31,0.62,54.08892811763954,-1.5933017621085492,-0.011152416356877323,-0.0030978934324659233,1601,1591,1627,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
32,0.64,54.27773568577337,-1.4172071237984174,-0.011316075027127576,-0.0029452798015811503,1599,1590,1626,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
33,0.66,54.08096144763105,-1.5910884291290313,-0.011145510835913313,-0.0030959752321981426,1602,1592,1628,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
34,0.68,54.24946504155901,-1.7668034451233943,-0.011291569992266048,-0.0032482598607888632,1603,1593,1629,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
35,0.7000000000000001,54.073004637362665,-1.5888778354230026,-0.011138613861386138,-0.003094059405940594,1603,1593,1629,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
36,0.72,54.44632178607598,-1.5933017621085492,-0.011462205700123915,-0.0030978934324659233,1600,1591,1627,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
37,0.74,54.27773568577337,-1.4172071237984174,-0.011316075027127576,-0.0029452798015811503,1599,1590,1626,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
38,0.76,54.61879369573945,-1.7702851306272829,-0.011611704598235021,-0.003251277287505806,1601,1591,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
39,0.78,54.25349620633934,-2.125029411390824,-0.011295064211666409,-0.0035587188612099642,1603,1592,1628,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
40,0.8,54.076981811173695,-1.9471041691845323,-0.011142061281337047,-0.0034045187248529867,1603,1592,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
41,0.8200000000000001,53.91219681018034,-1.7726098501504064,-0.010999225406661503,-0.0032532920216886137,1601,1591,1626,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
42,0.84,54.27773568577337,-2.132667781400815,-0.011316075027127576,-0.0035653387071771818,1600,1589,1625,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
43,0.86,54.08096144763105,-1.5910884291290313,-0.011145510835913313,-0.0030959752321981426,1602,1592,1628,1638,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
44,0.88,54.42995598690253,-1.9458887189465999,-0.011448019801980198,-0.0034034653465346535,1603,1592,1629,1640,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
45,0.9,54.438133819678356,-1.9483203720232314,-0.011455108359133126,-0.003405572755417957,1602,1591,1628,1639,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
46,0.92,54.26964584556774,-1.4151011977729422,-0.011309062742060418,-0.002943454686289698,1600,1591,1627,1637,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
47,0.9400000000000001,53.92006501092829,-1.7749374525996167,-0.011006045574329562,-0.0032553092543791662,1600,1590,1625,1636,-1153.6667617128214,41.222756053927775,1153.8591755482666,1.981230999812971
