,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,18.396091259698466,29.632055407853947,-0.025350338529365454,0.02912927098094788,1502,1593,1675,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
1,0.02,18.5670173416277,29.804104611650924,-0.02551984877126654,0.02930056710775047,1501,1592,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
2,0.04,17.93954426773333,30.129924254970604,-0.024897573274503624,0.02962496060510558,1501,1593,1674,1578,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
3,0.06,18.241321109189844,29.794835514790886,-0.025196850393700787,0.029291338582677167,1502,1593,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
4,0.08,18.22532658105717,29.77631482644731,-0.025180988353792885,0.02927289896128423,1503,1594,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
5,0.1,17.76100857425113,29.632055407853947,-0.024720516454101716,0.02912927098094788,1503,1594,1674,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
6,0.12,18.0944595037065,29.650493935238117,-0.02505120529383961,0.029147628801008352,1502,1592,1674,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
7,0.14,18.420263437560646,29.65972191691005,-0.025374310480693458,0.029156816390858944,1501,1591,1674,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
8,0.16,18.241321109189844,29.794835514790886,-0.025196850393700787,0.029291338582677167,1502,1593,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
9,0.18,18.22532658105717,29.77631482644731,-0.025180988353792885,0.02927289896128423,1503,1594,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
10,0.2,18.550812679051386,29.7855722548936,-0.025503778337531487,0.029282115869017633,1502,1593,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
11,0.22,18.57512733348751,30.129924254970604,-0.02552789158525055,0.02962496060510558,1500,1592,1675,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
12,0.24,18.74627282872764,29.668955717898825,-0.025697619422985967,0.02916600977455463,1500,1590,1674,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
13,0.26,18.40414357599686,29.95766689912802,-0.025358324145534728,0.029453457237360214,1501,1593,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
14,0.28,18.062660358047005,29.929736502761596,-0.025019669551534226,0.02942564909520063,1503,1595,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
15,0.3,18.241321109189844,29.794835514790886,-0.025196850393700787,0.029291338582677167,1502,1593,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
16,0.32,18.41220096701799,29.966988766094495,-0.02536631479439105,0.029462738301559793,1501,1592,1675,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
17,0.34,18.26535071947239,30.139304835731622,-0.025220680958385876,0.029634300126103404,1500,1592,1674,1578,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
18,0.36,18.23332132709326,30.10181795568791,-0.02518891687657431,0.02959697732997481,1502,1594,1676,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
19,0.38,18.22532658105717,30.09246098500026,-0.025180988353792885,0.029587661315706643,1502,1595,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
20,0.4,18.078549916974797,29.948350903279145,-0.025035427491733587,0.02944418201857975,1502,1594,1675,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
21,0.42,18.57512733348751,29.496834847014274,-0.02552789158525055,0.02899464229435865,1501,1591,1674,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
22,0.44,18.738105055785706,29.976316509730452,-0.025689519306540582,0.02947202521670607,1500,1591,1675,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
23,0.46,18.41220096701799,29.966988766094495,-0.02536631479439105,0.029462738301559793,1501,1592,1675,1579,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
24,0.48,18.22532658105717,30.09246098500026,-0.025180988353792885,0.029587661315706643,1502,1595,1676,1581,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
25,0.5,18.23332132709326,30.10181795568791,-0.02518891687657431,0.02959697732997481,1502,1594,1676,1580,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
26,0.52,18.102421819335586,29.976316509730452,-0.025059101654846337,0.02947202521670607,1501,1592,1674,1578,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
