#XYS200,DPSD2018,COEF,11,11,125,20,1000,0.570052845792437,0.00000
#2019/11/09 13:36:33
#E-defense2019-実験前
LEDNo11,　横付け
2707mm
#Xtrue,Ytrue,V1,V2,V3,V4
500,-625,1208,419,791,2915
500,-625,1207,420,791,2915
500,-625,1208,420,791,2915
500,-625,1208,420,791,2915
500,-625,1207,420,791,2915
500,-625,1207,419,791,2915
500,-625,1208,420,791,2915
500,-625,1208,420,791,2915
625,-625,955,355,825,3103
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,825,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,356,824,3102
625,-625,956,356,824,3101
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3103
625,-625,955,355,824,3102
625,-625,955,355,824,3102
625,-625,955,355,824,3102
-625,-500,3130,1152,366,732
-625,-500,3131,1152,366,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3131,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,366,732
-625,-500,3130,1152,365,732
-625,-500,3130,1152,366,732
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,960
-500,-500,2926,1088,442,960
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2925,1088,442,959
-500,-500,2926,1088,442,960
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2925,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2926,1087,442,959
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,959
-500,-500,2926,1088,442,960
-500,-500,2925,1088,442,959
-500,-500,2925,1087,442,959
-500,-500,2926,1088,442,959
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1019,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1019,518,1188
-375,-500,2712,1018,518,1187
-375,-500,2712,1019,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,519,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1019,518,1188
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-375,-500,2712,1018,518,1187
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1420
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2500,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2500,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2500,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-250,-500,2499,949,595,1419
-125,-500,2285,880,673,1655
-125,-500,2286,881,674,1655
-125,-500,2285,881,673,1655
-125,-500,2285,880,673,1655
-125,-500,2286,881,673,1655
-125,-500,2285,880,674,1655
-125,-500,2286,881,673,1655
-125,-500,2286,880,674,1655
-125,-500,2285,880,673,1655
-125,-500,2286,880,674,1655
-125,-500,2285,881,674,1655
-125,-500,2286,880,673,1655
-125,-500,2286,880,674,1655
-125,-500,2285,880,673,1655
-125,-500,2285,880,673,1655
-125,-500,2286,881,673,1655
-125,-500,2286,881,673,1656
-125,-500,2286,881,674,1655
-125,-500,2286,881,673,1655
-125,-500,2285,881,673,1656
0,-500,2065,810,750,1891
0,-500,2065,810,750,1891
0,-500,2065,811,751,1890
0,-500,2065,811,750,1890
0,-500,2065,810,751,1890
0,-500,2065,810,750,1891
0,-500,2065,811,751,1891
0,-500,2065,811,751,1891
0,-500,2065,811,751,1890
0,-500,2065,810,750,1891
0,-500,2065,810,751,1891
0,-500,2065,811,750,1891
0,-500,2065,811,750,1890
0,-500,2065,810,751,1890
0,-500,2065,811,750,1890
0,-500,2065,810,751,1891
0,-500,2065,811,750,1890
0,-500,2065,811,750,1891
0,-500,2065,811,750,1890
0,-500,2065,811,751,1890
125,-500,1833,736,822,2112
125,-500,1833,736,822,2112
125,-500,1833,736,821,2113
125,-500,1834,736,822,2112
125,-500,1833,736,822,2113
125,-500,1833,736,822,2112
125,-500,1833,736,822,2112
125,-500,1834,736,822,2113
125,-500,1833,735,822,2113
125,-500,1833,736,822,2112
125,-500,1833,736,822,2112
125,-500,1833,736,822,2112
125,-500,1833,736,822,2113
125,-500,1833,736,822,2113
125,-500,1833,736,822,2112
125,-500,1833,736,822,2112
125,-500,1833,735,822,2113
125,-500,1833,736,822,2113
125,-500,1833,736,822,2112
125,-500,1833,736,822,2113
250,-500,1596,658,887,2319
250,-500,1596,658,887,2320
250,-500,1596,658,888,2320
250,-500,1596,658,887,2319
250,-500,1596,658,887,2320
250,-500,1596,658,887,2320
250,-500,1597,658,887,2320
250,-500,1596,658,887,2320
250,-500,1596,658,887,2319
250,-500,1597,658,887,2319
250,-500,1596,658,887,2320
250,-500,1596,659,887,2320
250,-500,1597,658,887,2320
250,-500,1596,658,887,2320
250,-500,1597,658,887,2319
250,-500,1596,658,887,2320
250,-500,1596,658,887,2320
250,-500,1596,658,887,2320
250,-500,1597,658,887,2320
250,-500,1596,658,887,2319
375,-500,1361,578,946,2516
375,-500,1360,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2515
375,-500,1361,578,946,2516
375,-500,1360,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1360,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2515
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
375,-500,1361,578,946,2516
500,-500,1133,500,1008,2720
500,-500,1133,501,1008,2720
500,-500,1133,501,1008,2719
500,-500,1133,501,1008,2720
500,-500,1133,501,1008,2719
500,-500,1134,501,1008,2720
500,-500,1134,501,1008,2720
500,-500,1133,501,1008,2720
500,-500,1134,501,1008,2720
500,-500,1133,501,1008,2719
500,-500,1133,501,1008,2719
500,-500,1133,501,1007,2720
500,-500,1133,501,1008,2720
500,-500,1133,501,1008,2720
500,-500,1133,501,1008,2720
500,-500,1133,501,1008,2720
500,-500,1133,500,1008,2719
500,-500,1133,501,1008,2719
500,-500,1133,501,1008,2719
500,-500,1133,501,1008,2719
625,-500,905,422,1063,2911
625,-500,904,421,1062,2910
625,-500,905,422,1062,2911
625,-500,905,422,1062,2910
625,-500,904,421,1062,2910
625,-500,904,422,1062,2910
625,-500,904,421,1062,2911
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,905,422,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,422,1062,2911
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
625,-500,904,421,1062,2910
-625,-375,2933,1426,428,710
-625,-375,2932,1426,429,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,711
-625,-375,2932,1426,428,710
-625,-375,2933,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2933,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2933,1426,429,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,429,711
-625,-375,2932,1426,428,711
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-625,-375,2932,1426,428,710
-500,-375,2730,1336,521,917
-500,-375,2729,1336,521,917
-500,-375,2730,1336,521,917
-500,-375,2730,1337,521,918
-500,-375,2730,1336,521,917
-500,-375,2730,1336,520,918
-500,-375,2730,1336,521,918
-500,-375,2731,1336,521,917
-500,-375,2729,1336,521,917
-500,-375,2730,1336,522,917
-500,-375,2730,1336,521,918
-500,-375,2730,1336,521,918
-500,-375,2730,1336,522,918
-500,-375,2730,1337,521,918
-500,-375,2730,1336,521,917
-500,-375,2730,1336,521,917
-500,-375,2730,1336,521,918
-500,-375,2730,1336,521,918
-500,-375,2730,1337,522,918
-500,-375,2730,1336,521,917
-375,-375,2514,1237,611,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1237,612,1120
-375,-375,2514,1237,612,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1237,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1237,611,1119
-375,-375,2514,1236,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1236,611,1120
-375,-375,2514,1237,611,1120
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2299,1137,701,1321
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,700,1321
-250,-375,2299,1137,701,1321
-250,-375,2298,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2298,1137,700,1321
-250,-375,2298,1137,700,1321
-125,-375,2089,1044,792,1526
-125,-375,2089,1044,792,1525
-125,-375,2089,1043,792,1525
-125,-375,2089,1044,792,1526
-125,-375,2088,1043,792,1526
-125,-375,2088,1043,792,1526
-125,-375,2089,1044,792,1526
-125,-375,2089,1044,791,1525
-125,-375,2089,1043,792,1526
-125,-375,2088,1043,792,1526
-125,-375,2088,1044,792,1525
-125,-375,2089,1043,791,1525
-125,-375,2088,1043,792,1525
-125,-375,2088,1043,791,1525
-125,-375,2088,1043,791,1526
-125,-375,2088,1043,792,1525
-125,-375,2089,1044,791,1525
-125,-375,2089,1043,791,1526
-125,-375,2088,1044,792,1526
-125,-375,2089,1044,792,1526
0,-375,1884,953,884,1734
0,-375,1884,953,885,1734
0,-375,1883,954,885,1734
0,-375,1884,953,885,1735
0,-375,1884,953,885,1734
0,-375,1884,954,885,1734
0,-375,1883,953,885,1734
0,-375,1883,953,885,1734
0,-375,1883,953,885,1734
0,-375,1884,953,885,1734
0,-375,1884,953,885,1734
0,-375,1883,953,885,1734
0,-375,1884,953,885,1734
0,-375,1883,953,885,1734
0,-375,1884,954,885,1734
0,-375,1884,953,885,1735
0,-375,1884,953,885,1735
0,-375,1884,954,885,1734
0,-375,1884,953,885,1734
0,-375,1884,953,885,1734
125,-375,1678,863,976,1941
125,-375,1678,863,976,1941
125,-375,1678,863,977,1942
125,-375,1678,863,976,1941
125,-375,1677,862,976,1941
125,-375,1677,863,977,1941
125,-375,1678,863,977,1941
125,-375,1678,863,976,1941
125,-375,1678,863,976,1941
125,-375,1677,863,977,1941
125,-375,1678,863,976,1941
125,-375,1677,863,976,1941
125,-375,1678,863,976,1941
125,-375,1678,863,976,1942
125,-375,1677,863,977,1941
125,-375,1677,863,976,1941
125,-375,1677,863,976,1941
125,-375,1678,863,976,1941
125,-375,1678,863,977,1942
125,-375,1678,863,977,1942
250,-375,1467,769,1061,2132
250,-375,1466,769,1061,2133
250,-375,1466,769,1061,2132
250,-375,1466,769,1061,2133
250,-375,1466,769,1061,2133
250,-375,1466,769,1061,2132
250,-375,1466,769,1061,2132
250,-375,1466,769,1061,2132
250,-375,1467,769,1061,2133
250,-375,1466,769,1061,2132
250,-375,1467,769,1061,2133
250,-375,1467,769,1061,2132
250,-375,1466,769,1061,2132
250,-375,1466,769,1061,2133
250,-375,1466,769,1061,2132
250,-375,1466,769,1061,2133
250,-375,1466,769,1061,2133
250,-375,1467,769,1061,2133
250,-375,1466,768,1061,2133
250,-375,1467,769,1061,2132
375,-375,1256,674,1142,2319
375,-375,1256,674,1142,2319
375,-375,1256,674,1143,2319
375,-375,1257,674,1143,2319
375,-375,1256,674,1142,2320
375,-375,1256,674,1143,2319
375,-375,1256,674,1143,2319
375,-375,1256,674,1142,2319
375,-375,1256,674,1143,2319
375,-375,1257,674,1142,2319
375,-375,1256,674,1142,2319
375,-375,1256,674,1143,2319
375,-375,1256,674,1142,2319
375,-375,1256,673,1142,2319
375,-375,1256,674,1143,2319
375,-375,1256,673,1142,2319
375,-375,1256,674,1143,2319
375,-375,1256,674,1142,2319
375,-375,1257,674,1142,2319
375,-375,1256,674,1143,2319
500,-375,1057,583,1231,2525
500,-375,1057,583,1232,2525
500,-375,1057,583,1232,2525
500,-375,1057,584,1232,2525
500,-375,1057,583,1232,2525
500,-375,1057,583,1231,2525
500,-375,1057,583,1231,2525
500,-375,1057,583,1231,2525
500,-375,1057,584,1231,2525
500,-375,1057,583,1232,2525
500,-375,1057,584,1231,2524
500,-375,1057,584,1231,2525
500,-375,1057,583,1231,2525
500,-375,1057,583,1232,2524
500,-375,1057,584,1232,2525
500,-375,1057,583,1231,2524
500,-375,1057,583,1231,2525
500,-375,1057,584,1231,2525
500,-375,1057,583,1232,2525
500,-375,1057,584,1232,2525
625,-375,855,492,1315,2722
625,-375,856,492,1314,2722
625,-375,855,492,1314,2723
625,-375,855,492,1314,2722
625,-375,855,492,1314,2722
625,-375,855,492,1314,2722
625,-375,855,491,1314,2722
625,-375,856,491,1314,2722
625,-375,855,491,1315,2723
625,-375,855,491,1315,2722
625,-375,855,492,1314,2722
625,-375,855,491,1314,2722
625,-375,855,491,1314,2722
625,-375,855,491,1314,2722
625,-375,855,492,1314,2722
625,-375,855,491,1314,2721
625,-375,855,491,1314,2722
625,-375,855,492,1314,2722
625,-375,855,491,1314,2722
625,-375,855,491,1314,2722
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,678
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,678
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2708,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2709,1700,487,677
-625,-250,2708,1700,487,677
-500,-250,2520,1585,597,864
-500,-250,2520,1585,597,864
-500,-250,2520,1585,597,864
-500,-250,2520,1586,596,864
-500,-250,2520,1585,597,864
-500,-250,2520,1585,596,864
-500,-250,2520,1586,597,864
-500,-250,2520,1586,597,864
-500,-250,2520,1586,596,863
-500,-250,2520,1585,596,864
-500,-250,2520,1585,596,864
-500,-250,2520,1586,597,864
-500,-250,2520,1585,597,864
-500,-250,2520,1586,597,864
-500,-250,2520,1586,596,864
-500,-250,2520,1585,596,864
-500,-250,2520,1585,597,864
-500,-250,2520,1585,597,864
-500,-250,2520,1585,597,864
-500,-250,2520,1586,597,864
-375,-250,2306,1454,701,1042
-375,-250,2306,1454,701,1042
-375,-250,2307,1454,701,1042
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1042
-375,-250,2307,1454,701,1043
-375,-250,2306,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2306,1454,702,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,701,1043
-375,-250,2307,1454,702,1044
-250,-250,2094,1323,803,1217
-250,-250,2095,1323,803,1217
-250,-250,2094,1323,803,1217
-250,-250,2094,1323,803,1217
-250,-250,2095,1324,803,1217
-250,-250,2094,1323,803,1217
-250,-250,2094,1324,803,1217
-250,-250,2095,1323,803,1217
-250,-250,2094,1323,803,1217
-250,-250,2094,1323,803,1217
-250,-250,2095,1324,803,1217
-250,-250,2094,1323,803,1218
-250,-250,2094,1324,803,1217
-250,-250,2095,1324,803,1218
-250,-250,2094,1323,803,1217
-250,-250,2095,1324,803,1217
-250,-250,2095,1324,803,1217
-250,-250,2095,1324,803,1217
-250,-250,2094,1324,803,1217
-250,-250,2095,1324,803,1217
-125,-250,1903,1209,912,1399
-125,-250,1903,1209,912,1399
-125,-250,1903,1209,912,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1208,911,1400
-125,-250,1903,1209,912,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1208,911,1399
-125,-250,1903,1208,911,1400
-125,-250,1903,1209,912,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1209,911,1400
-125,-250,1903,1208,911,1399
-125,-250,1903,1208,911,1399
-125,-250,1903,1208,911,1399
-125,-250,1903,1209,911,1399
-125,-250,1903,1208,911,1399
-125,-250,1903,1208,911,1400
0,-250,1720,1102,1024,1590
0,-250,1720,1102,1024,1590
0,-250,1720,1101,1024,1590
0,-250,1720,1102,1025,1590
0,-250,1720,1102,1024,1590
0,-250,1720,1102,1024,1591
0,-250,1720,1102,1025,1590
0,-250,1720,1102,1024,1590
0,-250,1720,1102,1025,1590
0,-250,1720,1102,1025,1590
0,-250,1720,1102,1025,1590
0,-250,1720,1102,1025,1591
0,-250,1720,1102,1024,1590
0,-250,1720,1102,1024,1590
0,-250,1720,1101,1025,1590
0,-250,1720,1102,1025,1590
0,-250,1721,1102,1025,1591
0,-250,1720,1101,1025,1591
0,-250,1720,1102,1025,1591
0,-250,1720,1102,1025,1591
125,-250,1533,993,1134,1778
125,-250,1533,993,1135,1778
125,-250,1533,994,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,994,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1134,1778
125,-250,1533,993,1135,1778
125,-250,1533,993,1134,1778
250,-250,1339,879,1235,1947
250,-250,1338,879,1234,1947
250,-250,1339,880,1234,1947
250,-250,1339,879,1235,1947
250,-250,1339,879,1234,1947
250,-250,1338,879,1235,1947
250,-250,1339,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1338,879,1234,1947
250,-250,1338,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1338,879,1235,1947
250,-250,1338,879,1234,1947
250,-250,1338,879,1234,1947
250,-250,1338,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1339,879,1234,1947
250,-250,1338,879,1234,1947
375,-250,1147,765,1332,2110
375,-250,1147,764,1332,2111
375,-250,1147,765,1333,2111
375,-250,1147,765,1333,2111
375,-250,1147,765,1333,2111
375,-250,1147,765,1333,2110
375,-250,1147,764,1332,2111
375,-250,1146,764,1333,2111
375,-250,1146,765,1333,2111
375,-250,1147,765,1332,2110
375,-250,1147,765,1333,2111
375,-250,1146,764,1333,2111
375,-250,1147,764,1333,2111
375,-250,1146,764,1333,2111
375,-250,1147,765,1333,2110
375,-250,1147,765,1333,2111
375,-250,1146,764,1333,2111
375,-250,1146,765,1333,2110
375,-250,1146,764,1333,2110
375,-250,1147,764,1333,2110
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,977,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2313
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2314
500,-250,976,662,1451,2313
500,-250,976,662,1450,2313
500,-250,976,662,1451,2314
625,-250,797,556,1561,2505
625,-250,798,555,1561,2505
625,-250,797,555,1561,2506
625,-250,797,555,1560,2504
625,-250,797,556,1560,2505
625,-250,797,555,1560,2505
625,-250,797,556,1561,2505
625,-250,797,556,1561,2505
625,-250,797,555,1560,2505
625,-250,797,555,1560,2504
625,-250,797,555,1560,2505
625,-250,797,556,1561,2505
625,-250,797,555,1561,2505
