#XYS200,DPSD2018,COEF,11,11,125,20,1000,0.58173462888808,0.00000
#2019/11/07 15:45:35
#E-defense2019-実験前
LEDNo15,　横付け
2694mm
#Xtrue,Ytrue,V1,V2,V3,V4
-625,-625,2532,679,394,1197
-625,-625,2531,678,395,1198
-625,-625,2532,679,395,1198
-625,-625,2532,679,395,1198
-625,-625,2532,678,395,1198
-625,-625,2532,678,395,1197
-625,-625,2532,678,394,1198
-625,-625,2531,679,395,1198
-625,-625,2531,679,395,1197
-625,-625,2531,679,394,1198
-625,-625,2531,679,394,1198
-625,-625,2531,679,394,1198
-625,-625,2532,679,395,1198
-625,-625,2532,679,395,1198
-625,-625,2532,679,394,1198
-625,-625,2531,678,395,1197
-625,-625,2532,678,395,1198
-625,-625,2532,678,395,1197
-625,-625,2532,679,395,1198
-625,-625,2531,679,394,1198
-500,-625,2335,641,448,1427
-500,-625,2334,641,448,1426
-500,-625,2335,641,448,1427
-500,-625,2335,641,449,1427
-500,-625,2334,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2335,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2335,641,448,1427
-500,-625,2335,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2335,641,449,1427
-500,-625,2334,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2335,641,448,1427
-500,-625,2335,641,448,1427
-500,-625,2334,641,448,1427
-500,-625,2334,641,449,1427
-500,-625,2335,641,448,1427
-375,-625,2133,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2133,602,502,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-375,-625,2134,603,502,1663
-375,-625,2133,603,503,1663
-375,-625,2133,603,503,1663
-375,-625,2133,603,502,1663
-375,-625,2133,603,502,1663
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,558,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1906,557,551,1884
-250,-625,1905,557,552,1884
-250,-625,1906,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,552,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,552,1884
-250,-625,1905,557,551,1884
-250,-625,1905,557,551,1884
-125,-625,1663,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,506,596,2087
-125,-625,1663,507,595,2087
-125,-625,1664,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1663,507,596,2087
-125,-625,1664,507,596,2087
-125,-625,1664,507,596,2087
0,-625,1427,455,639,2282
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,639,2282
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,454,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,639,2282
0,-625,1427,455,639,2283
0,-625,1427,455,639,2282
0,-625,1427,455,639,2283
0,-625,1427,454,639,2282
0,-625,1427,455,639,2282
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,639,2283
0,-625,1427,455,638,2283
125,-625,1190,400,677,2460
125,-625,1190,399,677,2460
125,-625,1190,400,676,2460
125,-625,1190,400,677,2460
125,-625,1190,399,677,2460
125,-625,1190,400,676,2460
125,-625,1190,400,677,2460
125,-625,1190,400,676,2460
125,-625,1190,400,677,2460
125,-625,1190,400,676,2460
125,-625,1191,399,677,2460
125,-625,1191,399,677,2460
125,-625,1190,400,676,2460
125,-625,1191,399,677,2460
125,-625,1190,400,676,2460
125,-625,1191,399,677,2460
125,-625,1191,400,677,2460
125,-625,1190,400,676,2460
125,-625,1190,400,677,2460
125,-625,1191,399,677,2460
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,340,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,954,340,706,2608
250,-625,953,341,706,2608
250,-625,953,340,705,2608
250,-625,954,340,706,2608
250,-625,953,341,705,2608
250,-625,953,341,706,2609
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,340,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
250,-625,953,341,706,2608
375,-625,723,282,727,2731
375,-625,724,281,728,2731
375,-625,724,281,727,2730
375,-625,723,282,727,2731
375,-625,724,282,728,2731
375,-625,724,281,727,2730
375,-625,724,281,728,2731
375,-625,724,281,727,2730
375,-625,724,282,727,2731
375,-625,724,282,727,2731
375,-625,723,282,727,2731
375,-625,724,281,727,2731
375,-625,724,281,727,2731
375,-625,724,282,727,2731
375,-625,724,281,728,2730
375,-625,724,281,727,2730
375,-625,724,281,727,2730
375,-625,724,282,727,2730
375,-625,724,281,727,2731
375,-625,724,281,727,2730
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2551
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,484,212,672,2550
500,-625,485,212,673,2550
500,-625,484,212,672,2551
500,-625,484,212,672,2550
500,-625,484,212,672,2550
625,-625,224,113,385,1449
625,-625,224,113,386,1450
625,-625,224,113,385,1449
625,-625,224,113,386,1449
625,-625,225,113,386,1449
625,-625,224,113,385,1449
625,-625,224,113,386,1449
625,-625,224,113,385,1449
625,-625,224,113,386,1449
625,-625,224,113,385,1449
625,-625,224,113,385,1449
625,-625,224,113,386,1449
625,-625,225,113,386,1449
625,-625,224,113,386,1449
625,-625,225,113,385,1449
625,-625,224,113,385,1449
625,-625,224,113,385,1449
625,-625,224,113,386,1449
625,-625,224,113,385,1449
625,-625,225,113,385,1448
-625,-500,2428,886,488,1155
-625,-500,2428,887,487,1155
-625,-500,2427,887,487,1155
-625,-500,2427,887,487,1155
-625,-500,2428,886,487,1155
-625,-500,2427,887,488,1155
-625,-500,2427,887,487,1156
-625,-500,2428,886,487,1155
-625,-500,2428,886,487,1155
-625,-500,2428,887,488,1155
-625,-500,2428,887,488,1155
-625,-500,2427,887,487,1156
-625,-500,2428,887,487,1155
-625,-500,2428,887,488,1155
-625,-500,2427,887,487,1156
-625,-500,2427,887,487,1156
-625,-500,2428,887,488,1155
-625,-500,2428,886,488,1155
-625,-500,2428,887,487,1156
-625,-500,2427,887,487,1155
-500,-500,2231,828,556,1368
-500,-500,2231,827,557,1368
-500,-500,2231,827,557,1368
-500,-500,2231,827,556,1368
-500,-500,2231,828,556,1368
-500,-500,2231,827,556,1368
-500,-500,2231,828,556,1368
-500,-500,2232,828,557,1368
-500,-500,2232,827,557,1368
-500,-500,2232,827,557,1368
-500,-500,2232,828,557,1368
-500,-500,2232,827,557,1368
-500,-500,2231,827,557,1368
-500,-500,2232,827,557,1368
-500,-500,2231,828,557,1368
-500,-500,2231,828,556,1368
-500,-500,2231,827,557,1368
-500,-500,2232,827,557,1368
-500,-500,2231,828,556,1368
-500,-500,2232,828,557,1368
-375,-500,2032,768,626,1583
-375,-500,2032,768,626,1584
-375,-500,2032,768,627,1584
