0F,0B02,0600,05E5,0608,0626
0F,0B03,0601,05E6,0609,0628
0F,0B04,0601,05E6,0609,0628
0F,0B05,0601,05E6,0608,0626
0F,0B06,0601,05E6,0607,0625
0F,0B07,0601,05E5,0607,0626
0F,0B08,0601,05E6,0609,0627
0F,0B09,0601,05E6,0609,0628
0F,0B0A,0601,05E5,0608,0627
0F,0B0B,0600,05E5,0608,0625
0F,0B0C,0600,05E5,0607,0625
0F,0B0D,0601,05E5,0609,0627
0F,0B0E,0601,05E5,0609,0627
0F,0B0F,0601,05E6,0608,0626
0F,0B10,0600,05E5,0607,0625
0F,0B11,0600,05E5,0607,0625
0F,0B12,0601,05E7,0609,0628
0F,0B13,0600,05E6,0609,0628
0F,0B14,0601,05E5,0608,0626
0F,0B15,0600,05E5,0607,0624
0F,0B16,0600,05E5,0607,0626
0F,0B17,0601,05E6,0609,0627
0F,0B18,0601,05E6,0609,0627
0F,0B19,0601,05E5,0609,0627
0F,0B1A,0600,05E5,0607,0625
0F,0B1B,0600,05E6,0607,0625
0F,0B1C,0601,05E6,0608,0627
0F,0B1D,0601,05E6,0609,0628
0F,0B1E,0601,05E6,0608,0626
0F,0B1F,0600,05E5,0607,0625
0F,0B20,05FF,05E4,0608,0626
0F,0B21,0601,05E6,0609,0628
0F,0B22,0601,05E5,0609,0629
0F,0B23,0601,05E6,0608,0627
0F,0B24,0600,05E5,0607,0625
0F,0B25,0600,05E5,0607,0625
0F,0B26,0601,05E6,060A,0628
0F,0B27,0601,05E6,0609,0628
0F,0B28,0601,05E6,0608,0627
0F,0B29,0600,05E5,0608,0625
0F,0B2A,0600,05E5,0607,0625
0F,0B2B,0601,05E6,0609,0627
0F,0B2C,0601,05E6,0609,0628
0F,0B2D,0601,05E6,0608,0626
0F,0B2E,0601,05E6,0607,0624
0F,0B2F,0600,05E5,0607,0625
0F,0B30,0601,05E6,0609,0627
0F,0B31,0601,05E6,060A,0628
0F,0B32,0601,05E6,0609,0626
0F,0B33,0601,05E5,0608,0625
0F,0B34,0600,05E5,0607,0626
0F,0B35,0602,05E7,0609,0627
0F,0B36,0601,05E7,0609,0627
0F,0B37,0601,05E6,0608,0626
0F,0B38,0600,05E5,0607,0625
0F,0B39,0600,05E5,0608,0625
0F,0B3A,0601,05E6,0609,0627
0F,0B3B,0601,05E6,0609,0628
0F,0B3C,0601,05E6,0608,0626
0F,0B3D,0600,05E5,0607,0625
0F,0B3E,05FF,05E5,0607,0625
0F,0B3F,0601,05E6,0609,0627
0F,0B40,0601,05E6,0609,0628
0F,0B41,0601,05E6,0608,0626
0F,0B42,0601,05E5,0607,0624
0F,0B43,0600,05E5,0607,0625
0F,0B44,0601,05E6,0609,0628
0F,0B45,0601,05E5,0609,0628
0F,0B46,0600,05E6,0609,0626
0F,0B47,0600,05E5,0607,0624
0F,0B48,0600,05E5,0607,0624
0F,0B49,0601,05E5,0608,0627
0F,0B4A,0601,05E6,0609,0628
0F,0B4B,0601,05E6,0608,0626
0F,0B4C,0600,05E5,0607,0626
0F,0B4D,05FF,05E4,0608,0625
0F,0B4E,0601,05E6,0609,0627
0F,0B4F,0601,05E6,0609,0628
0F,0B50,0601,05E6,0608,0626
0F,0B51,0600,05E6,0607,0624
0F,0B52,0600,05E5,0607,0625
0F,0B53,0600,05E6,060A,0627
0F,0B54,0601,05E6,0609,0628
0F,0B55,0601,05E6,0608,0626
0F,0B56,0600,05E5,0607,0625
0F,0B57,0600,05E5,0607,0625
0F,0B58,0601,05E6,0609,0627
0F,0B59,0601,05E6,0609,0627
0F,0B5A,0601,05E6,0608,0626
0F,0B5B,0600,05E5,0607,0625
0F,0B5C,05FF,05E4,0608,0625
0F,0B5D,0602,05E6,0609,0628
0F,0B5E,0601,05E6,0609,0628
0F,0B5F,0601,05E6,0609,0627
0F,0B60,0600,05E5,0608,0625
0F,0B61,0600,05E5,0608,0625
0F,0B62,0601,05E6,0609,0627
0F,0B63,0601,05E7,060A,0628
0F,0B64,0601,05E6,0608,0626
0F,0B65,0600,05E5,0608,0625
0F,0B66,0600,05E5,0607,0624
0F,0B67,0601,05E5,0609,0628
0F,0B68,0601,05E6,0609,0628
0F,0B69,0601,05E6,0609,0626
0F,0B6A,0600,05E5,0607,0625
0F,0B6B,05FF,05E4,0608,0625
0F,0B6C,0601,05E6,0609,0628
0F,0B6D,0601,05E7,0609,0628
0F,0B6E,0601,05E6,0608,0626
0F,0B6F,0600,05E6,0608,0624
0F,0B70,0600,05E5,0607,0625
0F,0B71,0600,05E6,060A,0628
0F,0B72,0601,05E6,0609,0628
0F,0B73,0601,05E6,0608,0627
0F,0B74,05FF,05E5,0608,0625
0F,0B75,0600,05E5,0607,0625
0F,0B76,0601,05E6,060A,0627
0F,0B77,0601,05E6,0609,0628
0F,0B78,0601,05E6,0608,0626
0F,0B79,0600,05E5,0607,0625
0F,0B7A,0600,05E4,0607,0625
0F,0B7B,0601,05E6,0609,0627
0F,0B7C,0601,05E6,060A,0628
0F,0B7D,0601,05E5,0609,0627
0F,0B7E,0600,05E5,0608,0624
0F,0B7F,0600,05E5,0607,0625
0F,0B80,0601,05E6,0609,0627
0F,0B81,0601,05E7,0609,0628
0F,0B82,0601,05E6,0608,0626
0F,0B83,0600,05E5,0608,0625
0F,0B84,0600,05E5,0608,0625
0F,0B85,0601,05E6,0609,0627
0F,0B86,0600,05E6,0609,0628
0F,0B87,0601,05E6,0609,0626
0F,0B88,0600,05E5,0608,0625
0F,0B89,05FF,05E5,0608,0625
0F,0B8A,0601,05E6,0609,0627
0F,0B8B,0601,05E6,0609,0628
0F,0B8C,0600,05E6,0609,0626
0F,0B8D,0600,05E5,0608,0625
0F,0B8E,0600,05E5,0607,0625
0F,0B8F,0601,05E6,0609,0627
0F,0B90,0601,05E7,0609,0627
0F,0B91,0601,05E6,0608,0626
0F,0B92,0601,05E5,0607,0625
0F,0B93,0600,05E5,0607,0624
0F,0B94,0601,05E6,0609,0628
0F,0B95,0601,05E6,0609,0628
0F,0B96,0601,05E6,0609,0627
0F,0B97,0600,05E5,0607,0625
0F,0B98,0600,05E4,0607,0625
0F,0B99,0601,05E6,0609,0627
0F,0B9A,0601,05E6,0609,0628
0F,0B9B,0600,05E5,0609,0626
0F,0B9C,05FF,05E6,0607,0624
0F,0B9D,0600,05E5,0607,0625
0F,0B9E,0601,05E7,0609,0626
0F,0B9F,0601,05E7,0609,0627
0F,0BA0,0601,05E6,0608,0626
0F,0BA1,0600,05E5,0607,0625
0F,0BA2,05FF,05E5,0607,0624
0F,0BA3,0601,05E6,0608,0627
0F,0BA4,0600,05E6,0609,0628
0F,0BA5,0600,05E5,0608,0626
0F,0BA6,0600,05E5,0607,0625
0F,0BA7,05FF,05E4,0607,0625
0F,0BA8,0601,05E6,0609,0627
0F,0BA9,0602,05E6,0609,0628
0F,0BAA,0601,05E6,0609,0627
0F,0BAB,0600,05E5,0608,0625
0F,0BAC,0600,05E5,0607,0625
0F,0BAD,0601,05E6,0609,0628
0F,0BAE,0601,05E5,060A,0628
0F,0BAF,0601,05E6,0608,0625
0F,0BB0,0600,05E5,0607,0625
0F,0BB1,0600,05E6,0608,0624
0F,0BB2,0601,05E6,0609,0627
0F,0BB3,0601,05E6,0609,0628
0F,0BB4,0601,05E6,0608,0626
0F,0BB5,0600,05E5,0607,0624
0F,0BB6,0600,05E4,0607,0624
0F,0BB7,0601,05E6,060A,0627
0F,0BB8,0601,05E6,060A,0628
0F,0BB9,0601,05E5,0608,0627
0F,0BBA,0600,05E5,0608,0625
0F,0BBB,0600,05E5,0607,0625
0F,0BBC,0601,05E6,0609,0627
0F,0BBD,0601,05E6,0609,0628
0F,0BBE,0601,05E6,0608,0626
0F,0BBF,0600,05E5,0608,0625
0F,0BC0,05FF,05E5,0607,0625
0F,0BC1,0601,05E6,0609,0627
0F,0BC2,0601,05E6,0609,0628
0F,0BC3,0601,05E6,0609,0626
0F,0BC4,0600,05E5,0607,0625
0F,0BC5,0600,05E4,0607,0625
0F,0BC6,0600,05E6,0609,0627
0F,0BC7,0601,05E6,060A,0628
0F,0BC8,0600,05E5,0609,0626
0F,0BC9,0600,05E5,0608,0625
0F,0BCA,0600,05E5,0607,0625
0F,0BCB,0602,05E6,0609,0628
0F,0BCC,0601,05E6,0609,0628
0F,0BCD,0601,05E6,0608,0627
0F,0BCE,0600,05E5,0608,0626
0F,0BCF,05FF,05E4,0608,0625
0F,0BD0,0601,05E5,0609,0628
0F,0BD1,0601,05E6,060A,0628
0F,0BD2,0601,05E6,0608,0626
0F,0BD3,0600,05E6,0608,0624
0F,0BD4,0600,05E4,0607,0625
0F,0BD5,0601,05E5,0609,0628
0F,0BD6,0601,05E6,060A,0628
0F,0BD7,0601,05E5,0608,0627
0F,0BD8,0601,05E6,0608,0625
0F,0BD9,0601,05E5,0607,0624
0F,0BDA,0601,05E6,0609,0627
0F,0BDB,0601,05E6,060A,0628
0F,0BDC,0601,05E6,0609,0627
0F,0BDD,0600,05E5,0608,0625
0F,0BDE,0600,05E4,0608,0626
0F,0BDF,0600,05E6,0609,0627
0F,0BE0,0601,05E6,0609,0628
0F,0BE1,0600,05E5,0609,0626
0F,0BE2,0600,05E5,0607,0624
0F,0BE3,05FF,05E4,0607,0625
0F,0BE4,0600,05E5,0609,0627
0F,0BE5,0601,05E6,0609,0628
0F,0BE6,0600,05E5,0608,0626
0F,0BE7,0600,05E5,0608,0625
0F,0BE8,0600,05E5,0607,0624
0F,0BE9,0600,05E6,0609,0627
0F,0BEA,0600,05E6,060A,0628
0F,0BEB,0600,05E5,0608,0627
0F,0BEC,0600,05E5,0608,0625
0F,0BED,0600,05E4,0608,0625
0F,0BEE,0601,05E6,0609,0627
0F,0BEF,0601,05E7,0609,0628
0F,0BF0,0601,05E6,0608,0626
0F,0BF1,0600,05E5,0608,0625
0F,0BF2,05FF,05E4,0607,0626
0F,0BF3,0600,05E5,060A,0628
0F,0BF4,0601,05E6,0609,0628
0F,0BF5,0601,05E6,0608,0626
0F,0BF6,0601,05E6,0607,0625
0F,0BF7,0600,05E5,0607,0624
0F,0BF8,0601,05E6,0609,0627
