0E,0A20,0675,0668,0650,065B
0E,0A21,0676,0669,0650,065C
0E,0A22,0675,0668,0650,065B
0E,0A23,0673,0667,064F,0659
0E,0A24,0673,0666,064E,0659
0E,0A25,0675,0669,0650,065C
0E,0A26,0676,0669,0651,065C
0E,0A27,0675,0668,0650,065B
0E,0A28,0673,0666,064F,065A
0E,0A29,0674,0667,064F,0659
0E,0A2A,0676,0669,0650,065C
0E,0A2B,0677,0669,0651,065D
0E,0A2C,0675,0668,0650,065B
0E,0A2D,0673,0667,064F,065A
0E,0A2E,0672,0666,064F,065A
0E,0A2F,0676,0668,0651,065C
0E,0A30,0677,0669,0651,065C
0E,0A31,0675,0668,0650,065C
0E,0A32,0673,0668,064F,065A
0E,0A33,0673,0667,064E,0659
0E,0A34,0675,0668,0651,065C
0E,0A35,0676,0669,0651,065D
0E,0A36,0675,0668,0650,065B
0E,0A37,0673,0667,064E,0659
0E,0A38,0672,0667,064E,0658
0E,0A39,0675,0669,0650,065B
0E,0A3A,0676,0669,0651,065D
0E,0A3B,0675,0668,0650,065B
0E,0A3C,0674,0666,064E,0659
0E,0A3D,0673,0666,064E,065A
0E,0A3E,0675,0669,0651,065B
0E,0A3F,0676,066A,0651,065C
0E,0A40,0675,0668,0650,065C
0E,0A41,0674,0668,064F,065A
0E,0A42,0674,0667,064E,0659
0E,0A43,0675,0668,0650,065C
0E,0A44,0677,0669,0651,065C
0E,0A45,0675,0668,0650,065B
0E,0A46,0673,0667,064F,0659
0E,0A47,0673,0667,064F,0659
0E,0A48,0676,0669,0651,065B
0E,0A49,0676,0669,0651,065D
0E,0A4A,0674,0668,0651,065B
0E,0A4B,0673,0666,064E,0659
0E,0A4C,0672,0666,064F,065A
0E,0A4D,0675,0668,0650,065B
0E,0A4E,0676,0669,0651,065C
0E,0A4F,0675,0668,0650,065B
0E,0A50,0673,0666,064F,0659
0E,0A51,0673,0666,064E,0659
0E,0A52,0675,0668,0650,065C
0E,0A53,0677,066A,0651,065C
0E,0A54,0675,0668,0650,065B
0E,0A55,0673,0667,064E,0659
0E,0A56,0673,0667,064F,0659
0E,0A57,0676,0668,0650,065C
0E,0A58,0677,0669,0651,065D
0E,0A59,0675,0668,0650,065B
0E,0A5A,0673,0666,064F,065A
0E,0A5B,0673,0667,064F,0659
0E,0A5C,0675,0668,0650,065C
0E,0A5D,0676,0669,0651,065D
0E,0A5E,0675,0668,0650,065B
0E,0A5F,0673,0667,064F,065A
0E,0A60,0673,0667,064E,065A
0E,0A61,0676,0668,0651,065C
0E,0A62,0676,0669,0651,065C
0E,0A63,0676,0668,0650,065B
0E,0A64,0673,0667,064F,065A
0E,0A65,0674,0667,064F,065A
0E,0A66,0675,0668,0650,065C
0E,0A67,0676,0669,0651,065D
0E,0A68,0676,0668,0650,065C
0E,0A69,0673,0666,064F,065A
0E,0A6A,0673,0666,064F,065A
0E,0A6B,0675,0668,0650,065B
0E,0A6C,0676,0668,0651,065D
0E,0A6D,0675,0668,0650,065B
0E,0A6E,0673,0666,064E,065A
0E,0A6F,0673,0666,064E,065A
0E,0A70,0675,0668,0650,065B
0E,0A71,0677,066A,0651,065C
0E,0A72,0674,0668,0650,065B
0E,0A73,0673,0667,0650,065A
0E,0A74,0673,0667,064F,0659
0E,0A75,0675,0669,0651,065C
0E,0A76,0676,0669,0650,065C
0E,0A77,0676,0668,0651,065C
0E,0A78,0674,0667,064F,065B
0E,0A79,0673,0666,064F,065A
0E,0A7A,0675,0668,0650,065C
0E,0A7B,0676,0669,0651,065D
0E,0A7C,0676,0669,0650,065C
0E,0A7D,0673,0667,064F,0659
0E,0A7E,0673,0666,064F,065A
0E,0A7F,0676,0669,0651,065C
0E,0A80,0677,0669,0651,065D
0E,0A81,0676,0668,0650,065C
0E,0A82,0674,0667,064F,065A
0E,0A83,0673,0666,064E,0659
0E,0A84,0676,0667,0650,065C
0E,0A85,0677,0669,0651,065D
0E,0A86,0676,0669,0651,065C
0E,0A87,0673,0667,064F,0659
0E,0A88,0673,0667,064E,0658
0E,0A89,0676,0669,0650,065B
0E,0A8A,0676,0669,0651,065D
0E,0A8B,0675,0669,0650,065C
