0C,1BFF,0623,0631,0675,0668
0C,1C00,0625,0634,0676,0669
0C,1C01,0626,0634,0675,0669
0C,1C02,0625,0632,0675,0668
0C,1C03,0624,0631,0674,0667
0C,1C04,0624,0631,0674,0667
0C,1C05,0626,0634,0676,066A
0C,1C06,0626,0635,0676,0669
0C,1C07,0625,0632,0676,0668
0C,1C08,0622,0630,0675,0667
0C,1C09,0624,0631,0675,0667
0C,1C0A,0626,0633,0675,0669
0C,1C0B,0626,0634,0676,066A
0C,1C0C,0625,0632,0675,0667
0C,1C0D,0623,0630,0674,0667
0C,1C0E,0623,0631,0674,0667
0C,1C0F,0626,0633,0676,0669
0C,1C10,0626,0633,0676,0669
0C,1C11,0624,0632,0676,0668
0C,1C12,0623,0631,0674,0667
0C,1C13,0624,0631,0674,0668
0C,1C14,0625,0633,0676,066A
0C,1C15,0626,0634,0676,0669
0C,1C16,0625,0632,0675,0668
0C,1C17,0623,0631,0675,0667
0C,1C18,0624,0631,0675,0667
0C,1C19,0625,0633,0676,0669
0C,1C1A,0625,0634,0676,0669
0C,1C1B,0625,0632,0675,0668
0C,1C1C,0624,0631,0674,0667
0C,1C1D,0624,0631,0674,0667
0C,1C1E,0625,0633,0676,0669
0C,1C1F,0626,0633,0676,0669
0C,1C20,0624,0631,0676,0669
0C,1C21,0623,0631,0675,0667
0C,1C22,0624,0631,0674,0668
0C,1C23,0626,0634,0676,0669
0C,1C24,0626,0634,0676,0669
0C,1C25,0625,0631,0675,0668
0C,1C26,0623,0630,0674,0667
0C,1C27,0624,0631,0674,0667
0C,1C28,0626,0634,0676,0669
0C,1C29,0625,0634,0676,0669
0C,1C2A,0624,0632,0676,0668
0C,1C2B,0623,0631,0674,0667
0C,1C2C,0623,0631,0674,0667
0C,1C2D,0626,0633,0676,0669
0C,1C2E,0626,0634,0675,0669
0C,1C2F,0625,0632,0675,0668
0C,1C30,0624,0631,0675,0667
0C,1C31,0624,0631,0674,0667
0C,1C32,0625,0634,0677,066A
0C,1C33,0626,0634,0676,0669
0C,1C34,0625,0632,0675,0668
0C,1C35,0623,0631,0675,0667
0C,1C36,0623,0631,0674,0667
0C,1C37,0626,0634,0676,0669
0C,1C38,0625,0634,0676,0669
0C,1C39,0625,0633,0675,0668
0C,1C3A,0624,0631,0674,0667
0C,1C3B,0623,0632,0675,0667
0C,1C3C,0626,0634,0676,0669
0C,1C3D,0626,0634,0676,066A
0C,1C3E,0625,0632,0675,0668
0C,1C3F,0624,0630,0674,0666
0C,1C40,0623,0631,0674,0667
0C,1C41,0625,0634,0676,0669
0C,1C42,0626,0634,0676,0669
0C,1C43,0625,0632,0675,0667
0C,1C44,0624,0631,0674,0666
0C,1C45,0624,0631,0674,0667
0C,1C46,0626,0635,0676,0669
0C,1C47,0626,0634,0676,0669
0C,1C48,0624,0632,0675,0668
0C,1C49,0623,0631,0674,0667
0C,1C4A,0624,0631,0675,0667
0C,1C4B,0626,0634,0676,0669
0C,1C4C,0625,0633,0676,066A
0C,1C4D,0624,0632,0676,0668
0C,1C4E,0624,0631,0675,0666
0C,1C4F,0624,0631,0674,0667
0C,1C50,0626,0634,0676,066A
0C,1C51,0626,0634,0676,0669
0C,1C52,0625,0633,0675,0668
0C,1C53,0623,0631,0675,0667
0C,1C54,0624,0631,0674,0667
0C,1C55,0625,0633,0676,0669
0C,1C56,0626,0635,0677,066A
0C,1C57,0625,0633,0676,0668
0C,1C58,0624,0631,0674,0667
0C,1C59,0623,0631,0675,0667
0C,1C5A,0627,0634,0676,0669
0C,1C5B,0626,0634,0676,066A
0C,1C5C,0624,0632,0676,0668
0C,1C5D,0623,0631,0674,0667
0C,1C5E,0623,0631,0674,0667
0C,1C5F,0626,0634,0676,0669
0C,1C60,0627,0634,0675,0669
0C,1C61,0625,0632,0674,0668
0C,1C62,0624,0631,0674,0667
0C,1C63,0624,0631,0674,0667
0C,1C64,0625,0634,0676,0669
0C,1C65,0625,0634,0677,0669
0C,1C66,0624,0632,0676,0669
0C,1C67,0624,0631,0675,0668
0C,1C68,0624,0631,0674,0668
0C,1C69,0627,0634,0676,0669
0C,1C6A,0627,0634,0675,0669
0C,1C6B,0625,0632,0675,0669
0C,1C6C,0624,0631,0674,0667
0C,1C6D,0623,0631,0675,0667
0C,1C6E,0625,0634,0677,0669
0C,1C6F,0626,0634,0676,0669
0C,1C70,0624,0632,0676,0669
0C,1C71,0623,0631,0675,0667
0C,1C72,0625,0632,0674,0667
0C,1C73,0626,0634,0676,0669
0C,1C74,0626,0634,0676,0669
0C,1C75,0625,0632,0675,0668
0C,1C76,0624,0630,0674,0667
0C,1C77,0624,0631,0674,0667
0C,1C78,0626,0634,0676,0669
0C,1C79,0626,0634,0676,0669
0C,1C7A,0624,0632,0676,0669
0C,1C7B,0624,0631,0675,0667
0C,1C7C,0624,0631,0674,0667
0C,1C7D,0625,0634,0676,0669
0C,1C7E,0626,0634,0676,0669
0C,1C7F,0624,0632,0676,0668
0C,1C80,0623,0631,0675,0666
0C,1C81,0623,0632,0675,0667
0C,1C82,0626,0634,0676,0669
0C,1C83,0626,0634,0676,0669
0C,1C84,0625,0632,0675,0668
0C,1C85,0624,0630,0674,0667
0C,1C86,0623,0631,0675,0667
0C,1C87,0625,0634,0676,0669
0C,1C88,0626,0634,0676,0669
0C,1C89,0625,0633,0676,0668
0C,1C8A,0624,0631,0675,0667
0C,1C8B,0624,0631,0674,0668
0C,1C8C,0626,0634,0676,0669
0C,1C8D,0626,0635,0676,0669
0C,1C8E,0625,0632,0675,0668
0C,1C8F,0623,0631,0675,0667
0C,1C90,0623,0631,0675,0667
0C,1C91,0625,0634,0676,0669
0C,1C92,0625,0634,0677,0669
0C,1C93,0625,0632,0676,0668
0C,1C94,0624,0630,0674,0667
0C,1C95,0623,0632,0675,0667
0C,1C96,0626,0634,0676,0669
0C,1C97,0626,0634,0676,0669
0C,1C98,0625,0633,0675,0668
0C,1C99,0624,0631,0675,0667
0C,1C9A,0624,0631,0674,0668
0C,1C9B,0626,0634,0676,0669
0C,1C9C,0626,0635,0676,066A
0C,1C9D,0625,0633,0675,0668
0C,1C9E,0623,0631,0675,0667
0C,1C9F,0623,0631,0675,0667
0C,1CA0,0626,0634,0676,066A
0C,1CA1,0626,0634,0676,066A
0C,1CA2,0625,0633,0676,0668
0C,1CA3,0623,0631,0675,0667
0C,1CA4,0623,0632,0675,0667
0C,1CA5,0626,0633,0676,0669
0C,1CA6,0626,0634,0676,066A
0C,1CA7,0625,0632,0675,0669
0C,1CA8,0624,0631,0674,0667
0C,1CA9,0623,0630,0674,0667
0C,1CAA,0626,0633,0676,0669
0C,1CAB,0626,0634,0676,0669
0C,1CAC,0625,0632,0675,0668
0C,1CAD,0623,0631,0674,0667
0C,1CAE,0624,0631,0673,0667
0C,1CAF,0625,0633,0675,0669
0C,1CB0,0625,0634,0675,0669
0C,1CB1,0625,0632,0675,0668
0C,1CB2,0624,0630,0675,0668
0C,1CB3,0623,0631,0675,0668
0C,1CB4,0625,0634,0677,066A
0C,1CB5,0626,0634,0676,0669
0C,1CB6,0624,0632,0676,0668
0C,1CB7,0624,0632,0674,0666
0C,1CB8,0624,0631,0674,0667
0C,1CB9,0626,0634,0676,0669
0C,1CBA,0626,0635,0676,066A
0C,1CBB,0624,0632,0676,0669
0C,1CBC,0623,0631,0675,0667
0C,1CBD,0623,0632,0675,0667
0C,1CBE,0626,0634,0676,0669
0C,1CBF,0626,0634,0676,0669
0C,1CC0,0624,0632,0675,0668
0C,1CC1,0624,0631,0675,0667
0C,1CC2,0623,0631,0675,0668
0C,1CC3,0626,0633,0676,0669
0C,1CC4,0626,0634,0676,0669
0C,1CC5,0625,0633,0676,0669
0C,1CC6,0624,0632,0674,0667
0C,1CC7,0623,0631,0674,0667
0C,1CC8,0625,0634,0676,066A
0C,1CC9,0626,0634,0676,0669
0C,1CCA,0624,0632,0675,0668
0C,1CCB,0623,0631,0675,0667
0C,1CCC,0623,0631,0675,0667
0C,1CCD,0626,0633,0676,0669
0C,1CCE,0626,0634,0676,066A
0C,1CCF,0625,0633,0675,0669
0C,1CD0,0624,0631,0674,0667
0C,1CD1,0623,0632,0674,0667
0C,1CD2,0625,0634,0676,0669
0C,1CD3,0626,0634,0676,0669
0C,1CD4,0624,0632,0675,0669
0C,1CD5,0623,0631,0674,0667
0C,1CD6,0624,0631,0674,0667
0C,1CD7,0625,0634,0676,0669
0C,1CD8,0626,0634,0676,0668
0C,1CD9,0624,0632,0675,0668
0C,1CDA,0623,0630,0674,0667
0C,1CDB,0624,0631,0674,0667
0C,1CDC,0626,0634,0675,0669
0C,1CDD,0626,0634,0676,0669
0C,1CDE,0625,0632,0675,0668
0C,1CDF,0624,0630,0674,0667
0C,1CE0,0623,0631,0675,0667
0C,1CE1,0625,0633,0676,0669
0C,1CE2,0626,0634,0676,0669
0C,1CE3,0625,0632,0675,0668
0C,1CE4,0623,0631,0675,0666
0C,1CE5,0624,0631,0674,0667
0C,1CE6,0626,0634,0676,066A
0C,1CE7,0626,0634,0676,0669
0C,1CE8,0625,0633,0675,0668
0C,1CE9,0623,0630,0675,0667
0C,1CEA,0623,0632,0675,0667
0C,1CEB,0626,0634,0676,0669
0C,1CEC,0626,0634,0676,066A
0C,1CED,0625,0633,0675,0668
0C,1CEE,0624,0630,0674,0667
0C,1CEF,0623,0631,0674,0667
0C,1CF0,0626,0633,0675,066A
0C,1CF1,0626,0634,0676,0669
0C,1CF2,0625,0632,0675,0668
0C,1CF3,0624,0632,0675,0667
0C,1CF4,0624,0632,0675,0666
0C,1CF5,0625,0634,0676,0669
0C,1CF6,0626,0634,0676,0669
0C,1CF7,0625,0632,0675,0669
0C,1CF8,0624,0630,0675,0668
0C,1CF9,0624,0631,0674,0667
0C,1CFA,0626,0634,0676,066A
0C,1CFB,0626,0634,0677,066A
0C,1CFC,0625,0632,0676,0669
0C,1CFD,0625,0631,0675,0668
0C,1CFE,0623,0630,0674,0667
0C,1CFF,0626,0634,0675,0669
0C,1D00,0627,0634,0676,066A
0C,1D01,0624,0632,0675,0669
0C,1D02,0623,0630,0674,0667
0C,1D03,0623,0631,0674,0667
0C,1D04,0625,0633,0676,066A
0C,1D05,0626,0634,0676,0669
0C,1D06,0625,0632,0676,0669
0C,1D07,0623,0630,0675,0667
0C,1D08,0623,0630,0674,0666
0C,1D09,0625,0633,0674,0668
0C,1D0A,0626,0634,0676,0669
0C,1D0B,0624,0632,0675,0667
0C,1D0C,0622,0630,0674,0666
0C,1D0D,0622,0630,0674,0666
0C,1D0E,0625,0633,0676,0669
0C,1D0F,0626,0634,0677,0669
0C,1D10,0624,0632,0675,0668
0C,1D11,0623,0631,0675,0666
0C,1D12,0624,0631,0673,0667
0C,1D13,0626,0634,0676,0669
0C,1D14,0626,0634,0676,0669
0C,1D15,0625,0632,0675,0668
0C,1D16,0623,0631,0675,0667
0C,1D17,0623,0631,0674,0666
0C,1D18,0625,0633,0676,0669
0C,1D19,0626,0634,0676,066A
0C,1D1A,0624,0632,0675,0668
0C,1D1B,0623,0630,0674,0666
0C,1D1C,0622,0631,0674,0667
0C,1D1D,0625,0634,0676,0669
0C,1D1E,0626,0634,0676,0669
0C,1D1F,0625,0632,0676,0669
0C,1D20,0624,0632,0675,0667
0C,1D21,0624,0631,0674,0667
0C,1D22,0625,0634,0675,0669
0C,1D23,0625,0633,0676,0669
0C,1D24,0625,0632,0675,0668
0C,1D25,0623,0630,0674,0667
0C,1D26,0623,0631,0674,0666
0C,1D27,0626,0634,0676,0669
0C,1D28,0626,0634,0676,0669
0C,1D29,0625,0633,0675,0668
0C,1D2A,0624,0631,0674,0667
0C,1D2B,0623,0631,0674,0667
0C,1D2C,0626,0634,0676,0669
0C,1D2D,0626,0634,0676,066A
0C,1D2E,0624,0632,0676,0668
0C,1D2F,0623,0631,0675,0667
0C,1D30,0623,0631,0674,0667
0C,1D31,0625,0633,0676,0669
0C,1D32,0626,0634,0676,0669
0C,1D33,0625,0633,0675,0668
0C,1D34,0623,0631,0674,0667
0C,1D35,0623,0631,0674,0666
0C,1D36,0625,0634,0676,0669
0C,1D37,0625,0634,0677,0669
0C,1D38,0625,0632,0676,0668
0C,1D39,0624,0631,0675,0667
0C,1D3A,0623,0631,0674,0667
0C,1D3B,0625,0633,0676,0669
0C,1D3C,0627,0633,0675,0669
0C,1D3D,0624,0632,0675,0668
0C,1D3E,0623,0631,0674,0667
0C,1D3F,0623,0631,0674,0667
0C,1D40,0625,0633,0676,0669
0C,1D41,0625,0635,0676,0669
0C,1D42,0626,0632,0675,0668
0C,1D43,0624,0631,0674,0667
0C,1D44,0624,0632,0674,0667
0C,1D45,0626,0633,0676,0669
0C,1D46,0626,0633,0676,066A
0C,1D47,0624,0632,0676,0668
0C,1D48,0623,0631,0675,0667
0C,1D49,0623,0630,0674,0667
0C,1D4A,0626,0634,0676,0669
0C,1D4B,0627,0635,0675,0669
0C,1D4C,0625,0632,0675,0668
0C,1D4D,0624,0631,0674,0667
0C,1D4E,0624,0631,0674,0667
0C,1D4F,0626,0633,0676,0669
0C,1D50,0625,0634,0676,0669
0C,1D51,0625,0632,0675,0668
0C,1D52,0623,0630,0674,0668
0C,1D53,0622,0630,0674,0667
0C,1D54,0626,0633,0676,0669
0C,1D55,0627,0634,0675,066A
0C,1D56,0625,0633,0675,0668
0C,1D57,0624,0632,0674,0666
0C,1D58,0623,0630,0674,0667
0C,1D59,0625,0633,0676,0669
0C,1D5A,0626,0634,0676,0669
0C,1D5B,0624,0632,0676,0669
0C,1D5C,0623,0631,0675,0667
0C,1D5D,0624,0631,0674,0667
0C,1D5E,0626,0633,0676,0669
0C,1D5F,0626,0635,0676,066A
0C,1D60,0625,0632,0676,0669
0C,1D61,0624,0631,0675,0667
0C,1D62,0623,0631,0674,0667
0C,1D63,0625,0634,0676,0669
0C,1D64,0625,0633,0676,066A
0C,1D65,0625,0632,0675,0668
0C,1D66,0625,0631,0674,0667
0C,1D67,0623,0630,0674,0667
0C,1D68,0625,0633,0676,0669
0C,1D69,0626,0634,0676,0669
0C,1D6A,0625,0632,0675,0668
0C,1D6B,0624,0631,0674,0667
0C,1D6C,0624,0632,0674,0667
0C,1D6D,0625,0634,0676,0669
0C,1D6E,0626,0634,0676,0669
0C,1D6F,0625,0633,0675,0668
0C,1D70,0624,0630,0674,0667
0C,1D71,0623,0631,0674,0667
0C,1D72,0626,0634,0675,0669
0C,1D73,0626,0634,0676,0669
0C,1D74,0624,0632,0676,0668
0C,1D75,0624,0631,0675,0667
0C,1D76,0623,0630,0674,0667
0C,1D77,0626,0633,0675,0669
0C,1D78,0626,0634,0676,0669
0C,1D79,0624,0632,0675,0668
0C,1D7A,0623,0631,0675,0667
0C,1D7B,0624,0632,0674,0667
0C,1D7C,0626,0633,0676,0669
0C,1D7D,0626,0634,0676,0669
0C,1D7E,0625,0632,0675,0668
0C,1D7F,0623,0631,0675,0667
0C,1D80,0622,0631,0675,0667
0C,1D81,0625,0634,0676,0669
0C,1D82,0626,0633,0676,066A
0C,1D83,0625,0633,0675,0668
0C,1D84,0624,0632,0674,0667
0C,1D85,0623,0630,0674,0667
0C,1D86,0625,0634,0676,0669
0C,1D87,0626,0634,0676,0669
0C,1D88,0625,0632,0676,0668
0C,1D89,0624,0631,0675,0667
0C,1D8A,0624,0631,0674,0667
0C,1D8B,0625,0634,0676,0669
0C,1D8C,0625,0634,0677,0669
0C,1D8D,0625,0632,0675,0668
0C,1D8E,0623,0630,0674,0668
0C,1D8F,0623,0631,0674,0667
0C,1D90,0626,0634,0676,0669
0C,1D91,0627,0633,0677,066A
0C,1D92,0625,0632,0675,0668
0C,1D93,0624,0631,0675,0668
0C,1D94,0623,0631,0674,0668
0C,1D95,0625,0632,0675,0668
0C,1D96,0626,0634,0676,0669
0C,1D97,0625,0632,0675,0669
0C,1D98,0624,0631,0675,0668
0C,1D99,0623,0631,0674,0667
0C,1D9A,0626,0633,0676,0669
0C,1D9B,0626,0635,0676,066A
0C,1D9C,0625,0632,0675,0668
0C,1D9D,0624,0631,0674,0668
0C,1D9E,0623,0631,0674,0667
0C,1D9F,0626,0633,0677,0669
0C,1DA0,0626,0634,0676,066A
0C,1DA1,0625,0632,0676,0668
0C,1DA2,0624,0631,0675,0667
0C,1DA3,0624,0630,0674,0667
0C,1DA4,0626,0633,0676,0669
0C,1DA5,0626,0634,0676,066A
0C,1DA6,0625,0632,0675,0669
0C,1DA7,0623,0631,0675,0667
0C,1DA8,0623,0631,0674,0666
0C,1DA9,0625,0633,0676,0669
0C,1DAA,0626,0634,0676,066A
0C,1DAB,0625,0633,0676,0669
0C,1DAC,0624,0631,0675,0667
0C,1DAD,0623,0631,0674,0666
0C,1DAE,0625,0633,0676,0669
0C,1DAF,0626,0634,0677,066A
0C,1DB0,0625,0633,0675,0669
0C,1DB1,0624,0631,0675,0667
0C,1DB2,0623,0631,0674,0667
0C,1DB3,0626,0633,0676,0669
0C,1DB4,0626,0635,0676,0669
0C,1DB5,0625,0632,0676,0668
0C,1DB6,0624,0631,0674,0667
0C,1DB7,0624,0630,0674,0667
0C,1DB8,0625,0634,0676,0669
0C,1DB9,0625,0635,0676,0669
0C,1DBA,0624,0632,0675,0669
0C,1DBB,0624,0631,0675,0667
0C,1DBC,0623,0630,0674,0667
0C,1DBD,0625,0633,0676,0669
0C,1DBE,0626,0635,0676,0669
0C,1DBF,0625,0633,0675,0668
0C,1DC0,0625,0631,0674,0667
0C,1DC1,0624,0630,0674,0667
0C,1DC2,0626,0634,0676,0669
0C,1DC3,0626,0635,0676,066A
0C,1DC4,0624,0632,0676,0668
0C,1DC5,0623,0631,0675,0667
0C,1DC6,0623,0632,0675,0667
0C,1DC7,0626,0633,0676,066A
0C,1DC8,0626,0635,0676,066A
0C,1DC9,0625,0633,0675,0668
0C,1DCA,0624,0631,0674,0667
0C,1DCB,0623,0631,0674,0667
0C,1DCC,0626,0633,0676,0669
0C,1DCD,0626,0634,0676,066A
0C,1DCE,0625,0633,0675,0668
0C,1DCF,0624,0631,0674,0667
0C,1DD0,0623,0630,0674,0667
0C,1DD1,0625,0633,0676,0669
0C,1DD2,0626,0634,0676,0669
0C,1DD3,0625,0633,0675,0669
0C,1DD4,0624,0631,0674,0667
0C,1DD5,0624,0631,0674,0667
0C,1DD6,0626,0634,0676,0668
0C,1DD7,0625,0634,0676,066A
0C,1DD8,0625,0632,0675,0668
0C,1DD9,0624,0631,0675,0668
0C,1DDA,0622,0631,0675,0667
0C,1DDB,0625,0634,0676,0669
0C,1DDC,0626,0634,0676,066A
0C,1DDD,0625,0633,0676,0668
0C,1DDE,0624,0631,0675,0667
0C,1DDF,0623,0630,0674,0667
0C,1DE0,0626,0634,0676,0669
0C,1DE1,0626,0634,0677,0669
0C,1DE2,0625,0632,0676,0668
0C,1DE3,0624,0631,0675,0667
0C,1DE4,0624,0631,0674,0667
0C,1DE5,0625,0633,0676,0669
0C,1DE6,0626,0635,0676,0669
0C,1DE7,0625,0633,0675,0669
0C,1DE8,0623,0631,0675,0667
0C,1DE9,0623,0631,0674,0667
0C,1DEA,0626,0633,0676,0669
0C,1DEB,0626,0634,0676,066A
0C,1DEC,0625,0633,0675,0668
0C,1DED,0624,0632,0675,0667
0C,1DEE,0623,0631,0674,0667
0C,1DEF,0626,0634,0676,0669
0C,1DF0,0626,0634,0676,0669
0C,1DF1,0625,0632,0676,0669
0C,1DF2,0623,0631,0675,0667
0C,1DF3,0624,0631,0674,0666
0C,1DF4,0625,0634,0676,0669
0C,1DF5,0626,0634,0676,0669
0C,1DF6,0625,0632,0675,0669
0C,1DF7,0624,0631,0675,0667
0C,1DF8,0624,0631,0674,0666
0C,1DF9,0625,0633,0676,0669
0C,1DFA,0626,0634,0676,066A
0C,1DFB,0625,0633,0676,0668
0C,1DFC,0624,0631,0675,0667
0C,1DFD,0623,0630,0674,0667
0C,1DFE,0625,0634,0676,0669
0C,1DFF,0626,0634,0676,0669
0C,1E00,0625,0632,0675,0669
0C,1E01,0624,0631,0675,0667
0C,1E02,0624,0630,0674,0667
0C,1E03,0625,0634,0676,0669
0C,1E04,0625,0634,0677,066A
0C,1E05,0625,0633,0676,0668
0C,1E06,0624,0631,0675,0668
0C,1E07,0623,0631,0674,0667
0C,1E08,0626,0634,0676,0669
0C,1E09,0626,0635,0676,066A
0C,1E0A,0625,0634,0676,0668
0C,1E0B,0624,0631,0675,0667
0C,1E0C,0622,0630,0674,0667
0C,1E0D,0626,0633,0675,0669
0C,1E0E,0626,0634,0676,0669
0C,1E0F,0624,0633,0676,0668
0C,1E10,0624,0631,0675,0667
0C,1E11,0623,0631,0674,0666
0C,1E12,0626,0634,0676,0669
0C,1E13,0627,0635,0676,0669
0C,1E14,0625,0634,0675,0668
0C,1E15,0624,0632,0675,0667
0C,1E16,0623,0631,0675,0667
0C,1E17,0626,0634,0676,0669
0C,1E18,0626,0633,0677,066A
0C,1E19,0625,0633,0676,0668
0C,1E1A,0624,0632,0674,0667
0C,1E1B,0623,0630,0674,0667
0C,1E1C,0626,0633,0676,0669
0C,1E1D,0627,0634,0676,0669
0C,1E1E,0625,0633,0676,0669
0C,1E1F,0623,0631,0675,0667
0C,1E20,0623,0631,0674,0666
0C,1E21,0625,0633,0676,0669
0C,1E22,0626,0634,0677,066A
0C,1E23,0625,0633,0675,0669
0C,1E24,0624,0631,0675,0668
0C,1E25,0624,0631,0674,0666
0C,1E26,0626,0634,0675,0669
0C,1E27,0626,0635,0677,066A
0C,1E28,0626,0633,0676,0668
0C,1E29,0624,0631,0675,0668
0C,1E2A,0623,0630,0674,0667
0C,1E2B,0625,0633,0675,0669
0C,1E2C,0627,0634,0676,0669
0C,1E2D,0625,0633,0676,0669
0C,1E2E,0624,0631,0675,0667
0C,1E2F,0624,0631,0674,0666
0C,1E30,0626,0633,0676,0669
0C,1E31,0626,0635,0677,066A
0C,1E32,0625,0632,0675,0668
0C,1E33,0623,0631,0675,0668
0C,1E34,0624,0631,0674,0666
0C,1E35,0626,0634,0675,0669
0C,1E36,0626,0634,0676,066A
0C,1E37,0625,0633,0675,0668
0C,1E38,0624,0632,0675,0667
0C,1E39,0623,0630,0675,0667
0C,1E3A,0625,0633,0676,0669
0C,1E3B,0627,0635,0677,066A
0C,1E3C,0625,0633,0676,0669
0C,1E3D,0624,0632,0675,0668
0C,1E3E,0624,0630,0674,0667
0C,1E3F,0625,0633,0676,0669
0C,1E40,0626,0635,0677,0669
0C,1E41,0625,0633,0675,0668
0C,1E42,0624,0632,0675,0668
0C,1E43,0623,0631,0674,0667
0C,1E44,0625,0633,0676,0669
0C,1E45,0626,0634,0676,066A
0C,1E46,0625,0633,0676,0668
0C,1E47,0625,0632,0675,0667
0C,1E48,0623,0631,0674,0667
0C,1E49,0625,0634,0676,0669
0C,1E4A,0627,0634,0677,0669
0C,1E4B,0625,0633,0676,0669
0C,1E4C,0624,0632,0675,0668
0C,1E4D,0623,0631,0674,0667
0C,1E4E,0625,0633,0677,0668
0C,1E4F,0626,0636,0677,066A
0C,1E50,0625,0632,0676,0669
0C,1E51,0625,0631,0675,0668
0C,1E52,0624,0632,0674,0667
0C,1E53,0625,0633,0676,0669
0C,1E54,0626,0634,0676,066A
0C,1E55,0626,0634,0676,0668
0C,1E56,0625,0632,0674,0668
0C,1E57,0623,0630,0674,0667
0C,1E58,0626,0634,0676,0669
0C,1E59,0626,0634,0676,066A
0C,1E5A,0624,0633,0676,0669
0C,1E5B,0624,0630,0674,0667
0C,1E5C,0623,0630,0674,0666
0C,1E5D,0626,0633,0675,0669
0C,1E5E,0626,0635,0676,0669
0C,1E5F,0625,0633,0675,0669
0C,1E60,0624,0632,0676,0667
0C,1E61,0623,0631,0674,0666
0C,1E62,0626,0634,0676,0669
0C,1E63,0626,0634,0676,066A
0C,1E64,0626,0633,0676,0669
0C,1E65,0624,0631,0675,0667
0C,1E66,0622,0631,0674,0667
0C,1E67,0625,0634,0676,0669
0C,1E68,0626,0635,0677,0669
0C,1E69,0625,0634,0676,0669
0C,1E6A,0624,0632,0675,0668
0C,1E6B,0624,0630,0674,0667
0C,1E6C,0625,0633,0676,0669
0C,1E6D,0626,0635,0676,0669
0C,1E6E,0625,0632,0676,0669
0C,1E6F,0624,0631,0675,0668
