0E,0C76,0675,0669,0650,065B
0E,0C77,0674,0667,064E,0659
0E,0C78,0672,0665,064E,0659
0E,0C79,0672,0665,064D,0658
0E,0C7A,0674,0667,064F,065B
0E,0C7B,0676,0668,0650,065B
0E,0C7C,0674,0667,064F,065A
0E,0C7D,0672,0665,064D,0658
0E,0C7E,0671,0665,064D,0658
0E,0C7F,0675,0668,064F,065A
0E,0C80,0675,0669,064F,065B
0E,0C81,0673,0667,064F,065A
0E,0C82,0671,0666,064E,0658
0E,0C83,0672,0666,064D,0658
0E,0C84,0673,0668,0650,065B
0E,0C85,0674,0668,0651,065B
0E,0C86,0674,0667,064E,065B
0E,0C87,0672,0665,064E,0658
0E,0C88,0672,0666,064D,0658
0E,0C89,0674,0667,064F,065A
0E,0C8A,0675,0668,0650,065C
0E,0C8B,0674,0667,064F,065A
0E,0C8C,0672,0666,064D,0658
0E,0C8D,0672,0665,064D,0658
0E,0C8E,0674,0668,0650,065A
0E,0C8F,0675,0669,0651,065B
0E,0C90,0673,0667,0650,065A
0E,0C91,0673,0666,064E,0658
0E,0C92,0672,0665,064D,0658
0E,0C93,0674,0668,064F,065B
0E,0C94,0674,0668,0651,065B
0E,0C95,0673,0667,064F,065A
0E,0C96,0672,0666,064E,0658
0E,0C97,0671,0665,064D,0658
0E,0C98,0674,0668,064F,065A
0E,0C99,0675,0668,0650,065B
0E,0C9A,0674,0667,064F,065A
0E,0C9B,0673,0666,064E,0658
0E,0C9C,0671,0665,064D,0658
0E,0C9D,0675,0668,0650,065B
0E,0C9E,0676,0669,0650,065B
0E,0C9F,0674,0666,064F,065B
0E,0CA0,0672,0666,064E,0658
0E,0CA1,0672,0665,064D,0658
0E,0CA2,0675,0667,064F,065B
0E,0CA3,0675,0668,0650,065B
0E,0CA4,0674,0667,064F,065A
0E,0CA5,0672,0666,064E,0658
0E,0CA6,0672,0666,064D,0658
0E,0CA7,0674,0667,0650,065B
0E,0CA8,0675,0668,0650,065B
0E,0CA9,0673,0667,0650,065A
0E,0CAA,0673,0666,064D,0657
0E,0CAB,0671,0665,064D,0658
0E,0CAC,0675,0668,0650,065A
0E,0CAD,0675,0669,0650,065B
0E,0CAE,0674,0667,064F,065A
0E,0CAF,0673,0665,064D,0658
0E,0CB0,0672,0665,064D,0658
0E,0CB1,0674,0668,064F,065A
0E,0CB2,0675,0668,0650,065B
0E,0CB3,0674,0667,064F,065A
0E,0CB4,0672,0665,064E,0658
0E,0CB5,0671,0665,064D,0658
0E,0CB6,0675,0668,064F,065A
0E,0CB7,0675,0668,0650,065B
0E,0CB8,0674,0668,0650,0659
0E,0CB9,0673,0666,064D,0658
0E,0CBA,0672,0665,064C,0658
0E,0CBB,0675,0668,064F,065A
0E,0CBC,0676,0669,0650,065B
0E,0CBD,0674,0667,064E,065A
0E,0CBE,0672,0665,064E,0658
0E,0CBF,0672,0666,064D,0657
0E,0CC0,0674,0667,064F,065A
0E,0CC1,0675,0668,0650,065B
0E,0CC2,0674,0667,064E,065A
0E,0CC3,0672,0665,064D,0658
0E,0CC4,0671,0665,064D,0658
0E,0CC5,0674,0667,064F,065B
0E,0CC6,0675,0667,0650,065B
0E,0CC7,0674,0667,064F,065A
0E,0CC8,0672,0666,064D,0658
0E,0CC9,0672,0665,064D,0657
0E,0CCA,0674,0668,064F,065A
0E,0CCB,0675,0668,0650,065B
0E,0CCC,0674,0667,064F,065A
0E,0CCD,0672,0665,064D,0659
0E,0CCE,0672,0666,064D,0658
0E,0CCF,0674,0668,064F,065A
0E,0CD0,0674,0668,0650,065B
0E,0CD1,0674,0668,064F,0659
0E,0CD2,0672,0665,064D,0659
0E,0CD3,0671,0664,064D,0658
0E,0CD4,0674,0667,0650,065A
0E,0CD5,0675,0668,064F,065B
0E,0CD6,0673,0667,064F,065A
0E,0CD7,0672,0666,064E,0658
0E,0CD8,0672,0665,064D,0658
0E,0CD9,0675,0667,064F,065B
0E,0CDA,0676,0668,0650,065B
0E,0CDB,0674,0667,064F,065A
0E,0CDC,0672,0666,064E,0659
0E,0CDD,0672,0666,064D,0658
0E,0CDE,0675,0667,064F,065B
0E,0CDF,0674,0668,0650,065B
0E,0CE0,0675,0668,064F,065A
0E,0CE1,0672,0665,064D,0658
0E,0CE2,0671,0665,064D,0658
0E,0CE3,0675,0667,064F,065A
0E,0CE4,0676,0668,064F,065C
0E,0CE5,0674,0667,064F,065A
0E,0CE6,0672,0667,064E,0658
0E,0CE7,0672,0665,064D,0658
0E,0CE8,0674,0667,0650,065B
0E,0CE9,0676,0668,0650,065B
0E,0CEA,0675,0667,064F,065A
0E,0CEB,0672,0665,064E,0659
0E,0CEC,0672,0666,064D,0657
0E,0CED,0674,0667,064F,065A
0E,0CEE,0675,0667,0650,065C
0E,0CEF,0674,0668,064F,0659
0E,0CF0,0672,0666,064E,0658
0E,0CF1,0672,0664,064D,0658
0E,0CF2,0674,0668,064F,065A
0E,0CF3,0675,0668,0650,065B
0E,0CF4,0673,0667,064F,065A
0E,0CF5,0673,0666,064E,0659
0E,0CF6,0672,0664,064D,0658
0E,0CF7,0674,0668,0650,065B
0E,0CF8,0675,0668,0650,065B
0E,0CF9,0674,0667,064F,065A
0E,0CFA,0672,0666,064E,0658
0E,0CFB,0672,0665,064D,0658
0E,0CFC,0674,0667,064F,065B
0E,0CFD,0675,0669,0650,065C
0E,0CFE,0674,0668,0650,065A
0E,0CFF,0672,0665,064D,0658
0E,0D00,0671,0664,064D,0658
0E,0D01,0675,0667,064F,065A
0E,0D02,0676,0669,0650,065B
0E,0D03,0673,0666,064F,065A
0E,0D04,0671,0665,064D,0658
0E,0D05,0671,0665,064D,0657
0E,0D06,0675,0667,064F,065B
0E,0D07,0676,0668,064F,065C
0E,0D08,0674,0667,064E,065A
0E,0D09,0673,0666,064E,0658
0E,0D0A,0672,0666,064D,0658
0E,0D0B,0675,0668,0650,065B
0E,0D0C,0675,0668,0650,065B
0E,0D0D,0674,0666,064F,065A
0E,0D0E,0672,0666,064C,0657
0E,0D0F,0672,0665,064D,0658
0E,0D10,0674,0667,064F,065A
0E,0D11,0675,0668,064F,065B
0E,0D12,0674,0667,064F,065A
0E,0D13,0673,0666,064E,0658
0E,0D14,0672,0665,064D,0658
0E,0D15,0674,0667,064F,065B
0E,0D16,0676,0669,0651,065C
0E,0D17,0674,0668,064F,065A
0E,0D18,0673,0666,064D,0658
0E,0D19,0671,0665,064D,0658
0E,0D1A,0674,0668,064F,065A
0E,0D1B,0676,0668,0650,065C
0E,0D1C,0674,0668,0650,065A
0E,0D1D,0672,0666,064E,0658
0E,0D1E,0672,0665,064D,0658
0E,0D1F,0674,0668,064F,065A
0E,0D20,0676,0669,0650,065B
0E,0D21,0674,0667,064F,065A
0E,0D22,0672,0665,064E,0659
0E,0D23,0672,0666,064D,0658
0E,0D24,0675,0668,064F,065B
0E,0D25,0675,0668,0651,065C
0E,0D26,0674,0668,064F,065A
0E,0D27,0672,0666,064D,0658
0E,0D28,0671,0665,064D,0658
0E,0D29,0674,0667,064F,065A
0E,0D2A,0676,0668,0650,065B
0E,0D2B,0674,0667,0650,065A
0E,0D2C,0672,0666,064E,0658
0E,0D2D,0672,0665,064D,0658
0E,0D2E,0674,0668,0650,065A
0E,0D2F,0675,0668,0651,065B
0E,0D30,0674,0668,064F,065A
0E,0D31,0673,0665,064E,0659
0E,0D32,0672,0665,064D,0658
0E,0D33,0674,0667,064F,065B
0E,0D34,0675,0668,0651,065C
0E,0D35,0675,0668,0650,065A
0E,0D36,0673,0666,064E,0659
0E,0D37,0672,0665,064E,0658
0E,0D38,0674,0668,064F,065A
0E,0D39,0675,0668,0650,065B
0E,0D3A,0674,0667,064F,065A
0E,0D3B,0672,0666,064E,0658
0E,0D3C,0672,0665,064D,0658
0E,0D3D,0674,0667,064F,065A
0E,0D3E,0675,0669,0650,065A
0E,0D3F,0674,0667,064F,065A
0E,0D40,0672,0665,064E,0659
0E,0D41,0672,0665,064D,0658
0E,0D42,0675,0667,064F,065B
0E,0D43,0675,0668,0650,065C
0E,0D44,0675,0668,064F,0659
0E,0D45,0672,0666,064E,0659
0E,0D46,0672,0665,064D,0658
0E,0D47,0674,0667,064F,065B
0E,0D48,0676,0668,0650,065C
0E,0D49,0674,0667,064F,065A
0E,0D4A,0672,0666,064E,0658
0E,0D4B,0672,0665,064D,0658
0E,0D4C,0674,0667,0650,065B
0E,0D4D,0675,0669,0650,065B
0E,0D4E,0674,0667,064E,065A
0E,0D4F,0672,0666,064E,0659
0E,0D50,0673,0666,064D,0658
0E,0D51,0675,0667,064F,065B
0E,0D52,0676,0669,0651,065C
0E,0D53,0675,0668,0650,065A
0E,0D54,0673,0666,064E,0658
0E,0D55,0671,0664,064D,0658
0E,0D56,0673,0667,0650,065B
0E,0D57,0675,0668,0650,065C
0E,0D58,0674,0667,0650,065B
0E,0D59,0672,0666,064D,0658
0E,0D5A,0672,0665,064C,0657
0E,0D5B,0674,0668,0650,065A
0E,0D5C,0675,0668,0650,065B
0E,0D5D,0674,0667,064F,065B
0E,0D5E,0673,0665,064D,0659
0E,0D5F,0672,0666,064E,0658
0E,0D60,0675,0668,064F,065A
0E,0D61,0675,0669,0651,065B
0E,0D62,0674,0668,064F,065A
0E,0D63,0673,0666,064D,0658
0E,0D64,0671,0664,064D,0659
0E,0D65,0675,0667,064F,065A
0E,0D66,0676,0668,064F,065B
0E,0D67,0674,0667,0650,065B
0E,0D68,0672,0667,064E,0658
0E,0D69,0671,0665,064D,0657
0E,0D6A,0674,0667,064F,065A
0E,0D6B,0675,0668,0650,065C
0E,0D6C,0675,0668,064F,065A
0E,0D6D,0673,0666,064F,0659
0E,0D6E,0672,0666,064D,0657
0E,0D6F,0674,0668,064F,065A
0E,0D70,0675,0668,0650,065C
0E,0D71,0674,0668,064F,065A
0E,0D72,0673,0666,064D,0658
0E,0D73,0672,0665,064D,0658
0E,0D74,0674,0668,064F,065A
0E,0D75,0675,0668,0650,065B
0E,0D76,0674,0667,064F,065A
0E,0D77,0673,0666,064D,0659
0E,0D78,0672,0665,064C,0658
0E,0D79,0674,0667,064F,065A
0E,0D7A,0674,0668,0650,065B
0E,0D7B,0674,0668,064F,065A
0E,0D7C,0673,0665,064D,0658
0E,0D7D,0671,0666,064D,0657
0E,0D7E,0674,0669,0650,065A
0E,0D7F,0674,0668,0650,065B
0E,0D80,0674,0667,064F,065A
0E,0D81,0673,0665,064E,0659
0E,0D82,0671,0665,064E,0659
0E,0D83,0674,0668,064F,065A
0E,0D84,0675,0668,064F,065A
0E,0D85,0673,0667,064F,065A
0E,0D86,0672,0665,064E,0658
0E,0D87,0672,0665,064D,0657
0E,0D88,0675,0667,064F,065B
0E,0D89,0675,0668,0650,065B
0E,0D8A,0674,0667,064E,0659
0E,0D8B,0672,0665,064E,0658
0E,0D8C,0671,0665,064E,0658
0E,0D8D,0675,0667,064F,065B
0E,0D8E,0676,0668,0650,065C
0E,0D8F,0674,0668,064F,065A
0E,0D90,0672,0666,064E,0658
0E,0D91,0671,0665,064D,0658
0E,0D92,0674,0668,0650,065A
0E,0D93,0675,0668,0650,065B
0E,0D94,0674,0667,064F,065A
0E,0D95,0673,0666,064D,0659
0E,0D96,0672,0666,064D,0657
0E,0D97,0674,0667,064F,065A
0E,0D98,0675,0668,0650,065B
0E,0D99,0675,0668,064F,0659
0E,0D9A,0673,0666,064E,0659
0E,0D9B,0671,0665,064E,0658
0E,0D9C,0674,0668,064F,065A
0E,0D9D,0675,0668,0650,065C
0E,0D9E,0673,0667,0650,065B
0E,0D9F,0673,0666,064E,0659
0E,0DA0,0673,0665,064D,0658
0E,0DA1,0674,0667,064F,065B
0E,0DA2,0675,0668,0650,065B
0E,0DA3,0674,0667,064F,065B
0E,0DA4,0672,0665,064E,0658
0E,0DA5,0672,0665,064D,0657
0E,0DA6,0674,0667,064F,065B
0E,0DA7,0675,0668,0650,065B
0E,0DA8,0675,0668,064F,0659
0E,0DA9,0672,0666,064E,0658
0E,0DAA,0671,0665,064E,0658
0E,0DAB,0674,0667,064F,065A
0E,0DAC,0676,0668,0650,065B
0E,0DAD,0674,0667,064F,065A
0E,0DAE,0672,0666,064E,0658
0E,0DAF,0672,0665,064D,0658
0E,0DB0,0674,0667,0650,065B
0E,0DB1,0675,0668,064F,065B
0E,0DB2,0674,0667,064F,065B
0E,0DB3,0672,0666,064E,0658
0E,0DB4,0672,0665,064D,0658
0E,0DB5,0674,0667,0650,065B
0E,0DB6,0676,0668,0650,065B
0E,0DB7,0675,0668,064F,065A
0E,0DB8,0673,0666,064E,0658
0E,0DB9,0671,0664,064D,0658
0E,0DBA,0674,0668,064F,065A
0E,0DBB,0676,0668,0650,065C
0E,0DBC,0674,0667,064F,065A
0E,0DBD,0673,0666,064E,0658
0E,0DBE,0673,0665,064C,0658
0E,0DBF,0674,0667,064F,065A
0E,0DC0,0675,0668,0650,065B
0E,0DC1,0675,0667,064E,065A
0E,0DC2,0673,0665,064D,0659
0E,0DC3,0671,0666,064D,0657
0E,0DC4,0674,0668,064E,065A
0E,0DC5,0675,0669,0650,065B
0E,0DC6,0674,0668,064F,0659
0E,0DC7,0673,0666,064D,0658
0E,0DC8,0671,0665,064E,0658
0E,0DC9,0675,0667,064E,065A
0E,0DCA,0676,0668,064F,065B
0E,0DCB,0673,0667,0650,065A
0E,0DCC,0672,0667,064E,0658
