,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,14.565748813094213,4.3947813465389425,-0.021551724137931036,0.0040024630541871924,1582,1596,1665,1653,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
1,0.02,15.200427968646686,4.087832416412113,-0.022181146025878003,0.0036968576709796672,1581,1593,1665,1653,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
2,0.04,15.221118454121434,4.400979402760829,-0.022201665124884366,0.004008633980881899,1579,1592,1664,1651,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
3,0.06,15.069080608549292,4.246720329761449,-0.0220508866615266,0.0038550501156515036,1579,1592,1663,1651,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
4,0.08,15.028012298674387,4.239568724561378,-0.022010158534708328,0.003847929813760197,1582,1595,1666,1654,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
5,0.1,14.869417879938275,4.393544024512006,-0.02185287780855648,0.0040012311480455524,1582,1596,1666,1654,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
6,0.12,15.04168486859783,4.241949655806435,-0.0220237178499923,0.003850300323425227,1581,1594,1665,1653,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
7,0.14,15.373109425068762,4.245526558141674,-0.0223523971018961,0.003853861569292431,1579,1592,1664,1652,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
8,0.16,15.221118454121434,4.400979402760829,-0.022201665124884366,0.004008633980881899,1579,1592,1664,1651,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
9,0.18,14.876202179417803,4.085546018422342,-0.02185960591133005,0.003694581280788177,1582,1595,1665,1654,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
