,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,10.154247199189406,5.7072448409501195,-0.017176764522173642,0.005309181761399126,1565,1582,1637,1620,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
1,0.02,10.287175692493676,5.543142384913622,-0.0173085919226571,0.005145797598627788,1567,1584,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
2,0.04,10.121852746517188,5.384180164428212,-0.017144638403990026,0.004987531172069825,1568,1585,1639,1624,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
3,0.06,10.138034811643,5.388869204755893,-0.0171606864274571,0.0049921996879875195,1567,1583,1638,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
4,0.08,10.303520155601575,5.234451551509206,-0.017324800998907444,0.004838457936631809,1566,1582,1637,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
5,0.1,10.308975114847527,5.549597866948146,-0.017330210772833723,0.005152224824355972,1565,1582,1637,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
6,0.12,10.127243404320765,5.69893096075067,-0.017149984409105083,0.005300904271905207,1567,1585,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
7,0.14,9.967360978123903,5.2283910938686935,-0.016991426344505067,0.0048324240062353856,1568,1585,1638,1624,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
8,0.16,10.138034811643,5.388869204755893,-0.0171606864274571,0.0049921996879875195,1567,1583,1638,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
9,0.18,10.148839695590048,5.392000111483169,-0.017171401810802372,0.004995316890415236,1566,1582,1637,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
10,0.2,10.308975114847527,4.9223401959269335,-0.017330210772833723,0.004527712724434036,1566,1581,1636,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
11,0.22,10.127243404320765,5.385742203119639,-0.017149984409105083,0.004989086373557842,1568,1584,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
12,0.24,9.962020991274073,5.226878340553174,-0.01698613059061867,0.004830917874396135,1569,1585,1639,1624,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
13,0.26,10.447157865971697,5.387305216258159,-0.017467248908296942,0.004990642545227698,1567,1583,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
14,0.28,10.303520155601575,5.547982485088952,-0.017324800998907444,0.0051506165131887,1566,1582,1638,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
15,0.3,9.839333853212203,5.39356703154265,-0.016864459712679577,0.004996876951905059,1566,1582,1636,1620,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
16,0.32,10.127243404320765,5.69893096075067,-0.017149984409105083,0.005300904271905207,1567,1585,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
17,0.34,9.967360978123903,5.541531030181311,-0.016991426344505067,0.00514419329696025,1568,1585,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
18,0.36,9.978050947119488,5.231419432045481,-0.017002027764779284,0.0048354390890656684,1568,1583,1638,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
19,0.38,10.303520155601575,5.234451551509206,-0.017324800998907444,0.004838457936631809,1566,1582,1637,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
20,0.4,10.148839695590048,5.392000111483169,-0.017171401810802372,0.004995316890415236,1566,1582,1637,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
21,0.42,9.812821036432084,5.385742203119639,-0.01683816651075772,0.004989086373557842,1568,1585,1638,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
22,0.44,10.281734332393274,5.541531030181311,-0.01730319563522993,0.00514419329696025,1567,1585,1639,1624,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
23,0.46,9.978050947119488,5.5447547450146635,-0.017002027764779284,0.005147402901263453,1567,1584,1638,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
24,0.48,10.1434355674611,5.076952163994662,-0.017166042446941324,0.0046816479400749065,1567,1582,1637,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
25,0.5,10.46365472331999,5.392000111483169,-0.017483609116453323,0.004995316890415236,1565,1582,1637,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
26,0.52,9.812821036432084,5.385742203119639,-0.01683816651075772,0.004989086373557842,1568,1585,1638,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
27,0.54,10.121852746517188,5.384180164428212,-0.017144638403990026,0.004987531172069825,1568,1585,1639,1624,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
28,0.56,9.972704295699973,5.543142384913622,-0.016996725401528145,0.005145797598627788,1568,1584,1639,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
29,0.58,10.303520155601575,5.547982485088952,-0.017324800998907444,0.0051506165131887,1566,1582,1638,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
30,0.6,10.148839695590048,5.078420234579418,-0.017171401810802372,0.004683109584764283,1566,1582,1636,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
31,0.62,9.812821036432084,5.385742203119639,-0.01683816651075772,0.004989086373557842,1568,1585,1638,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
32,0.64,9.647745618414788,5.539920679877692,-0.016674458469689887,0.005142589995324918,1569,1586,1639,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
33,0.66,9.972704295699973,5.229904790738442,-0.016996725401528145,0.004833931077498831,1568,1584,1638,1623,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
34,0.68,10.458152338315973,5.390434169526096,-0.017478152309612985,0.004993757802746567,1566,1582,1638,1622,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
35,0.7000000000000001,10.308975114847527,5.549597866948146,-0.017330210772833723,0.005152224824355972,1565,1582,1637,1621,-1008.3525338190095,-7.165986829556854,1004.3963457227159,0.37472208102314536
