,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,-230.22198875224592,2.9979260377651697,-0.009670545812161941,0.00016390755613833797,1510,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
1,0.02,-230.99136157545206,2.998048923584256,-0.009020829916352304,0.0001640150893882237,1510,1511,1538,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
2,0.04,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
3,0.06,-230.42161567431992,2.8106173280227575,-0.009501965923984272,0.0,1511,1512,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
4,0.08,-230.22949181638478,2.997803312975822,-0.009664209664209665,0.0001638001638001638,1511,1512,1541,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
5,0.1,-230.41792772783685,2.8106173280227575,-0.00950508030154048,0.0,1511,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
6,0.12,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
7,0.14,-230.02216541142275,2.8106173280227575,-0.009839291571006888,0.0,1509,1510,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
8,0.16,-230.22949181638478,2.997803312975822,-0.009664209664209665,0.0001638001638001638,1511,1512,1541,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
9,0.18,-230.03361827018693,2.8106173280227575,-0.009829619921363041,0.0,1510,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
10,0.2,-230.41792772783685,2.8106173280227575,-0.00950508030154048,0.0,1511,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
11,0.22,-230.41054457751454,2.8106173280227575,-0.009511315185306658,0.0,1510,1510,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
12,0.24,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
13,0.26,-230.03361827018693,2.4361840258804057,-0.009829619921363041,-0.000327653997378768,1511,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
14,0.28,-229.83768053472275,2.6233700007839476,-0.009995084384728821,-0.00016385384237260363,1510,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
15,0.3,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
16,0.32,-230.79892374360634,2.8106173280227575,-0.009183338799606429,0.0,1510,1511,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
17,0.34,-230.21823352953993,2.997987460526194,-0.009673717002787342,0.00016396130513198886,1509,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
18,0.36,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
19,0.38,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
20,0.4,-230.6138024927197,2.9978646552615675,-0.009339669015238408,0.00016385384237260363,1511,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
21,0.42,-230.79892374360634,3.1854190460084766,-0.009183338799606429,0.00032797638570022957,1510,1511,1539,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
22,0.44,-230.02216541142275,2.8106173280227575,-0.009839291571006888,0.0,1509,1510,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
23,0.46,-230.03361827018693,2.4361840258804057,-0.009829619921363041,-0.000327653997378768,1511,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
24,0.48,-229.84155796629014,2.997803312975822,-0.009991809991809993,0.0001638001638001638,1510,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
25,0.5,-230.41792772783685,2.4360613011009424,-0.00950508030154048,-0.00032776138970829236,1511,1511,1539,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
26,0.52,-230.41054457751454,3.1854190460084766,-0.009511315185306658,0.00032797638570022957,1509,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
27,0.54,-230.21823352953993,2.997987460526194,-0.009673717002787342,0.00016396130513198886,1509,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
28,0.56,-229.84155796629014,2.623431343069693,-0.009991809991809993,-0.0001638001638001638,1511,1511,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
29,0.58,-229.84543285819382,2.6234926451770955,-0.009988537743572948,-0.0001637465203864418,1511,1512,1541,1543,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
30,0.6,-230.41792772783685,3.1851733549445727,-0.00950508030154048,0.00032776138970829236,1510,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
31,0.62,-230.6029187093166,2.998048923584256,-0.009348860095128753,0.0001640150893882237,1510,1510,1539,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
32,0.64,-230.2144758431812,2.998048923584256,-0.0096768902739052,0.0001640150893882237,1509,1510,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
33,0.66,-230.02980315313548,2.8106173280227575,-0.00983284169124877,0.0,1510,1511,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
34,0.68,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
35,0.7000000000000001,-230.6138024927197,2.9978646552615675,-0.009339669015238408,0.00016385384237260363,1511,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
36,0.72,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
37,0.74,-230.02216541142275,2.8106173280227575,-0.009839291571006888,0.0,1509,1510,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
38,0.76,-230.03361827018693,2.4361840258804057,-0.009829619921363041,-0.000327653997378768,1511,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
39,0.78,-230.22949181638478,2.997803312975822,-0.009664209664209665,0.0001638001638001638,1511,1512,1541,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
40,0.8,-230.42161567431992,2.8106173280227575,-0.009501965923984272,0.0,1511,1512,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
41,0.8200000000000001,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
42,0.84,-230.79892374360634,2.8106173280227575,-0.009183338799606429,0.0,1510,1511,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
43,0.86,-230.02980315313548,2.8106173280227575,-0.00983284169124877,0.0,1510,1511,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
44,0.88,-229.84155796629014,2.997803312975822,-0.009991809991809993,0.0001638001638001638,1510,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
45,0.9,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
46,0.92,-230.59928601967434,2.998110426979026,-0.009351927809680066,0.00016406890894175554,1509,1510,1538,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
47,0.9400000000000001,-230.2144758431812,2.998048923584256,-0.0096768902739052,0.0001640150893882237,1509,1510,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
48,0.96,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
49,0.98,-229.83768053472275,2.6233700007839476,-0.009995084384728821,-0.00016385384237260363,1510,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
50,1.0,-230.02980315313548,2.8106173280227575,-0.00983284169124877,0.0,1510,1511,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
51,1.02,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
52,1.04,-230.02216541142275,2.8106173280227575,-0.009839291571006888,0.0,1509,1510,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
53,1.06,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
54,1.08,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
55,1.1,-230.41792772783685,3.1851733549445727,-0.00950508030154048,0.00032776138970829236,1510,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
56,1.12,-230.79892374360634,3.1854190460084766,-0.009183338799606429,0.00032797638570022957,1510,1511,1539,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
57,1.1400000000000001,-230.79892374360634,2.8106173280227575,-0.009183338799606429,0.0,1510,1511,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
58,1.16,-230.42161567431992,2.8106173280227575,-0.009501965923984272,0.0,1511,1512,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
59,1.18,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
60,1.2,-230.22198875224592,2.9979260377651697,-0.009670545812161941,0.00016390755613833797,1510,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
61,1.22,-230.41054457751454,3.1854190460084766,-0.009511315185306658,0.00032797638570022957,1509,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
62,1.24,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
63,1.26,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
64,1.28,-229.64956057110737,2.436306670263682,-0.010153946937438586,-0.00032754667540124465,1511,1511,1541,1543,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
65,1.3,-230.41792772783685,2.8106173280227575,-0.00950508030154048,0.0,1511,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
66,1.32,-230.8024891916885,2.8106173280227575,-0.009180327868852459,0.0,1511,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
67,1.34,-230.4142373630282,2.8106173280227575,-0.009508196721311476,0.0,1510,1511,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
68,1.36,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
69,1.3800000000000001,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
70,1.4000000000000001,-230.6101769434978,2.9979260377651697,-0.009342730699885265,0.00016390755613833797,1510,1512,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
71,1.42,-230.99136157545206,2.998048923584256,-0.009020829916352304,0.0001640150893882237,1510,1511,1538,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
72,1.44,-230.79892374360634,2.8106173280227575,-0.009183338799606429,0.0,1510,1511,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
73,1.46,-230.41792772783685,2.4360613011009424,-0.00950508030154048,-0.00032776138970829236,1511,1511,1539,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
74,1.48,-230.03361827018693,3.1850506301651094,-0.009829619921363041,0.000327653997378768,1510,1512,1541,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
75,1.5,-230.22198875224592,2.9979260377651697,-0.009670545812161941,0.00016390755613833797,1510,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
76,1.52,-230.6029187093166,2.623185732461259,-0.009348860095128753,-0.0001640150893882237,1510,1510,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
77,1.54,-230.6029187093166,3.3729121147072534,-0.009348860095128753,0.0004920452681646711,1509,1511,1539,1538,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
78,1.56,-230.22574151372123,2.6233700007839476,-0.009667376699983615,-0.00016385384237260363,1511,1511,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
79,1.58,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
80,1.6,-230.41792772783685,3.1851733549445727,-0.00950508030154048,0.00032776138970829236,1510,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
81,1.62,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
82,1.6400000000000001,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
83,1.6600000000000001,-230.42161567431992,2.8106173280227575,-0.009501965923984272,0.0,1511,1512,1540,1541,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
84,1.68,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
85,1.7,-230.22198875224592,2.9979260377651697,-0.009670545812161941,0.00016390755613833797,1510,1511,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
86,1.72,-230.41054457751454,2.8106173280227575,-0.009511315185306658,0.0,1510,1510,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
87,1.74,-230.41054457751454,3.1854190460084766,-0.009511315185306658,0.00032797638570022957,1509,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
88,1.76,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
89,1.78,-230.03743088798058,2.8106173280227575,-0.00982640026203734,0.0,1511,1512,1541,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
90,1.8,-230.6138024927197,2.9978646552615675,-0.009339669015238408,0.00016385384237260363,1511,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
91,1.82,-230.60654901647678,2.997987460526194,-0.009345794392523364,0.00016396130513198886,1510,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
92,1.84,-230.41054457751454,3.1854190460084766,-0.009511315185306658,0.00032797638570022957,1509,1511,1539,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
93,1.86,-230.22949181638478,2.623431343069693,-0.009664209664209665,-0.0001638001638001638,1511,1512,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
94,1.8800000000000001,-230.03361827018693,2.4361840258804057,-0.009829619921363041,-0.000327653997378768,1511,1511,1540,1542,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
95,1.9000000000000001,-230.41792772783685,3.1851733549445727,-0.00950508030154048,0.00032776138970829236,1510,1512,1540,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
96,1.92,-230.79892374360634,2.8106173280227575,-0.009183338799606429,0.0,1510,1511,1538,1539,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
97,1.94,-230.21823352953993,2.6232471955193213,-0.009673717002787342,-0.00016396130513198886,1510,1510,1539,1540,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
