,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,11.72313716060307,-42.86142760028552,0.02665441176470588,-0.03308823529411765,1731,1620,1536,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
1,0.02,11.163406527320763,-43.07575324111638,0.0271430762153044,-0.03327710473853703,1730,1619,1533,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
2,0.04,11.324829966500339,-42.91903412520033,0.02700214789812826,-0.03313899969315741,1729,1618,1533,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
3,0.06,11.524136218462829,-43.064175053601346,0.026828146558332055,-0.03326690173233175,1730,1619,1534,1640,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
4,0.08,11.030846786135246,-43.19748703071195,0.027258805513016845,-0.0333843797856049,1733,1621,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
5,0.1,11.030846786135246,-43.19748703071195,0.027258805513016845,-0.0333843797856049,1733,1621,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
6,0.12,10.299844967522407,-42.88444901839678,0.027896995708154508,-0.03310852237890864,1732,1621,1533,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
7,0.14,10.470544855696005,-43.412107591783695,0.027747968726046297,-0.03357350912156983,1732,1620,1532,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
8,0.16,11.011709159709856,-42.87293478169511,0.027275513331290222,-0.0330983757278578,1731,1621,1534,1640,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
9,0.18,11.030846786135246,-42.84992746768538,0.027258805513016845,-0.0330781010719755,1732,1622,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
10,0.2,11.030846786135246,-43.19748703071195,0.027258805513016845,-0.0333843797856049,1733,1621,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
11,0.22,11.353274835598434,-43.23232822541142,0.0269773145309626,-0.03341508277130595,1731,1619,1534,1640,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
12,0.24,11.163406527320763,-43.07575324111638,0.0271430762153044,-0.03327710473853703,1730,1619,1533,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
13,0.26,12.244932393102747,-43.04103996526502,0.026198866247893367,-0.03324651447832082,1730,1619,1536,1642,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
14,0.28,11.903250525134624,-43.02948305140243,0.02649716648797672,-0.03323633021902282,1731,1620,1536,1642,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
15,0.3,11.713780511158213,-42.87293478169511,0.026662580447441006,-0.0330983757278578,1730,1620,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
16,0.32,11.153868108001284,-42.73919250643271,0.027151403589507593,-0.03298051848443013,1729,1619,1533,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
17,0.34,11.334317406479684,-42.55940605380581,0.026993865030674847,-0.03282208588957055,1729,1619,1534,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
18,0.36,11.362744835434032,-42.87293478169511,0.026969046889365616,-0.0330983757278578,1731,1620,1535,1640,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
19,0.38,11.400566861101286,-43.17429511619104,0.026936026936026935,-0.033363942454851546,1733,1622,1536,1643,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
20,0.4,11.191986712188399,-42.69332065370328,0.027118124712731728,-0.032940094990041364,1731,1621,1535,1640,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
21,0.42,10.81210169374064,-43.07575324111638,0.02744977764146603,-0.03327710473853703,1731,1619,1533,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
22,0.44,10.80245549567179,-43.08733853290355,0.02745819911029299,-0.03328731400521552,1730,1619,1532,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
23,0.46,10.992548058735032,-42.89597031688117,0.027292241643667586,-0.03311867525298988,1730,1620,1533,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
24,0.48,11.561777924885362,-43.0179332157293,0.02679528403001072,-0.03322615219721329,1732,1621,1536,1642,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
25,0.5,11.372209032573654,-43.20909364602135,0.02696078431372549,-0.033394607843137254,1732,1620,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
26,0.52,10.992548058735032,-43.24395620258548,0.027292241643667586,-0.03342532965348053,1731,1619,1533,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
27,0.54,10.982958691790117,-42.907498683646836,0.027300613496932514,-0.033128834355828224,1730,1619,1533,1638,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
28,0.56,11.533555298334303,-43.40042985601941,0.02681992337164751,-0.033563218390804596,1731,1619,1534,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
29,0.58,11.912544854877094,-43.365439561857535,0.026489052212524882,-0.03353238401469913,1732,1620,1536,1643,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
30,0.6,11.201501767353651,-43.02948305140243,0.02710981773625364,-0.03323633021902282,1732,1621,1535,1641,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
31,0.62,10.992548058735032,-43.24395620258548,0.027292241643667586,-0.03342532965348053,1731,1619,1533,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
32,0.64,11.153868108001284,-43.43548455937441,0.027151403589507593,-0.03359410952600092,1730,1618,1532,1639,-1145.4294098879957,42.253884299161776,1134.7819732817413,-5.313494660816137
