,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,-220.17164397365391,36.7654999402582,-0.018157807857378673,0.029712776493892375,1443,1531,1588,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
1,0.02,-220.34951587111158,36.60475385978946,-0.018007599537419462,0.02957211300181728,1442,1530,1586,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
2,0.04,-220.74078237612196,36.98234197746284,-0.017677184867008096,0.029902527672228646,1442,1531,1586,1494,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
3,0.06,-220.3635981062267,36.58243645082016,-0.017995707445930327,0.029552583787353474,1443,1531,1587,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
4,0.08,-219.9869116872074,36.56014849891599,-0.018313809602375844,0.029533080349777266,1443,1532,1588,1498,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
5,0.1,-220.17164397365391,36.38822346678892,-0.018157807857378673,0.029382634532849124,1443,1531,1587,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
6,0.12,-220.35655931438922,36.97105486775204,-0.018001651527663087,0.029892650701899257,1442,1531,1587,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
7,0.14,-220.34951587111158,36.60475385978946,-0.018007599537419462,0.02957211300181728,1442,1530,1586,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
8,0.16,-220.16454295105797,36.77671357388179,-0.018163804491413475,0.029722589167767502,1442,1531,1587,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
9,0.18,-219.9869116872074,36.56014849891599,-0.018313809602375844,0.029533080349777266,1443,1532,1588,1498,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
10,0.2,-219.9797532027357,36.57128879638121,-0.0183198547615118,0.029542828849645156,1443,1531,1588,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
11,0.22,-220.35655931438922,36.97105486775204,-0.018001651527663087,0.029892650701899257,1442,1531,1587,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
12,0.24,-220.74078237612196,36.98234197746284,-0.017677184867008096,0.029902527672228646,1442,1531,1586,1494,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
13,0.26,-219.97258999085147,36.95977521196874,-0.018325903912828134,0.02988278025425128,1442,1531,1588,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
14,0.28,-219.78792576210495,36.377141748591306,-0.018481848184818482,0.029372937293729372,1443,1531,1588,1498,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
15,0.3,-220.37063225123015,36.948503002731584,-0.017989767288331408,0.02987291632282555,1443,1532,1588,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
16,0.32,-221.1388338494273,36.97105486775204,-0.017341040462427744,0.029892650701899257,1443,1532,1586,1494,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
17,0.34,-220.54165798163552,36.79916307569664,-0.01784534038334435,0.029742233972240583,1442,1530,1586,1494,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
18,0.36,-220.37063225123015,36.948503002731584,-0.017989767288331408,0.02987291632282555,1443,1532,1588,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
19,0.38,-219.79514635419736,36.74309487090008,-0.018475750577367205,0.029693170570768722,1443,1532,1589,1498,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
20,0.4,-219.9797532027357,36.57128879638121,-0.0183198547615118,0.029542828849645156,1443,1531,1588,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
21,0.42,-220.35655931438922,36.97105486775204,-0.018001651527663087,0.029892650701899257,1442,1531,1587,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
22,0.44,-220.54165798163552,36.79916307569664,-0.01784534038334435,0.029742233972240583,1442,1530,1586,1494,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
23,0.46,-220.16454295105797,36.77671357388179,-0.018163804491413475,0.029722589167767502,1442,1531,1587,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
24,0.48,-220.17874030910622,36.75429370837298,-0.018151815181518153,0.0297029702970297,1443,1532,1588,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
25,0.5,-219.9797532027357,36.57128879638121,-0.0183198547615118,0.029542828849645156,1443,1531,1588,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
26,0.52,-220.74769658190826,36.593591469522984,-0.017671345995045416,0.029562345169281586,1443,1531,1586,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
27,0.54,-220.34951587111158,36.60475385978946,-0.018007599537419462,0.02957211300181728,1442,1530,1586,1495,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
28,0.56,-220.17164397365391,36.38822346678892,-0.018157807857378673,0.029382634532849124,1443,1531,1587,1497,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
29,0.58,-219.59616162041516,36.56014849891599,-0.018643788153770005,0.029533080349777266,1443,1531,1589,1498,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
30,0.6,-220.17164397365391,37.14277641372749,-0.018157807857378673,0.030042918454935622,1442,1532,1588,1496,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
